iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/undesired_contacts,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/under_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence
1008,55.7813,898.667,0.0464309,0.333333,0.166667,0.131895,1.27016,0.654236,-0.0100515,0.875731,8.77915e-05,0.00884583,0.262397,12515,0.633487,0.348377,-0.6,0.15,875.332,1.23863e+07,0.412028,0.0310561,0.569544,0.0360223,-0.882125,0.898667,0.126992,nan,nan,nan,nan,-0.0397298,-0.229075,-0.0620785,nan,-0.311993,-8.33333e-05,-0.206556,-0.803643,nan,-1.29425,1.35154,0.415,-1.75833,-0.0285,4.56458
1009,53.687,956.188,0.0497123,0.5,0.166667,0.135043,1.25923,0.622675,-0.00979112,0.87342,8.77915e-05,0.0101031,0.262324,13202.7,0.596107,0.334614,-0.6,0.15,876.265,1.23986e+07,0.470326,0.030515,0.589289,0.0328184,-0.952791,0.956187,0.134231,nan,nan,nan,nan,-0.0453706,-0.278957,-0.06736,nan,-0.335398,-0.000375,-0.217881,-0.889024,nan,-1.42725,1.41402,0.40875,-1.8685,-0.031375,4.7625
1010,44.5128,816.211,0.0486787,0.541667,0.25,0.141034,1.24655,0.851122,-0.0109587,0.869418,8.77915e-05,0.0132297,0.262234,13651.6,0.585304,0.314809,-0.6,0.15,877.167,1.24109e+07,0.38126,0.0295803,0.507741,0.030887,-0.820579,0.816211,0.108905,nan,nan,nan,nan,-0.0351242,-0.202882,-0.0518321,nan,-0.283498,0,-0.187172,-0.730051,nan,-1.15405,1.22278,0.349053,-1.59684,-0.0245263,3.86579
1011,49.9982,822.667,0.0500794,0.5,0.25,0.141142,1.23244,0.811373,-0.00863163,0.866716,8.77915e-05,0.00939636,0.262224,13438.6,0.555987,0.358396,-0.6,0.15,878.083,1.24232e+07,0.361931,0.0242235,0.496798,0.0301568,-0.865337,0.822667,0.118889,nan,nan,nan,nan,-0.0394802,-0.253891,-0.0560938,nan,-0.288953,0,-0.188455,-0.747357,nan,-1.24467,1.21587,0.340667,-1.61711,-0.0224444,4.4125
1012,49.484,773.571,0.0481936,0.125,0.166667,0.138412,1.26966,0.739554,-0.0104084,0.865948,8.77915e-05,0.0118428,0.262171,13613.1,0.586119,0.316542,-0.6,0.15,878.987,1.24355e+07,0.283152,0.0240164,0.485784,0.0231834,-0.840285,0.773571,0.118843,nan,nan,nan,nan,-0.0411316,-0.259841,-0.0592657,nan,-0.276563,-0.000285714,-0.178371,-0.732591,nan,-1.24371,1.11134,0.310857,-1.54343,-0.0185714,4.5375
1013,51.5133,905.214,0.0500301,0.458333,0.125,0.137455,1.23897,0.71866,-0.0102915,0.863201,8.77915e-05,0.00899903,0.262154,13464.8,0.579954,0.332651,-0.6,0.15,879.901,1.24477e+07,0.423206,0.0278896,0.569476,0.0284106,-0.936343,0.905214,0.12475,nan,nan,nan,nan,-0.0397516,-0.243536,-0.0587328,nan,-0.315012,-0.000714286,-0.208529,-0.807704,nan,-1.32171,1.34958,0.346,-1.75943,-0.0261429,4.51875
1014,44.9206,806.278,0.0461143,0.458333,0.291667,0.138038,1.24727,0.722186,-0.0103076,0.86288,8.77915e-05,0.0188487,0.262155,13808.2,0.627969,0.261935,-0.6,0.15,880.793,1.246e+07,0.388481,0.0261103,0.51796,0.0253344,-0.854593,0.806278,0.111611,nan,nan,nan,nan,-0.0373822,-0.224712,-0.0554498,nan,-0.282603,0,-0.18587,-0.733104,nan,-1.193,1.19786,0.340222,-1.58378,-0.0201111,4.00278
1015,50.9238,839.429,0.0544118,0.458333,0.125,0.137668,1.25009,0.641076,-0.0105275,0.861448,8.77915e-05,0.0120905,0.262093,13525.7,0.554079,0.354414,-0.6,0.15,881.703,1.24723e+07,0.352318,0.0276225,0.529607,0.0275679,-0.897906,0.839429,0.119079,nan,nan,nan,nan,-0.0389294,-0.230362,-0.0581685,nan,-0.293788,-0.000571429,-0.189109,-0.775609,nan,-1.26086,1.23365,0.366,-1.63343,-0.0221429,4.45179
1016,49.1383,807.692,0.0494606,0.291667,0.25,0.135049,1.23468,0.701143,-0.0109067,0.857357,8.77915e-05,0.0136747,0.261989,13623.8,0.576485,0.325469,-0.6,0.15,882.606,1.24846e+07,0.383282,0.0256152,0.484526,0.0314641,-0.878798,0.807692,0.113477,nan,nan,nan,nan,-0.036402,-0.211488,-0.0546864,nan,-0.281618,0,-0.186462,-0.711155,nan,-1.18362,1.21343,0.352,-1.56246,-0.0238462,4.17596
1017,58.9593,906.1,0.0512772,0.375,0.0416667,0.139275,1.21946,0.616716,-0.0101784,0.852545,8.77915e-05,0.0181324,0.261897,12916.3,0.597615,0.353738,-0.6,0.15,883.559,1.24969e+07,0.418883,0.0285394,0.568935,0.0355552,-0.97551,0.9061,0.13934,nan,nan,nan,nan,-0.043683,-0.260948,-0.0663235,nan,-0.319581,0,-0.206717,-0.822119,nan,-1.3497,1.34665,0.3912,-1.7812,-0.0302,4.96875
1018,52.9131,854.1,0.0497664,0.625,0.208333,0.138153,1.23244,0.636675,-0.0104894,0.849784,8.77915e-05,0.0125563,0.261871,12720.8,0.589199,0.376776,-0.6,0.15,884.526,1.25092e+07,0.41461,0.0231324,0.529494,0.0291051,-0.961797,0.8541,0.12873,nan,nan,nan,nan,-0.0424084,-0.263213,-0.0614758,nan,-0.30225,-0.00035,-0.194935,-0.792175,nan,-1.30275,1.25756,0.3754,-1.6698,-0.0222,4.64687
1019,52.5241,957.957,0.0516827,0.75,0.208333,0.138932,1.27138,0.715689,-0.0102864,0.848792,8.77915e-05,0.00969496,0.261853,12907.7,0.606698,0.345288,-0.6,0.15,885.48,1.25215e+07,0.462394,0.0317689,0.614889,0.0345623,-1.0383,0.957957,0.132683,nan,nan,nan,nan,-0.041552,-0.23863,-0.0644353,nan,-0.332372,-0.00026087,-0.220124,-0.844069,nan,-1.38365,1.42541,0.428174,-1.85391,-0.0296522,4.58533
1020,41.2329,826.385,0.050636,0.375,0.166667,0.139328,1.26929,0.777014,-0.0101094,0.847612,8.77915e-05,0.0190395,0.261841,13199.3,0.565493,0.365464,-0.6,0.15,886.412,1.25338e+07,0.381374,0.0255855,0.50897,0.0286184,-0.934778,0.826385,0.108354,nan,nan,nan,nan,-0.0360588,-0.21565,-0.0528954,nan,-0.287353,0,-0.190306,-0.75008,nan,-1.24454,1.2419,0.326462,-1.58923,-0.0226154,3.9375
1021,34.6122,755.75,0.0498634,0.291667,0.208333,0.140729,1.27759,0.769044,-0.0104985,0.84702,8.77915e-05,0.0180172,0.261846,13172.1,0.59658,0.3363,-0.6,0.15,887.346,1.2546e+07,0.359068,0.023418,0.468952,0.0234978,-0.861254,0.75575,0.0901417,nan,nan,nan,nan,-0.0294106,-0.168641,-0.0436146,nan,-0.261418,0,-0.174808,-0.666507,nan,-1.078,1.14115,0.283667,-1.46233,-0.0221667,3.35313
1022,43.867,898.545,0.0513432,0.291667,0.166667,0.137477,1.24515,0.852052,-0.0103361,0.846866,8.77915e-05,0.0126391,0.261839,12407.3,0.6284,0.361986,-0.6,0.15,888.338,1.25583e+07,0.382569,0.0284476,0.544497,0.0273593,-1.04876,0.898545,0.124609,nan,nan,nan,nan,-0.0408197,-0.255058,-0.0606824,nan,-0.3157,-0.00136364,-0.205785,-0.844251,nan,-1.34755,1.3051,0.383636,-1.764,-0.022,4.40455
1023,45.366,884.353,0.0500388,0.541667,0.166667,0.134953,1.25327,0.665203,-0.010729,0.846589,8.77915e-05,0.0138127,0.261847,12716.8,0.635176,0.331105,-0.6,0.15,889.306,1.25706e+07,0.386119,0.0319517,0.561194,0.0313009,-1.01272,0.884353,0.120994,nan,nan,nan,nan,-0.0391287,-0.229854,-0.0597672,nan,-0.307478,-0.000411765,-0.203045,-0.797119,nan,-1.29071,1.32141,0.383765,-1.72165,-0.0269412,4.23603
1024,50.0887,842.071,0.0491831,0.458333,0.125,0.134947,1.24876,0.611655,-0.0104227,0.848106,8.77915e-05,0.015448,0.2619,13468.6,0.56513,0.347216,-0.6,0.15,890.219,1.25829e+07,0.355856,0.0245925,0.511248,0.0284736,-0.998522,0.842071,0.127814,nan,nan,nan,nan,-0.0414628,-0.265972,-0.0580592,nan,-0.296842,0,-0.193338,-0.78157,nan,-1.32193,1.24393,0.351143,-1.66486,-0.0188571,4.66071
1025,41.0424,869.562,0.0507761,0.458333,0.208333,0.136458,1.25796,0.589993,-0.00927845,0.848981,0.000131687,0.00406203,0.261882,13794.1,0.574163,0.316652,-0.6,0.15,891.112,1.25952e+07,0.424346,0.0307889,0.560284,0.0279323,-1.01941,0.869562,0.11485,nan,nan,nan,nan,-0.0376519,-0.220301,-0.0569457,nan,-0.30439,-0.000625,-0.19829,-0.777567,nan,-1.27781,1.3027,0.34625,-1.68725,-0.02325,3.97891
1026,47.5726,899.077,0.047513,0.416667,0.125,0.134902,1.24771,0.724656,-0.0102303,0.846851,0.000131687,0.0135219,0.261857,13473.6,0.569661,0.342344,-0.6,0.15,892.025,1.26075e+07,0.415575,0.0313833,0.55376,0.0305772,-1.05307,0.899077,0.124238,nan,nan,nan,nan,-0.039291,-0.228343,-0.0578741,nan,-0.313553,0,-0.206862,-0.791411,nan,-1.31238,1.32704,0.374462,-1.73015,-0.0233846,4.37885
1027,46.2014,863.111,0.0453266,0.541667,0.208333,0.137303,1.226,0.817113,-0.0102693,0.8456,0.000131687,0.0185477,0.261824,12072.2,0.64733,0.370542,-0.6,0.15,893.045,1.26198e+07,0.440827,0.0312804,0.557194,0.0275205,-1.00718,0.863111,0.111472,nan,nan,nan,nan,-0.0358645,-0.210225,-0.0563715,nan,-0.29977,0,-0.197227,-0.759801,nan,-1.23833,1.29096,0.374889,-1.63978,-0.0238889,4.08125
1028,40.3367,784.615,0.0479699,0.333333,0.208333,0.136002,1.25587,0.660663,-0.0119283,0.842269,8.77915e-05,0.0211022,0.261698,12778.3,0.616018,0.345614,-0.6,0.15,894.008,1.26321e+07,0.365281,0.0217836,0.504908,0.0233008,-0.958802,0.784615,0.110146,nan,nan,nan,nan,-0.0366987,-0.22013,-0.0524969,nan,-0.275672,0,-0.179648,-0.734665,nan,-1.18592,1.17072,0.298462,-1.51262,-0.0163077,3.91058
1029,40.927,805.739,0.0452162,0.625,0.333333,0.138293,1.24691,0.650394,-0.0108342,0.83659,8.77915e-05,0.0181286,0.261612,13931.9,0.60828,0.273723,-0.6,0.15,894.891,1.26444e+07,0.380282,0.0278937,0.514798,0.0261158,-0.967272,0.805739,0.107078,nan,nan,nan,nan,-0.0346351,-0.198424,-0.0533563,nan,-0.280605,-0.000652174,-0.184475,-0.723322,nan,-1.17743,1.18747,0.346435,-1.55722,-0.0226087,3.85054
1030,46.143,759.5,0.0484993,0.25,0.166667,0.140454,1.27993,0.677646,-0.00961984,0.831821,8.77915e-05,0.0119617,0.261495,14770.1,0.531208,0.300742,-0.6,0.15,895.724,1.26566e+07,0.298417,0.0203889,0.469182,0.0238132,-0.966979,0.7595,0.11242,nan,nan,nan,nan,-0.0370649,-0.225816,-0.0535409,nan,-0.266957,0,-0.174841,-0.693784,nan,-1.1925,1.12036,0.3184,-1.4832,-0.0194,4.29875
1031,32.8993,869.909,0.04934,0.375,0.0833333,0.14208,1.24854,0.534322,-0.0101564,0.825321,8.77915e-05,0.0169257,0.261374,13722.6,0.578365,0.317093,-0.6,0.15,896.621,1.26689e+07,0.436375,0.0338674,0.562834,0.0255206,-1.04082,0.869909,0.101573,nan,nan,nan,nan,-0.0318662,-0.184288,-0.0463382,nan,-0.298714,0,-0.200283,-0.756078,nan,-1.194,1.30877,0.305091,-1.66836,-0.0225455,3.44432
1032,42.8905,830.222,0.0503673,0.291667,0.0833333,0.138473,1.22395,0.725386,-0.00927988,0.82167,8.77915e-05,0.00969841,0.261384,13209.8,0.596609,0.333612,-0.6,0.15,897.553,1.26812e+07,0.362605,0.0253939,0.534869,0.0279162,-1.03175,0.830222,0.119089,nan,nan,nan,nan,-0.0391404,-0.234726,-0.0598327,nan,-0.290522,0,-0.189993,-0.75249,nan,-1.22533,1.21893,0.358222,-1.596,-0.0226667,4.10972
1033,45.864,864.091,0.0483947,0.333333,0.125,0.136658,1.24314,0.690874,-0.0108952,0.82308,8.77915e-05,0.0148726,0.26142,12693.4,0.607845,0.360216,-0.6,0.15,898.522,1.26935e+07,0.445643,0.0265138,0.559801,0.0270109,-1.0634,0.864091,0.1183,nan,nan,nan,nan,-0.0412332,-0.243931,-0.0627436,nan,-0.301988,0,-0.200708,-0.777487,nan,-1.24827,1.2611,0.395636,-1.66218,-0.0290909,4.22614
1034,47.4206,827.211,0.047187,0.5,0.291667,0.136683,1.21961,0.742562,-0.0104966,0.824409,8.77915e-05,0.0103068,0.261445,14410.6,0.580482,0.272225,-0.6,0.15,899.377,1.27058e+07,0.340084,0.0250919,0.498873,0.0286624,-1.06819,0.827211,0.124784,nan,nan,nan,nan,-0.0407054,-0.262573,-0.0568448,nan,-0.291407,-0.000263158,-0.192551,-0.767767,nan,-1.29316,1.21213,0.329684,-1.63411,-0.0230526,4.61513
1035,45.7244,873.294,0.048807,0.5,0.208333,0.134984,1.2473,0.694297,-0.0108514,0.823353,8.77915e-05,0.014257,0.261353,13716.3,0.573617,0.32225,-0.6,0.15,900.274,1.27181e+07,0.414426,0.02843,0.552759,0.0296644,-1.11712,0.873294,0.120671,nan,nan,nan,nan,-0.0407426,-0.247206,-0.0601285,nan,-0.305172,0,-0.200591,-0.794841,nan,-1.26706,1.29554,0.375529,-1.68682,-0.0241176,4.33971
1036,45.6835,894.412,0.0461043,0.625,0.0833333,0.138293,1.25085,0.755909,-0.010577,0.818742,0.000131687,0.0034611,0.261293,13364.4,0.608493,0.310962,-0.6,0.15,901.195,1.27304e+07,0.433603,0.0315963,0.574875,0.0308533,-1.12106,0.894412,0.118041,nan,nan,nan,nan,-0.03679,-0.216899,-0.0558496,nan,-0.309527,0,-0.206696,-0.791101,nan,-1.29547,1.33039,0.369882,-1.71271,-0.0247059,4.27132
1037,41.5071,736.765,0.0509736,0.333333,0.375,0.135948,1.24623,0.734732,-0.0117213,0.815989,8.77915e-05,0.020105,0.261231,13691.9,0.573859,0.323605,-0.6,0.15,902.094,1.27427e+07,0.296696,0.0241405,0.451519,0.0214246,-0.983141,0.736765,0.113506,nan,nan,nan,nan,-0.0394673,-0.247723,-0.0525519,nan,-0.260466,-0.000235294,-0.1713,-0.70776,nan,-1.17653,1.06216,0.287765,-1.47247,-0.018,4.21103
1038,52.2487,853.308,0.0481759,0.416667,0.125,0.129211,1.25158,0.765294,-0.0115538,0.813104,8.77915e-05,0.0150163,0.261159,14424.8,0.57805,0.273818,-0.6,0.15,902.947,1.27549e+07,0.393245,0.0277745,0.533423,0.0335931,-1.09977,0.853308,0.123323,nan,nan,nan,nan,-0.0388075,-0.236146,-0.0603703,nan,-0.297123,0,-0.196449,-0.763718,nan,-1.25885,1.28334,0.380923,-1.65446,-0.0290769,4.61827
1039,46.5629,926.412,0.0517042,0.583333,0.125,0.134794,1.21347,0.736454,-0.0102792,0.80806,8.77915e-05,0.0187224,0.26103,12880.7,0.580364,0.373621,-0.6,0.15,903.902,1.27672e+07,0.471681,0.0315186,0.603019,0.0319444,-1.18324,0.926412,0.119135,nan,nan,nan,nan,-0.0374141,-0.215696,-0.0606423,nan,-0.319187,0,-0.213626,-0.80149,nan,-1.33024,1.38687,0.408,-1.75859,-0.0281176,4.29779
1040,30.186,817.727,0.0499766,0.166667,0.291667,0.133676,1.21665,0.605231,-0.0106258,0.801994,8.77915e-05,0.0118227,0.260914,13763.1,0.586837,0.305982,-0.6,0.15,904.797,1.27795e+07,0.388383,0.0302838,0.523239,0.0230356,-1.0653,0.817727,0.0992727,nan,nan,nan,nan,-0.0337168,-0.193385,-0.0475476,nan,-0.282087,-0.000636364,-0.188851,-0.748628,nan,-1.19127,1.18937,0.316,-1.592,-0.0198182,3.48523
1041,48.3466,863.188,0.0537927,0.541667,0.125,0.132861,1.24207,0.625371,-0.0119631,0.797364,8.77915e-05,0.00915248,0.260847,13435,0.594786,0.319837,-0.6,0.15,905.713,1.27918e+07,0.407748,0.0282314,0.547925,0.0285492,-1.15635,0.863187,0.125962,nan,nan,nan,nan,-0.0411424,-0.258225,-0.0601325,nan,-0.302417,-0.000375,-0.201346,-0.80542,nan,-1.32431,1.27307,0.365,-1.68225,-0.021625,4.63125
1042,38.7202,848.824,0.0543791,0.541667,0.166667,0.133499,1.25216,0.641996,-0.00990724,0.793565,8.77915e-05,0.0172189,0.26075,13697.5,0.602914,0.294185,-0.6,0.15,906.612,1.28041e+07,0.388534,0.0281526,0.520011,0.0266454,-1.13852,0.848824,0.115206,nan,nan,nan,nan,-0.0371559,-0.234523,-0.0523136,nan,-0.295707,-0.000117647,-0.19758,-0.778081,nan,-1.30041,1.24843,0.316,-1.66447,-0.0194118,4.1625
1043,37.8502,942.417,0.0529669,0.416667,0.0833333,0.132944,1.23548,0.836432,-0.00920125,0.788126,8.77915e-05,0.0121225,0.260634,15779.3,0.524147,0.254596,-0.6,0.15,907.392,1.28164e+07,0.396384,0.0311686,0.60096,0.0225646,-1.28427,0.942417,0.133817,nan,nan,nan,nan,-0.0449067,-0.297514,-0.0592778,nan,-0.331067,0,-0.218899,-0.865273,nan,-1.47325,1.34999,0.299333,-1.86733,-0.0215,4.57917
1044,33.6577,625.1,0.0541902,0.166667,0.25,0.131364,1.23165,0.593802,-0.00885719,0.782571,8.77915e-05,0.0122579,0.260551,14489.6,0.492053,0.356001,-0.6,0.15,908.241,1.28287e+07,0.26479,0.0207688,0.401189,0.0196023,-0.817928,0.6251,0.08451,nan,nan,nan,nan,-0.0282274,-0.161841,-0.0432336,nan,-0.216812,-0.0002,-0.146396,-0.560893,nan,-0.9111,0.919455,0.2872,-1.1788,-0.0168,3.1425
1045,43.9434,922.5,0.0535152,0.458333,0.0416667,0.137429,1.24539,0.776354,-0.011574,0.778946,8.77915e-05,0.016521,0.260462,12386.6,0.625506,0.366536,-0.6,0.15,909.235,1.2841e+07,0.448635,0.0383482,0.599642,0.0293365,-1.21604,0.9225,0.122517,nan,nan,nan,nan,-0.0376815,-0.226039,-0.0570819,nan,-0.318189,-0.000333333,-0.21643,-0.799818,nan,-1.33425,1.37018,0.362333,-1.78,-0.024,4.31354
1046,48.0167,867.5,0.0484883,0.541667,0.291667,0.137184,1.21193,0.645748,-0.0116458,0.774104,8.77915e-05,0.0113404,0.260384,13641.1,0.587839,0.312969,-0.6,0.15,910.137,1.28532e+07,0.405912,0.0272204,0.569846,0.0259437,-1.16179,0.8675,0.12319,nan,nan,nan,nan,-0.0411585,-0.242956,-0.0608664,nan,-0.303059,-0.00015,-0.200916,-0.794931,nan,-1.3125,1.26872,0.3528,-1.6774,-0.0227,4.57812
1047,20.937,823.5,0.0554207,0.208333,0.125,0.130889,1.22946,0.674299,-0.0105283,0.771553,8.77915e-05,0.0144939,0.260366,13616.8,0.585893,0.316523,-0.6,0.15,911.041,1.28655e+07,0.458454,0.0274431,0.541614,0.0199256,-1.06839,0.8235,0.0797625,nan,nan,nan,nan,-0.0279423,-0.1681,-0.0409811,nan,-0.281082,0,-0.194243,-0.711049,nan,-1.16287,1.26013,0.2555,-1.557,-0.01875,2.81094
1048,36.3861,760.412,0.053915,0.416667,0.291667,0.129439,1.23386,0.559731,-0.0110207,0.769537,8.77915e-05,0.0145411,0.260286,15329.1,0.522326,0.279288,-0.6,0.15,911.844,1.28778e+07,0.342829,0.0250469,0.47753,0.0241823,-1.00849,0.760412,0.102118,nan,nan,nan,nan,-0.0351609,-0.217425,-0.0503501,nan,-0.264945,-0.000470588,-0.175602,-0.696535,nan,-1.14176,1.11626,0.293647,-1.47576,-0.0187059,3.7625
1049,44.3657,878.7,0.0536727,0.333333,0.0833333,0.130107,1.216,0.778958,-0.00976847,0.765606,8.77915e-05,0.0142495,0.260234,15804.7,0.486361,0.291129,-0.6,0.15,912.623,1.28901e+07,0.456256,0.0263981,0.568138,0.0249112,-1.16689,0.8787,0.11909,nan,nan,nan,nan,-0.0404686,-0.246891,-0.0604632,nan,-0.306496,0,-0.205893,-0.797269,nan,-1.3557,1.26691,0.358,-1.6804,-0.0234,4.40375
1050,54.912,893.231,0.0497394,0.416667,0.125,0.131347,1.25092,0.616849,-0.0105158,0.763726,8.77915e-05,0.0149662,0.260193,13026.3,0.601557,0.341764,-0.6,0.15,913.567,1.29024e+07,0.416362,0.0258944,0.552053,0.0343506,-1.19146,0.893231,0.134785,nan,nan,nan,nan,-0.0420024,-0.260231,-0.062788,nan,-0.310779,0,-0.207902,-0.793003,nan,-1.35669,1.31135,0.403385,-1.73877,-0.0227692,4.96058
1051,36.449,815.733,0.0486164,0.458333,0.166667,0.131916,1.23022,0.692217,-0.00974079,0.761152,8.77915e-05,0.0102607,0.260145,12603.9,0.617583,0.357351,-0.6,0.15,914.544,1.29147e+07,0.384158,0.0262441,0.524558,0.0228445,-1.07775,0.815733,0.101013,nan,nan,nan,nan,-0.0346059,-0.214477,-0.0501818,nan,-0.282792,0,-0.191053,-0.730138,nan,-1.1902,1.1913,0.2984,-1.5592,-0.0197333,3.80833
1052,46.8788,912.895,0.0550648,0.625,0.166667,0.133049,1.25762,0.594483,-0.0106624,0.758287,8.77915e-05,0.0105198,0.260084,13823.9,0.573051,0.315842,-0.6,0.15,915.434,1.2927e+07,0.475687,0.0324358,0.582057,0.0325022,-1.18202,0.912895,0.121616,nan,nan,nan,nan,-0.0380725,-0.222819,-0.0571363,nan,-0.31344,0,-0.214621,-0.814377,nan,-1.32016,1.36974,0.389895,-1.78947,-0.0253684,4.40461
1053,55.859,960,0.0516403,0.333333,0.0416667,0.133109,1.23774,0.670396,-0.0103943,0.755681,8.77915e-05,0.0156545,0.260058,14785.9,0.537289,0.293772,-0.6,0.15,916.266,1.29393e+07,0.401725,0.0262291,0.602861,0.0245555,-1.30733,0.96,0.142067,nan,nan,nan,nan,-0.0495632,-0.330717,-0.0705664,nan,-0.339317,0,-0.228425,-0.907118,nan,-1.56533,1.36494,0.380444,-1.87244,-0.0182222,5.57917
1054,33.531,698.273,0.0509063,0.208333,0.25,0.133789,1.23728,0.614631,-0.0101829,0.754524,8.77915e-05,0.014657,0.260041,16873.4,0.489377,0.23887,-0.6,0.15,916.996,1.29516e+07,0.33369,0.0257216,0.456982,0.0212038,-0.923495,0.698273,0.0930364,nan,nan,nan,nan,-0.0305107,-0.173206,-0.0445174,nan,-0.242077,0,-0.163018,-0.627744,nan,-1.03691,1.02776,0.274545,-1.37236,-0.0158182,3.375
1055,45.5775,921.562,0.0505208,0.583333,0.0833333,0.130207,1.21121,0.771694,-0.00899223,0.75429,8.77915e-05,0.0134204,0.260067,14697.5,0.504156,0.331905,-0.6,0.15,917.833,1.29638e+07,0.470031,0.0331242,0.592941,0.0264063,-1.21758,0.921562,0.122675,nan,nan,nan,nan,-0.0394938,-0.246993,-0.0587145,nan,-0.320391,0,-0.21701,-0.831872,nan,-1.407,1.3516,0.35025,-1.79525,-0.023375,4.56797
1056,56.3958,959.062,0.0503454,0.625,0.0416667,0.129171,1.20823,0.762374,-0.00974259,0.754696,8.77915e-05,0.0129183,0.260055,12044,0.652302,0.367961,-0.6,0.15,918.855,1.29761e+07,0.497482,0.0317864,0.614658,0.0318796,-1.26648,0.959062,0.135231,nan,nan,nan,nan,-0.0423059,-0.259568,-0.0656549,nan,-0.332952,-0.0001875,-0.223456,-0.878126,nan,-1.4595,1.41342,0.398,-1.852,-0.028375,5.14687
1057,35.6991,923.8,0.0509296,0.291667,0.125,0.133398,1.20785,0.639813,-0.0109745,0.753825,5.85277e-05,0.0212733,0.260039,11817.5,0.673462,0.366352,-0.6,0.15,919.896,1.29884e+07,0.422013,0.0335803,0.61764,0.0257334,-1.2029,0.9238,0.11536,nan,nan,nan,nan,-0.0382734,-0.223901,-0.0570728,nan,-0.318527,0,-0.21821,-0.81515,nan,-1.3602,1.34421,0.3596,-1.7588,-0.0252,3.96125
1058,41.1976,849.9,0.0542638,0.333333,0.0833333,0.133426,1.22821,0.718684,-0.00961033,0.752701,5.85277e-05,0.0134892,0.259979,13199.4,0.579881,0.351073,-0.6,0.15,920.829,1.30007e+07,0.45522,0.0276833,0.542292,0.0273986,-1.10286,0.8499,0.11083,nan,nan,nan,nan,-0.0349186,-0.211514,-0.0521603,nan,-0.292702,-0.0003,-0.202315,-0.752913,nan,-1.2816,1.26548,0.3264,-1.6484,-0.0244,4.05875
1059,42.413,763.5,0.0537226,0.125,0.0416667,0.131606,1.22415,0.530666,-0.00902522,0.749681,5.85277e-05,0.0134773,0.259919,13925,0.592653,0.289788,-0.6,0.15,921.713,1.3013e+07,0.46689,0.0228007,0.499247,0.0241422,-0.990171,0.7635,0.103975,nan,nan,nan,nan,-0.0318806,-0.187281,-0.0505341,nan,-0.262835,0,-0.180632,-0.670668,nan,-1.146,1.11497,0.313,-1.479,-0.017,3.82812
1060,47.8516,970.909,0.0524952,0.875,0.0416667,0.133144,1.22216,0.673661,-0.00891418,0.747324,5.85277e-05,0.00746095,0.259875,16018.9,0.510479,0.256616,-0.6,0.15,922.481,1.30253e+07,0.464167,0.0321457,0.623228,0.0302134,-1.28153,0.970909,0.132691,nan,nan,nan,nan,-0.0436913,-0.277955,-0.0640399,nan,-0.336869,0,-0.228558,-0.867807,nan,-1.47136,1.41145,0.369455,-1.87545,-0.0228182,4.82841
1061,44.5477,937.056,0.0498449,0.666667,0.0833333,0.137452,1.25541,0.716141,-0.0102925,0.744775,5.85277e-05,0.0118516,0.259818,16874.1,0.480821,0.247395,-0.6,0.15,923.211,1.30376e+07,0.441996,0.0311373,0.606174,0.0266819,-1.22715,0.937056,0.124133,nan,nan,nan,nan,-0.0402355,-0.245126,-0.0586401,nan,-0.324949,-0.000166667,-0.218835,-0.86806,nan,-1.4055,1.37095,0.341333,-1.81689,-0.025,4.57847
1062,45.1921,882.429,0.0508065,0.458333,0.125,0.135568,1.22556,0.741207,-0.00840667,0.741946,5.85277e-05,0.00806894,0.25977,16897.4,0.484673,0.242539,-0.6,0.15,923.939,1.30499e+07,0.450566,0.0283154,0.570228,0.0271564,-1.15474,0.882429,0.125714,nan,nan,nan,nan,-0.0397685,-0.239709,-0.0592039,nan,-0.306802,0,-0.205199,-0.808287,nan,-1.34936,1.28872,0.357714,-1.72114,-0.0218571,4.43482
1063,41.7112,980,0.0507182,0.375,0.0416667,0.137266,1.23316,0.565265,-0.00835713,0.739016,5.85277e-05,0.0112228,0.259685,16955,0.474169,0.250574,-0.6,0.15,924.665,1.30621e+07,0.484027,0.0370248,0.6443,0.0317584,-1.24557,0.98,0.10893,nan,nan,nan,nan,-0.0351444,-0.200451,-0.0568368,nan,-0.333664,0,-0.232018,-0.836076,nan,-1.3725,1.46878,0.4168,-1.8592,-0.0246,4.11
