iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum
273,42.0928,930.833,0.0491941,0.458333,0.0416667,0.204775,0.946447,0.0192381,-0.0107916,20.333,5.85277e-05,0.0121522,0.748703,12887.9,0.664071,0.289382,-0.1,0.02,329.654,3.35462e+06,1.10841,0.679619,1.77311,0.709215,-2.05219,nan,0.00375,-0.00223935,-0.0509147,-0.00123418,-0.00383333,-0.00358146,-0.0554777,-3.47482e-07
274,44.6938,1000,0.0492035,0.541667,0,0.204383,0.955531,0.019299,-0.0124115,20.3171,5.85277e-05,0.0138712,0.74802,13465.9,0.622048,0.290476,-0.1,0.02,330.567,3.36691e+06,1.22524,0.7002,1.91222,0.733862,-2.21782,nan,0.000230769,-0.00222314,-0.0510406,-0.00130245,-0.00384615,-0.00317034,-0.0576616,-3.36536e-07
275,46.7947,1000,0.04919,0.208333,0,0.204745,0.962197,0.0203807,-0.011307,20.3,5.85277e-05,0.0154651,0.747266,12611,0.670956,0.303434,-0.1,0.02,331.543,3.3792e+06,1.27623,0.722613,1.91618,0.760868,-2.21712,nan,0.0006,-0.00225517,-0.0554202,-0.00133155,-0.0016,-0.00261168,-0.0564233,-3.17206e-07
276,47.2376,1000,0.0489942,0.416667,0,0.207095,0.959445,0.0177684,-0.0112263,20.2814,5.85277e-05,0.0107673,0.746519,13272.1,0.635871,0.289981,-0.1,0.02,332.47,3.39149e+06,1.32456,0.713953,1.90839,0.740665,-2.20701,nan,0.0009,-0.00217254,-0.0521592,-0.00128507,-0.0036,-0.00319734,-0.0571656,-3.38181e-07
277,47.2367,1000,0.0494746,0.458333,0,0.206174,0.958651,0.016408,-0.00987743,20.2643,5.85277e-05,0.0128945,0.745837,13191.1,0.637837,0.293701,-0.1,0.02,333.403,3.40378e+06,1.31754,0.720451,1.91236,0.741751,-2.21511,nan,0.00272727,-0.00230615,-0.0511118,-0.00129982,-0.004,-0.00293621,-0.0562305,-3.36978e-07
278,46.1288,1000,0.0498805,0.416667,0,0.202981,0.958201,0.0175091,-0.0107772,20.2474,5.85277e-05,0.00902153,0.745116,12972.8,0.64759,0.299626,-0.1,0.02,334.352,3.41606e+06,1.23757,0.723719,1.91276,0.754074,-2.20266,nan,0.0009,-0.00221827,-0.0521891,-0.00126064,-0.0052,-0.00274561,-0.0563064,-3.32706e-07
279,46.1923,1000,0.0497706,0.583333,0,0.205729,0.957536,0.021926,-0.0111287,20.231,5.85277e-05,0.0112347,0.744498,13060.9,0.655615,0.285205,-0.1,0.02,335.294,3.42835e+06,1.22323,0.728804,1.9059,0.754979,-2.18568,nan,0.00278571,-0.00236668,-0.0526221,-0.001282,-0.004,-0.00313576,-0.0569914,-3.38427e-07
280,47.0854,1000,0.049668,0.125,0,0.206822,0.951671,0.0182142,-0.0106049,20.2159,5.85277e-05,0.0192227,0.743852,13150.6,0.635223,0.299186,-0.1,0.02,336.229,3.44064e+06,1.33255,0.695239,1.91324,0.71353,-2.19085,nan,0.001,-0.00198014,-0.0459992,-0.00112396,-0.004,-0.00267411,-0.0546724,-3.25327e-07
281,47.104,1000,0.0501557,0.416667,0,0.206479,0.954872,0.0200982,-0.0117779,20.1997,5.85277e-05,0.01349,0.743168,13104.2,0.623616,0.3141,-0.1,0.02,337.168,3.45293e+06,1.28084,0.727878,1.91388,0.747517,-2.19651,nan,0.0021,-0.0022749,-0.0529122,-0.00128185,-0.0058,-0.00314102,-0.0550955,-3.28488e-07
282,47.4448,1000,0.0503852,0.25,0,0.206102,0.957826,0.0270334,-0.00945178,20.184,5.85277e-05,0.00844198,0.742582,12251.8,0.690557,0.312397,-0.1,0.02,338.173,3.46522e+06,1.30232,0.691202,1.90715,0.760375,-2.17331,nan,0.001,-0.0023938,-0.0525462,-0.0013334,0,-0.00273665,-0.0575003,-3.42345e-07
283,49.3923,988.667,0.0497425,0.333333,0.0416667,0.209625,0.963718,0.0228917,-0.0111496,20.1705,5.85277e-05,0.00869915,0.742045,12456.5,0.685684,0.300786,-0.1,0.02,339.161,3.4775e+06,1.34852,0.751027,1.88909,0.720374,-2.12958,nan,0.00266667,-0.0021459,-0.0485454,-0.00120601,-0.00177778,-0.00229082,-0.0565187,-3.60873e-07
284,46.7759,964.545,0.0502627,0.416667,0.0416667,0.208392,0.945218,0.0210073,-0.0111409,20.1572,5.85277e-05,0.00728029,0.741479,8216.74,1.03396,0.461524,-0.1,0.02,340.658,3.48979e+06,1.24461,0.718651,1.84289,0.725955,-2.08094,nan,0.00354545,-0.00214644,-0.050321,-0.00121084,-0.00445455,-0.00277101,-0.055011,-3.49245e-07
285,49.0088,1000,0.0503127,0.166667,0,0.207745,0.941804,0.0239156,-0.0101557,20.1426,5.85277e-05,0.0118367,0.740845,7289.22,1.1509,0.534879,-0.1,0.02,342.346,3.50208e+06,1.32596,0.733358,1.90596,0.754513,-2.1535,nan,0,-0.00224594,-0.0534972,-0.0013069,-0.001,-0.00197998,-0.0558196,-3.39672e-07
286,48.9445,1000,0.0496438,0.166667,0,0.211713,0.958037,0.0218666,-0.0106014,20.1273,5.85277e-05,0.0108562,0.740227,7076.23,1.23941,0.497107,-0.1,0.02,344.084,3.51437e+06,1.32371,0.735886,1.91526,0.763605,-2.17804,nan,0.00075,-0.0021608,-0.0522653,-0.00125573,-0.003,-0.00183361,-0.0534268,-3.21323e-07
287,44.2267,900.111,0.0499131,0.333333,0.0416667,0.209749,0.957574,0.0292738,-0.0112071,20.1126,5.85277e-05,0.0103995,0.739642,7395.53,1.27901,0.382538,-0.1,0.02,345.748,3.52666e+06,1.19019,0.666173,1.71483,0.683832,-1.94086,nan,0.004,-0.00218895,-0.0468589,-0.00119465,-0.00222222,-0.00153692,-0.0528347,-3.43956e-07
288,44.9621,911.375,0.0498731,0.25,0.0833333,0.207825,0.969491,0.024078,-0.0104168,20.0984,5.85277e-05,0.0133689,0.739048,9423.13,0.83701,0.467016,-0.1,0.02,347.053,3.53894e+06,1.20465,0.684513,1.73115,0.689891,-1.96026,nan,0.009,-0.00225174,-0.048111,-0.0011707,-0.004,-0.0022063,-0.0531077,-3.85482e-07
289,49.2167,1000,0.0504635,0.291667,0,0.206791,0.959498,0.0270092,-0.0110607,20.0836,5.85277e-05,0.0152617,0.738431,9246.92,0.945184,0.383691,-0.1,0.02,348.384,3.55123e+06,1.30188,0.731341,1.91568,0.76706,-2.13776,nan,0.00128571,-0.00211736,-0.0538385,-0.0012666,-0.00342857,-0.00281846,-0.0551845,-3.13457e-07
290,46.2333,1000,0.0513371,0.291667,0,0.203446,0.955774,0.0195913,-0.00995616,20.0675,5.85277e-05,0.0129898,0.737715,8942.53,0.958316,0.415791,-0.1,0.02,349.76,3.56352e+06,1.18233,0.729076,1.91405,0.749844,-2.15156,nan,0.000428571,-0.0021324,-0.0520147,-0.00123906,-0.00114286,-0.00234328,-0.0536319,-3.1416e-07
291,47.7343,1000,0.0506688,0.125,0,0.204848,0.956068,0.0219969,-0.0107007,20.0502,5.85277e-05,0.00950091,0.737047,8747.06,0.956763,0.448052,-0.1,0.02,351.166,3.57581e+06,1.23227,0.747947,1.9107,0.759736,-2.14866,nan,0,-0.00239489,-0.0535452,-0.00136446,0,-0.00216028,-0.0558141,-3.43e-07
292,48.6376,994.7,0.051235,0.375,0.0416667,0.20553,0.960619,0.0251788,-0.00988596,20.0349,5.85277e-05,0.0125222,0.736472,9164.36,0.939786,0.401061,-0.1,0.02,352.509,3.5881e+06,1.28377,0.736475,1.89655,0.751996,-2.12384,nan,0.0042,-0.0022575,-0.0508291,-0.00122909,-0.0044,-0.00222747,-0.0563351,-3.5492e-07
293,47.8907,991.833,0.051311,0.458333,0.0416667,0.204012,0.961787,0.0197484,-0.0116437,20.0203,5.85277e-05,0.0158603,0.735818,9769.71,0.891394,0.366371,-0.1,0.02,353.768,3.60038e+06,1.2561,0.715841,1.89351,0.754987,-2.11345,nan,0.00275,-0.00219876,-0.0532332,-0.00123082,-0.00133333,-0.00232774,-0.0548781,-3.4239e-07
294,49.0276,1000,0.0512598,0.625,0,0.202502,0.956488,0.0258854,-0.0115633,20.0039,5.85277e-05,0.0155923,0.735168,10609.6,0.770419,0.387773,-0.1,0.02,354.928,3.61267e+06,1.29521,0.725784,1.91535,0.751306,-2.12186,nan,0.0006,-0.00220792,-0.0516206,-0.00121754,-0.00333333,-0.00207668,-0.0545491,-3.27917e-07
295,49.4078,1000,0.0514068,0.791667,0,0.200899,0.95846,0.0164833,-0.0116113,19.987,5.85277e-05,0.00917831,0.734412,6922.1,1.15098,0.624202,-0.1,0.02,356.705,3.62496e+06,1.32706,0.729383,1.91302,0.735473,-2.12481,nan,0.00205263,-0.00212454,-0.0500902,-0.00117408,-0.000947368,-0.00185492,-0.0555895,-3.26333e-07
296,49.0957,1000,0.0520238,0.541667,0,0.199033,0.9501,0.0157352,-0.0111987,19.9685,5.85277e-05,0.0102976,0.733692,8417.53,1.04572,0.41409,-0.1,0.02,358.167,3.63725e+06,1.30165,0.711949,1.91693,0.768682,-2.12837,nan,0.000230769,-0.00222428,-0.0523896,-0.00127453,-0.00338462,-0.00247655,-0.054538,-3.2225e-07
297,48.9123,1000,0.0519038,0.5,0,0.199859,0.961313,0.016201,-0.0112004,19.9507,5.85277e-05,0.0120117,0.732932,9306.29,0.901548,0.41885,-0.1,0.02,359.489,3.64954e+06,1.28055,0.726997,1.91582,0.764923,-2.12699,nan,0.0005,-0.00215442,-0.0527938,-0.00127494,-0.00366667,-0.00203456,-0.0542633,-3.18144e-07
298,49.5599,1000,0.0527292,0.666667,0,0.196032,0.932353,0.0190908,-0.0102344,19.9324,5.85277e-05,0.00961905,0.732241,8790.64,1.00465,0.393205,-0.1,0.02,360.889,3.66182e+06,1.31341,0.715455,1.91354,0.755119,-2.1065,nan,0.00075,-0.00206489,-0.0505047,-0.00122574,-0.0029375,-0.00289672,-0.054154,-3.14099e-07
299,49.8067,1000,0.0529356,0.75,0,0.197774,0.925385,0.0255354,-0.00996146,19.9166,5.85277e-05,0.00942242,0.731661,8735.19,1.01905,0.38767,-0.1,0.02,362.297,3.67411e+06,1.3002,0.736093,1.91577,0.756153,-2.10549,nan,0.000666667,-0.00211984,-0.0499303,-0.0012579,-0.00422222,-0.00259057,-0.0529372,-3.17921e-07
300,48.8955,969.64,0.0524773,1,0.0416667,0.197953,0.941588,0.0214156,-0.011869,19.9023,5.85277e-05,0.0138921,0.731049,9191.43,0.891382,0.445516,-0.1,0.02,363.635,3.6864e+06,1.28983,0.712845,1.8556,0.743104,-2.04713,nan,0.00144,-0.00215154,-0.0510392,-0.00122776,-0.00192,-0.00187111,-0.0527039,-3.23669e-07
301,51.6415,1000,0.0529119,0.75,0,0.196874,0.937423,0.016849,-0.0111158,19.8859,5.85277e-05,0.0175527,0.730311,11862.6,0.752623,0.283236,-0.1,0.02,367.997,3.69869e+06,1.35836,0.74204,1.91976,0.762096,-2.0895,nan,0.000333333,-0.00202804,-0.049603,-0.00113844,-0.00333333,-0.00250462,-0.0524036,-3.09807e-07
302,50.3829,1000,0.0535485,0.541667,0,0.195456,0.924367,0.018888,-0.0113486,19.8676,5.85277e-05,0.0143074,0.729613,12406.2,0.67552,0.314956,-0.1,0.02,368.989,3.71098e+06,1.30666,0.747278,1.91911,0.744517,-2.09063,nan,0,-0.00196999,-0.0480215,-0.0011599,-0.00369231,-0.00197439,-0.0509708,-3.00255e-07
303,49.5723,1000,0.0532954,1.08333,0,0.197322,0.943484,0.0193314,-0.0109629,19.8507,5.85277e-05,0.0136,0.728918,9048.55,0.827189,0.530819,-0.1,0.02,370.348,3.72326e+06,1.28459,0.725839,1.91701,0.756082,-2.09284,nan,0.000230769,-0.00207024,-0.0509425,-0.0011931,-0.00288462,-0.00241044,-0.0528086,-3.12863e-07
304,48.8739,993.69,0.0532113,1.16667,0.0416667,0.197902,0.929863,0.0142695,-0.0110375,19.8328,5.85277e-05,0.00913048,0.72816,8046.9,1.13255,0.394493,-0.1,0.02,371.876,3.73555e+06,1.26289,0.722413,1.90513,0.750229,-2.08679,nan,0.00175862,-0.00209185,-0.0509807,-0.00120375,-0.00262069,-0.00210699,-0.0529236,-3.14405e-07
305,50.2426,1000,0.0529344,0.666667,0,0.198704,0.945431,0.0271827,-0.00974158,19.8157,5.85277e-05,0.01077,0.727603,8636.12,0.974795,0.448066,-0.1,0.02,373.301,3.74784e+06,1.2989,0.738073,1.9172,0.762082,-2.08954,nan,0.00075,-0.00215111,-0.0519095,-0.001229,-0.00475,-0.00242339,-0.0528749,-3.15951e-07
306,48.2375,951.316,0.0529425,0.75,0.0416667,0.202618,0.937025,0.0167966,-0.0107871,19.8027,5.85277e-05,0.0139158,0.727054,9825.46,0.905236,0.345393,-0.1,0.02,374.553,3.76013e+06,1.22848,0.719954,1.82185,0.730113,-1.98132,nan,0.00126316,-0.0020003,-0.0492342,-0.00116728,-0.00315789,-0.0023801,-0.0505152,-3.12098e-07
307,53.0492,1000,0.0528961,0.416667,0,0.204125,0.934439,0.0181638,-0.0108627,19.7873,5.85277e-05,0.0193911,0.726336,9837.72,0.817643,0.431427,-0.1,0.02,375.804,3.77242e+06,1.41809,0.748737,1.91723,0.756902,-2.0792,nan,0.0006,-0.00201296,-0.0498849,-0.00116911,-0.002,-0.00228793,-0.052549,-3.09016e-07
308,51.7908,1000,0.0531256,0.833333,0,0.204975,0.928678,0.0122127,-0.0107707,19.7686,5.85277e-05,0.0127734,0.725585,7917,1.09705,0.455056,-0.1,0.02,377.357,3.7847e+06,1.35373,0.732948,1.92055,0.773364,-2.07812,nan,0,-0.00208483,-0.052007,-0.00121657,-0.0034,-0.00251988,-0.0517111,-3.04417e-07
309,53.4234,1000,0.0528926,0.25,0,0.204086,0.933666,0.0254599,-0.0115721,19.7507,5.85277e-05,0.00989996,0.724909,9145.32,0.976564,0.367074,-0.1,0.02,378.703,3.79699e+06,1.42042,0.748791,1.91896,0.769197,-2.0715,nan,0,-0.0021881,-0.0502872,-0.00121412,-0.00533333,-0.00273687,-0.0529375,-3.15994e-07
310,52.2389,1000,0.0530915,0.833333,0,0.202413,0.936659,0.0215127,-0.0114746,19.7351,5.85277e-05,0.0133345,0.724326,8380.03,1.00717,0.459171,-0.1,0.02,380.171,3.80928e+06,1.36157,0.736399,1.92152,0.759069,-2.05674,nan,0.00045,-0.00203047,-0.0503637,-0.00115393,-0.0033,-0.00235608,-0.0511225,-3.06647e-07
311,46.6138,920.636,0.0533916,0.416667,0.0416667,0.203361,0.924765,0.0213301,-0.0111069,19.7205,5.85277e-05,0.0117764,0.723732,9260.39,0.946756,0.380185,-0.1,0.02,381.499,3.82157e+06,1.15527,0.68796,1.76329,0.710608,-1.88658,nan,0.00136364,-0.00189167,-0.0466914,-0.00107874,-0.00109091,-0.00191475,-0.0485517,-3.10246e-07
312,52.7397,1000,0.0538221,0.375,0,0.202015,0.912307,0.0183619,-0.01076,19.7062,5.85277e-05,0.0067331,0.723184,9190.04,0.914828,0.422272,-0.1,0.02,382.838,3.83386e+06,1.42628,0.712211,1.91765,0.749284,-2.05751,nan,0.00133333,-0.00200355,-0.0487284,-0.00116814,-0.00555556,-0.00279769,-0.0520035,-3.08917e-07
313,51.0669,1000,0.0536881,0.625,0,0.202031,0.931254,0.019187,-0.0110081,19.6921,5.85277e-05,0.0133968,0.722591,7836.61,1.07768,0.490342,-0.1,0.02,384.407,3.84614e+06,1.27862,0.74722,1.91722,0.774269,-2.05189,nan,0.0004,-0.0020715,-0.0512373,-0.0011712,-0.004,-0.00251175,-0.0515015,-3.07096e-07
314,48.6864,935.909,0.0538177,0.416667,0.0416667,0.204293,0.918519,0.0233986,-0.0107908,19.6767,5.85277e-05,0.0119127,0.721962,7395,1.15044,0.51122,-0.1,0.02,386.071,3.85843e+06,1.25114,0.666026,1.79191,0.720321,-1.89412,nan,0.00272727,-0.00196718,-0.0463383,-0.00111328,-0.00254545,-0.00208087,-0.0496302,-3.07157e-07
315,51.0548,1000,0.0532842,0.708333,0,0.20586,0.921718,0.0177843,-0.0108233,19.6605,5.85277e-05,0.0112758,0.721273,7862.99,1.1339,0.428865,-0.1,0.02,387.635,3.87072e+06,1.27549,0.741322,1.91661,0.766786,-2.03869,nan,0.00158824,-0.00203511,-0.050894,-0.00119486,-0.00305882,-0.00268022,-0.0505047,-3.103e-07
316,49.8525,1000,0.054223,0.333333,0,0.202856,0.904219,0.0169262,-0.00988166,19.6427,5.85277e-05,0.00898512,0.720555,10713.1,0.814622,0.332389,-0.1,0.02,388.784,3.88301e+06,1.27587,0.702231,1.92052,0.74951,-2.04749,nan,0,-0.00193223,-0.0479266,-0.00111879,-0.003375,-0.00234039,-0.0513192,-3.04342e-07
317,48.5238,930.6,0.0539401,0.375,0.0416667,0.203655,0.918892,0.0258895,-0.0105805,19.6251,5.85277e-05,0.00985096,0.719875,10134.8,0.893994,0.318458,-0.1,0.02,389.998,3.8953e+06,1.26015,0.675957,1.78229,0.682674,-1.87808,nan,0.003,-0.00182275,-0.0430496,-0.00102223,-0.003,-0.00239209,-0.0485094,-3.05892e-07
318,47.6328,901.111,0.0541179,0.333333,0.0416667,0.203125,0.919998,0.0215071,-0.0109654,19.6085,5.85277e-05,0.00976762,0.719224,11075.1,0.799,0.310514,-0.1,0.02,391.109,3.90758e+06,1.22339,0.658188,1.72313,0.698028,-1.82335,nan,0.00266667,-0.00194451,-0.0453138,-0.00107506,-0.00177778,-0.00249128,-0.0478118,-3.1794e-07
319,51.5051,1000,0.054424,0.583333,0,0.202206,0.920086,0.0235657,-0.0101694,19.5931,5.85277e-05,0.0140457,0.718662,11335.5,0.678968,0.405059,-0.1,0.02,392.194,3.91987e+06,1.29144,0.753018,1.91915,0.749046,-2.03216,nan,0.000214286,-0.00181555,-0.0480231,-0.00108261,-0.00221429,-0.00253375,-0.0497838,-2.99022e-07
320,47.1575,925.6,0.0544646,0.333333,0.0833333,0.202303,0.911901,0.0288322,-0.0110699,19.5799,5.85277e-05,0.0142282,0.718187,10181.7,0.852273,0.354601,-0.1,0.02,393.403,3.93216e+06,1.12195,0.722096,1.77271,0.707359,-1.86467,nan,0.0042,-0.001915,-0.0461414,-0.00105715,-0.005,-0.00247778,-0.0491735,-3.342e-07
321,50.2855,987.308,0.0542825,0.5,0.0416667,0.20205,0.92493,0.0247021,-0.011265,19.5675,5.85277e-05,0.00571375,0.717634,10235.6,0.8631,0.337414,-0.1,0.02,394.605,3.94445e+06,1.24105,0.729222,1.89095,0.757382,-1.99737,nan,0.00415385,-0.00210652,-0.0500049,-0.00118259,-0.00346154,-0.00222346,-0.0521435,-3.28548e-07
322,39.0694,738,0.0545763,0.0833333,0.0416667,0.200934,0.927279,0.0213733,-0.0100659,19.5529,5.85277e-05,0.0149508,0.717043,10907.1,0.806384,0.320218,-0.1,0.02,395.733,3.95674e+06,0.960666,0.572227,1.40678,0.575025,-1.48533,nan,0.01,-0.00165697,-0.0369852,-0.000859426,-0.00366667,-0.00176977,-0.0409558,-3.13348e-07
323,54.1975,1000,0.0548455,0.375,0,0.20119,0.907965,0.0200598,-0.0117113,19.5376,5.85277e-05,0.0150157,0.716409,10648,0.829404,0.324615,-0.1,0.02,396.888,3.96902e+06,1.40445,0.750055,1.91958,0.765032,-2.02048,nan,0.00166667,-0.00198009,-0.0481149,-0.00116639,-0.00533333,-0.00316775,-0.0506571,-3.04494e-07
324,47.6371,1000,0.0548945,0.208333,0,0.199186,0.919906,0.025305,-0.0102525,19.522,5.85277e-05,0.00899187,0.715827,10247.3,0.843867,0.355282,-0.1,0.02,398.089,3.98131e+06,1.12484,0.674745,1.92071,0.778588,-2.00367,nan,0.0006,-0.00196392,-0.0505995,-0.00109358,-0.0062,-0.00418651,-0.0499177,-2.85397e-07
325,50.6303,1000,0.0545524,0.416667,0,0.203016,0.9219,0.0184378,-0.0120527,19.5071,5.85277e-05,0.0132603,0.715207,10791.1,0.796827,0.341888,-0.1,0.02,399.229,3.9936e+06,1.23482,0.740648,1.91949,0.765652,-2.01881,nan,0.0006,-0.00188685,-0.048893,-0.00110967,-0.0046,-0.00332752,-0.0510764,-2.96006e-07
326,52.3272,1000,0.0545073,0.416667,0,0.203284,0.91727,0.0181645,-0.0107397,19.4915,5.85277e-05,0.0131797,0.7146,10585.4,0.749464,0.411385,-0.1,0.02,400.391,4.00589e+06,1.29948,0.736373,1.92128,0.781955,-2.01282,nan,0.0015,-0.00195739,-0.0509361,-0.00117648,-0.0036,-0.00311957,-0.050614,-3.00685e-07
327,53.3787,1000,0.0551518,0.208333,0,0.203118,0.918365,0.0198786,-0.0106277,19.4761,5.85277e-05,0.0111932,0.713996,6851.63,1.24235,0.551093,-0.1,0.02,402.186,4.01818e+06,1.30516,0.77531,1.92175,0.789366,-2.01175,nan,0.0018,-0.00190647,-0.0513851,-0.00113623,-0.0048,-0.00341987,-0.0500533,-2.80817e-07
328,49.5114,935,0.0549766,0.208333,0.0416667,0.202335,0.927078,0.0178284,-0.0101697,19.4601,5.85277e-05,0.0137751,0.713307,7952.17,1.09626,0.448979,-0.1,0.02,403.734,4.03046e+06,1.20707,0.694119,1.79247,0.739467,-1.85594,nan,0.005,-0.00191891,-0.0460276,-0.00104924,-0.00466667,-0.00298942,-0.049966,-3.29712e-07
329,53.3005,1000,0.0548749,0.333333,0,0.200538,0.929282,0.019174,-0.0109065,19.4425,5.85277e-05,0.0114296,0.712645,9426.86,0.928146,0.375363,-0.1,0.02,405.039,4.04275e+06,1.31924,0.763629,1.92405,0.764865,-2.0022,nan,0.0015,-0.00187798,-0.0477794,-0.00110505,-0.004375,-0.00280702,-0.0481143,-2.90056e-07
330,53.0901,1000,0.0551098,0.208333,0,0.203104,0.91483,0.0222883,-0.0113098,19.4274,5.85277e-05,0.0107541,0.712128,12027.2,0.711,0.310684,-0.1,0.02,406.062,4.05504e+06,1.30725,0.748338,1.91864,0.781864,-1.98892,nan,0.0012,-0.00210335,-0.0522357,-0.00116245,-0.0048,-0.00313071,-0.0504294,-2.99803e-07
331,54.6402,1000,0.0553,0.291667,0,0.199955,0.931684,0.0168263,-0.0107856,19.4137,5.85277e-05,0.0140297,0.71152,12349.8,0.674561,0.320435,-0.1,0.02,407.059,4.06733e+06,1.33696,0.768405,1.92153,0.788173,-1.97343,nan,0.00257143,-0.0018731,-0.0492682,-0.00110896,-0.00714286,-0.00422606,-0.0485728,-2.86643e-07
332,54.0548,1000,0.0552301,0.25,0,0.203159,0.930382,0.0167886,-0.0113928,19.3974,5.85277e-05,0.0129723,0.710877,12418.2,0.678801,0.310713,-0.1,0.02,408.049,4.07962e+06,1.34648,0.782023,1.91627,0.757934,-1.98972,nan,0,-0.00173705,-0.0477634,-0.00104147,-0.00666667,-0.00367828,-0.0493596,-2.80506e-07
333,53.5913,1000,0.0549478,0.25,0,0.203154,0.925155,0.0160064,-0.0119186,19.3813,5.85277e-05,0.00759862,0.71024,11771.7,0.730463,0.313399,-0.1,0.02,409.095,4.0919e+06,1.31785,0.756555,1.92723,0.775074,-1.99114,nan,0,-0.00169557,-0.0465362,-0.00096949,-0.00466667,-0.00339328,-0.0487459,-2.7484e-07
334,52.7318,1000,0.0557182,0.458333,0,0.20244,0.932826,0.0199787,-0.0114607,19.3649,5.85277e-05,0.0152262,0.709611,12416.3,0.684962,0.304704,-0.1,0.02,410.086,4.10419e+06,1.25868,0.769166,1.92422,0.78025,-1.98627,nan,0,-0.0019017,-0.0496508,-0.00108692,-0.00290909,-0.0038968,-0.0499987,-2.91078e-07
335,49.7551,932.688,0.0554214,0.583333,0.0833333,0.204883,0.924614,0.0220828,-0.0103716,19.3499,5.85277e-05,0.0113232,0.709049,11656.5,0.752431,0.301743,-0.1,0.02,411.142,4.11648e+06,1.20587,0.700577,1.7859,0.737003,-1.84062,nan,0.0039375,-0.0018417,-0.0469249,-0.00102939,-0.0045,-0.00337239,-0.0472511,-3.11204e-07
336,50.4912,965.286,0.0554629,0.541667,0.0416667,0.201745,0.936895,0.024774,-0.0109942,19.3357,5.85277e-05,0.0115389,0.708501,12090.2,0.694513,0.321844,-0.1,0.02,412.159,4.12877e+06,1.23245,0.717599,1.85248,0.743725,-1.91394,nan,0.0015,-0.00181965,-0.046489,-0.000992979,-0.00792857,-0.00391351,-0.0481097,-2.9809e-07
337,54.7304,1000,0.0553288,0.666667,0,0.201382,0.935519,0.0181456,-0.0111816,19.3213,5.85277e-05,0.0122094,0.707892,11643.3,0.733858,0.321509,-0.1,0.02,413.216,4.14106e+06,1.37819,0.718755,1.92187,0.791953,-1.96509,nan,0.000375,-0.00184342,-0.0487113,-0.0010857,-0.0053125,-0.00393414,-0.0486507,-2.88516e-07
338,53.7009,1000,0.0561953,0.708333,0,0.202157,0.92035,0.017996,-0.0121869,19.3053,5.85277e-05,0.0133744,0.707274,11864.1,0.715579,0.320151,-0.1,0.02,414.253,4.15334e+06,1.30565,0.747197,1.92173,0.78312,-1.96413,nan,0.000176471,-0.00184258,-0.0495463,-0.00105103,-0.00394118,-0.00363456,-0.0486872,-2.87551e-07
339,54.1525,1000,0.0559388,0.541667,0,0.201135,0.915918,0.0207867,-0.0106654,19.2898,5.85277e-05,0.0144614,0.706657,10321.8,0.749088,0.441407,-0.1,0.02,415.444,4.16563e+06,1.32896,0.746704,1.92197,0.79287,-1.97203,nan,0.000692308,-0.00191667,-0.0502709,-0.00109492,-0.00430769,-0.00391058,-0.0500425,-2.85966e-07
340,54.3914,1000,0.0565832,0.625,0,0.202236,0.910992,0.0176486,-0.0103725,19.2734,5.85277e-05,0.0095414,0.705986,11881.5,0.714981,0.319231,-0.1,0.02,416.48,4.17792e+06,1.29545,0.779025,1.92063,0.780597,-1.94734,nan,0.0008,-0.00178875,-0.0481906,-0.00106847,-0.00546667,-0.00411205,-0.0489699,-2.84028e-07
341,54.0137,1000,0.0561387,0.875,0,0.202911,0.914431,0.0181407,-0.0105016,19.2561,5.85277e-05,0.0142044,0.705303,11772.3,0.710415,0.333392,-0.1,0.02,417.526,4.19021e+06,1.3086,0.740713,1.92298,0.790636,-1.95389,nan,0.000428571,-0.00181064,-0.0481317,-0.00108394,-0.0062381,-0.00366037,-0.0478516,-2.80847e-07
342,54.4102,1000,0.056414,0.916667,0,0.202838,0.916565,0.0160481,-0.0111682,19.2385,5.85277e-05,0.0124502,0.704604,11766.9,0.709796,0.334493,-0.1,0.02,418.571,4.2025e+06,1.31245,0.763434,1.92085,0.780968,-1.95013,nan,0.000954545,-0.00175877,-0.0480344,-0.00100753,-0.00504545,-0.00389078,-0.048272,-2.79639e-07
343,55.1177,1000,0.0565547,0.708333,0,0.200497,0.909055,0.0192798,-0.0101991,19.2212,5.85277e-05,0.0124124,0.703981,12520.8,0.677042,0.304364,-0.1,0.02,419.554,4.21478e+06,1.35037,0.756445,1.92278,0.786244,-1.95141,nan,0.00123529,-0.00176557,-0.0478707,-0.00104858,-0.00658824,-0.00445198,-0.0480513,-2.85043e-07
