iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum
247,12.6371,881.25,0.013772,0.416667,0.0833333,0.138843,1.05739,0.0205777,-0.00955839,1.3468,3.90184e-05,0.013348,0.270969,17435.4,0.45757,0.247204,-0.1,0.02,241.761,3.03514e+06,0.717575,0.12373,0.740266,0.0566635,-0.179481,nan,0.100542,nan,nan,nan,nan,-0.0257127,-0.129482,-0.0265837,0.1025,-0.325555,0,-0.00435373,-0.518254,nan
248,11.8009,901.667,0.0129311,0.333333,0.0416667,0.140938,1.08218,0.0173696,-0.0084327,1.34261,3.90184e-05,0.016708,0.270875,16091.1,0.479067,0.284586,-0.1,0.02,242.526,3.04742e+06,0.670213,0.113357,0.764255,0.0595888,-0.179922,nan,0.0993667,nan,nan,nan,nan,-0.0266743,-0.137906,-0.0285493,0.109444,-0.331219,0,-0.00317254,-0.518739,nan
249,11.4409,904.2,0.013173,0.458333,0.166667,0.139911,1.06494,0.0256513,-0.00809216,1.3388,3.90184e-05,0.0080189,0.2708,13359.1,0.54177,0.378051,-0.1,0.02,243.448,3.05971e+06,0.664682,0.12482,0.760154,0.0591957,-0.183039,nan,0.10494,nan,nan,nan,nan,-0.0271558,-0.13314,-0.0280872,0.107067,-0.333229,0,-0.00519658,-0.538965,nan
250,10.3064,883.444,0.0136679,0.833333,0.291667,0.135711,1.04893,0.0223298,-0.00907502,1.33511,3.90184e-05,0.0150037,0.270702,13024.2,0.554191,0.389283,-0.1,0.02,244.392,3.072e+06,0.600904,0.128149,0.742051,0.0559088,-0.178024,nan,0.101222,nan,nan,nan,nan,-0.0261335,-0.13145,-0.0274737,0.101481,-0.325384,-0.001,-0.00468159,-0.520249,nan
251,11.3777,902.391,0.0141533,0.791667,0.166667,0.134294,1.05894,0.0238327,-0.00885143,1.33097,3.90184e-05,0.0110438,0.270631,14090.8,0.534213,0.337843,-0.1,0.02,245.266,3.08429e+06,0.650391,0.12619,0.75821,0.0577736,-0.182091,nan,0.10433,nan,nan,nan,nan,-0.0267388,-0.135042,-0.0279619,0.110304,-0.332043,0,-0.00451478,-0.529923,nan
252,13.7133,961.286,0.013824,0.458333,0.125,0.134807,1.06692,0.0190239,-0.00877091,1.32786,3.90184e-05,0.0120953,0.27055,15874.3,0.486714,0.287365,-0.1,0.02,246.042,3.09658e+06,0.771239,0.14001,0.811176,0.0604434,-0.193952,nan,0.110307,nan,nan,nan,nan,-0.0284331,-0.142837,-0.0288677,0.109857,-0.354559,0,-0.00422885,-0.564488,nan
253,11.5007,959.727,0.0138527,0.416667,0.0416667,0.136462,1.03803,0.0195764,-0.00859141,1.32353,3.90184e-05,0.00802474,0.270439,17614.1,0.463956,0.233667,-0.1,0.02,246.741,3.10886e+06,0.654371,0.14071,0.80472,0.061309,-0.194403,nan,0.110018,nan,nan,nan,nan,-0.027414,-0.140629,-0.0294203,0.114909,-0.354329,0,-0.00495887,-0.559852,nan
254,7.53089,840.125,0.0130064,0.208333,0.125,0.138993,1.06238,0.0287199,-0.0082617,1.31925,3.90184e-05,0.0100816,0.270378,16490.2,0.451616,0.293556,-0.1,0.02,247.487,3.12115e+06,0.466776,0.128938,0.687172,0.0486134,-0.171174,nan,0.103363,nan,nan,nan,nan,-0.0250761,-0.117219,-0.023737,0.093125,-0.309416,0,-0.006626,-0.498193,nan
255,13.3397,927.467,0.0128918,0.458333,0.166667,0.139276,1.09666,0.0226738,-0.00854801,1.31685,3.90184e-05,0.0102276,0.270318,13587.6,0.552034,0.352318,-0.1,0.02,248.393,3.13344e+06,0.736996,0.138657,0.788079,0.0564335,-0.187824,nan,0.10028,nan,nan,nan,nan,-0.0264452,-0.133972,-0.0268946,0.100933,-0.341433,0,-0.00501425,-0.532813,nan
256,13.583,956.091,0.0128775,0.416667,0.0416667,0.13883,1.09123,0.0208608,-0.00893114,1.31381,3.90184e-05,0.0113626,0.270241,14134.8,0.529547,0.339795,-0.1,0.02,249.263,3.14573e+06,0.750227,0.136583,0.810672,0.0633836,-0.19231,nan,0.112282,nan,nan,nan,nan,-0.0282043,-0.144503,-0.0294546,0.112364,-0.351767,0,-0.00439294,-0.555729,nan
257,12.7524,941.6,0.0140359,0.583333,0.0416667,0.137618,1.05069,0.0281554,-0.0088106,1.30993,3.90184e-05,0.0124479,0.270145,14169.8,0.544896,0.322302,-0.1,0.02,250.132,3.15802e+06,0.718379,0.144969,0.792186,0.0581583,-0.191042,nan,0.105753,nan,nan,nan,nan,-0.0267309,-0.132799,-0.0275485,0.101867,-0.34716,0,-0.00530962,-0.553101,nan
258,11.7227,883.357,0.0135764,0.5,0.0833333,0.137494,1.06899,0.0247439,-0.00835622,1.30526,3.90184e-05,0.00670418,0.270035,15496.6,0.483821,0.309129,-0.1,0.02,250.926,3.1703e+06,0.654538,0.126971,0.744726,0.0560944,-0.178184,nan,0.1065,nan,nan,nan,nan,-0.0268686,-0.131068,-0.0266839,0.1,-0.325105,0,-0.00466029,-0.510128,nan
259,12.5345,889.857,0.013265,0.708333,0.166667,0.136134,1.06653,0.0214224,-0.00885914,1.30047,3.90184e-05,0.0136868,0.269929,17015.3,0.472727,0.249447,-0.1,0.02,251.65,3.18259e+06,0.70505,0.127029,0.751459,0.0560844,-0.1794,nan,0.0988667,nan,nan,nan,nan,-0.0256751,-0.126847,-0.0271967,0.101762,-0.327565,0,-0.0040852,-0.522759,nan
260,12.772,939.889,0.0137633,0.333333,0.0416667,0.135974,1.08462,0.0208527,-0.00799361,1.29587,3.90184e-05,0.0102795,0.269834,12426.5,0.51809,0.470764,-0.1,0.02,252.64,3.19488e+06,0.717214,0.143857,0.791712,0.058523,-0.188892,nan,0.108467,nan,nan,nan,nan,-0.0282071,-0.142779,-0.0298486,0.113778,-0.345307,0,-0.00558109,-0.554336,nan
261,11.0713,837.769,0.0125863,0.375,0.166667,0.140923,1.08167,0.0224564,-0.00812242,1.29203,3.90184e-05,0.00930446,0.269763,9815.74,0.612382,0.639485,-0.1,0.02,253.893,3.20717e+06,0.617459,0.123409,0.70426,0.0536777,-0.168637,nan,0.0952462,nan,nan,nan,nan,-0.0241409,-0.119631,-0.0252078,0.098,-0.307776,0,-0.00409408,-0.489002,nan
262,12.3268,954.647,0.0130221,0.625,0.0833333,0.139257,1.09221,0.0196885,-0.0091275,1.28876,3.90184e-05,0.00742949,0.269676,14008.5,0.550876,0.326308,-0.1,0.02,254.772,3.21946e+06,0.709341,0.127296,0.805328,0.0601447,-0.191262,nan,0.111153,nan,nan,nan,nan,-0.0282469,-0.140819,-0.0290874,0.111353,-0.350639,0,-0.00498593,-0.563235,nan
263,10.2771,912.125,0.0134705,0.291667,0.0416667,0.135875,1.08204,0.0250242,-0.00910192,1.28475,3.90184e-05,0.0133636,0.269598,14116.2,0.542631,0.327856,-0.1,0.02,255.644,3.23174e+06,0.599674,0.128414,0.764983,0.0569327,-0.183856,nan,0.102875,nan,nan,nan,nan,-0.0264178,-0.132845,-0.0281695,0.105,-0.335199,0,-0.00586219,-0.531674,nan
264,12.9106,938.294,0.0137783,0.625,0.0833333,0.134704,1.09213,0.020175,-0.00789012,1.28136,3.90184e-05,0.0093172,0.269516,16527.6,0.495237,0.248245,-0.1,0.02,256.388,3.24403e+06,0.707998,0.141421,0.793884,0.0592131,-0.188468,nan,0.103076,nan,nan,nan,nan,-0.0264724,-0.133273,-0.0277454,0.104118,-0.345233,0,-0.00521087,-0.537776,nan
265,10.5927,792,0.0135878,0.541667,0.208333,0.134727,1.07536,0.0299456,-0.00774401,1.27765,3.90184e-05,0.0105615,0.269446,17507.7,0.450327,0.251537,-0.1,0.02,257.091,3.25632e+06,0.59044,0.106817,0.671678,0.0472689,-0.158092,nan,0.0913556,nan,nan,nan,nan,-0.0231863,-0.110359,-0.0229961,0.0891667,-0.290718,0,-0.00413787,-0.4576,nan
266,11.8607,881.235,0.0139566,0.583333,0.125,0.13381,1.08697,0.0240997,-0.00972118,1.27474,3.90184e-05,0.0100468,0.269383,14761.5,0.490198,0.342239,-0.1,0.02,257.925,3.26861e+06,0.662552,0.119832,0.741755,0.056431,-0.176063,nan,0.101424,nan,nan,nan,nan,-0.0258749,-0.12645,-0.0271261,0.104235,-0.322952,-5.88235e-05,-0.00485419,-0.509815,nan
267,11.2213,850.647,0.0134536,0.541667,0.166667,0.134577,1.06495,0.0267575,-0.00898608,1.27156,3.90184e-05,0.0100139,0.269302,13926.7,0.554487,0.32785,-0.1,0.02,258.809,3.2809e+06,0.632709,0.120904,0.714197,0.0539118,-0.170372,nan,0.102753,nan,nan,nan,nan,-0.0255392,-0.125688,-0.0255859,0.0999412,-0.312043,0,-0.00529844,-0.498825,nan
268,13.1012,973.714,0.0136806,0.208333,0.0833333,0.132133,1.06984,0.0223288,-0.00786838,1.26778,3.90184e-05,0.00772174,0.26922,14673.8,0.518382,0.31903,-0.1,0.02,259.648,3.29318e+06,0.725853,0.132865,0.826068,0.0553229,-0.19514,nan,0.110014,nan,nan,nan,nan,-0.0276153,-0.132292,-0.0284072,0.107143,-0.358407,0,-0.00521641,-0.555126,nan
269,11.7028,789.714,0.0141472,0.208333,0.0833333,0.132049,1.08907,0.0234943,-0.00825957,1.26448,3.90184e-05,0.00729338,0.269161,14944,0.528665,0.293605,-0.1,0.02,260.471,3.30547e+06,0.6529,0.114753,0.664557,0.0496393,-0.158084,nan,0.0965571,nan,nan,nan,nan,-0.0236247,-0.113467,-0.0246564,0.0845714,-0.289815,0,-0.00428306,-0.463907,nan
270,9.51643,803.857,0.0143377,0.416667,0.166667,0.132634,1.07039,0.021469,-0.00942309,1.2618,3.90184e-05,0.0109215,0.269093,16593.9,0.482139,0.258374,-0.1,0.02,261.213,3.31776e+06,0.550707,0.11079,0.677771,0.0504058,-0.160294,nan,0.0909643,nan,nan,nan,nan,-0.0229936,-0.113731,-0.0237636,0.0951429,-0.293998,0,-0.00488894,-0.480289,nan
271,11.6941,914,0.0143484,0.291667,0.125,0.132669,1.07807,0.0245575,-0.00917956,1.25892,3.90184e-05,0.0130583,0.269038,17216.5,0.44655,0.267183,-0.1,0.02,261.928,3.33005e+06,0.649951,0.136522,0.768397,0.0559389,-0.181263,nan,0.10548,nan,nan,nan,nan,-0.0258278,-0.125693,-0.026181,0.1011,-0.334196,0,-0.00697583,-0.532546,nan
272,12.1229,870.769,0.0146477,0.416667,0.125,0.134423,1.06154,0.019651,-0.00837216,1.25605,3.90184e-05,0.00973412,0.268959,14184,0.47528,0.391046,-0.1,0.02,262.795,3.34234e+06,0.682592,0.119037,0.734006,0.0527019,-0.173017,nan,0.100538,nan,nan,nan,nan,-0.0251408,-0.122162,-0.0252142,0.0985385,-0.320344,0,-0.00452143,-0.51087,nan
273,13.6399,913.357,0.0152273,0.5,0.0833333,0.130881,1.05506,0.0235951,-0.00859912,1.25217,3.90184e-05,0.0117895,0.26888,14023.6,0.550145,0.326094,-0.1,0.02,263.673,3.35462e+06,0.742482,0.129739,0.770912,0.0563807,-0.182183,nan,0.104236,nan,nan,nan,nan,-0.0262776,-0.130962,-0.0271048,0.110286,-0.335133,0,-0.00475138,-0.525631,nan
274,13.1225,951.769,0.0143789,0.5,0.0416667,0.134796,1.05669,0.0193127,-0.00825322,1.24876,3.90184e-05,0.014996,0.268799,14623.5,0.51745,0.322844,-0.1,0.02,264.515,3.36691e+06,0.729448,0.139648,0.803843,0.0591402,-0.191158,nan,0.110292,nan,nan,nan,nan,-0.0275305,-0.13668,-0.0281344,0.110692,-0.349731,0,-0.00478082,-0.558925,nan
275,14.2643,1000,0.0148115,0.375,0,0.134345,1.05305,0.0207641,-0.0078533,1.24511,3.90184e-05,0.00810799,0.268728,15260.7,0.520038,0.28517,-0.1,0.02,265.321,3.3792e+06,0.783107,0.150514,0.838491,0.0640407,-0.197724,nan,0.117867,nan,nan,nan,nan,-0.0291428,-0.144794,-0.0304958,0.116556,-0.366843,-0.000222222,-0.00414244,-0.583995,nan
276,13.3359,954.462,0.0139075,0.416667,0.125,0.135602,1.06956,0.022971,-0.00813087,1.24234,3.90184e-05,0.00867847,0.26868,15949,0.504866,0.265588,-0.1,0.02,266.092,3.39149e+06,0.727644,0.141062,0.803571,0.0574675,-0.189549,nan,0.1164,nan,nan,nan,nan,-0.0287241,-0.14124,-0.0286366,0.108615,-0.349654,0,-0.00534222,-0.544817,nan
277,14.0941,930.333,0.0140069,0.416667,0.0833333,0.137031,1.04547,0.0226335,-0.00791456,1.24025,3.90184e-05,0.00579253,0.26863,17857.7,0.446132,0.241974,-0.1,0.02,266.782,3.40378e+06,0.781002,0.133858,0.784574,0.0573856,-0.186094,nan,0.111817,nan,nan,nan,nan,-0.0273355,-0.140349,-0.0279133,0.106917,-0.341216,0,-0.00457451,-0.543367,nan
278,13.1821,866.867,0.0142397,0.5,0.125,0.135465,1.05922,0.022099,-0.00881603,1.23729,3.90184e-05,0.011878,0.268545,15365.7,0.452573,0.347131,-0.1,0.02,267.583,3.41606e+06,0.699436,0.132504,0.735577,0.055524,-0.171254,nan,0.0997,nan,nan,nan,nan,-0.0252664,-0.125814,-0.0265725,0.103533,-0.317036,0,-0.0034171,-0.497809,nan
279,13.6283,928.636,0.0147044,0.375,0.0833333,0.131705,1.06092,0.0266628,-0.0081859,1.23381,3.90184e-05,0.0126521,0.268496,13536.1,0.564076,0.34372,-0.1,0.02,268.493,3.42835e+06,0.741287,0.13267,0.787191,0.0569218,-0.184224,nan,0.104936,nan,nan,nan,nan,-0.0267497,-0.134227,-0.0288711,0.111455,-0.340923,0,-0.00454576,-0.533503,nan
280,12.1463,906.154,0.015518,0.416667,0.125,0.128248,1.06899,0.0220989,-0.00785728,1.23181,3.90184e-05,0.0138265,0.268436,14494.5,0.520242,0.327525,-0.1,0.02,269.342,3.44064e+06,0.652819,0.140791,0.762305,0.0547805,-0.180865,nan,0.105662,nan,nan,nan,nan,-0.0258454,-0.128755,-0.0265246,0.104385,-0.332045,0,-0.00488824,-0.514502,nan
281,11.8288,950.5,0.015473,0.583333,0.0833333,0.128444,1.04991,0.0225124,-0.00844188,1.22854,3.90184e-05,0.00924034,0.268359,12997.3,0.523094,0.422335,-0.1,0.02,270.289,3.45293e+06,0.670528,0.14202,0.796628,0.0578418,-0.188911,nan,0.110706,nan,nan,nan,nan,-0.0278806,-0.139964,-0.028997,0.106938,-0.347377,0,-0.00628322,-0.553805,nan
282,14.8774,980.571,0.0147072,0.25,0.0416667,0.132007,1.06889,0.0215848,-0.00830836,1.22473,3.90184e-05,0.0131808,0.268268,13599.6,0.539471,0.364082,-0.1,0.02,271.194,3.46522e+06,0.778278,0.155624,0.827891,0.059039,-0.194934,nan,0.115071,nan,nan,nan,nan,-0.0285364,-0.140658,-0.0294536,0.118429,-0.359478,0,-0.00562282,-0.551779,nan
283,16.2694,1000,0.0151849,0.5,0,0.130774,1.05609,0.0190852,-0.00840743,1.22045,3.90184e-05,0.00810548,0.26817,13405.4,0.597202,0.319441,-0.1,0.02,272.111,3.4775e+06,0.872125,0.150018,0.845886,0.0593775,-0.19784,nan,0.11645,nan,nan,nan,nan,-0.0284785,-0.14248,-0.0303583,0.123167,-0.3659,0,-0.0045521,-0.583944,nan
284,12.5959,925.067,0.0139274,0.5,0.125,0.136137,1.06026,0.0228442,-0.00826665,1.21682,3.90184e-05,0.00975403,0.268127,14051.5,0.486563,0.387935,-0.1,0.02,272.987,3.48979e+06,0.709663,0.124352,0.77816,0.053723,-0.184858,nan,0.115167,nan,nan,nan,nan,-0.0275026,-0.133719,-0.0269554,0.108133,-0.34011,0,-0.00579813,-0.54046,nan
285,11.5521,901,0.0137748,0.416667,0.0833333,0.135609,1.06212,0.0266053,-0.00871794,1.21494,3.90184e-05,0.0120078,0.268072,12995.6,0.596579,0.348969,-0.1,0.02,273.934,3.50208e+06,0.650852,0.125945,0.753898,0.0495104,-0.179847,nan,0.103433,nan,nan,nan,nan,-0.0258526,-0.124737,-0.0259646,0.10525,-0.330267,0,-0.00478552,-0.51983,nan
286,13.2124,933.214,0.0146642,0.5,0.0833333,0.134228,1.03762,0.0211479,-0.00881717,1.21189,3.90184e-05,0.0123887,0.267996,14369.2,0.530208,0.324953,-0.1,0.02,274.791,3.51437e+06,0.715514,0.137356,0.790772,0.0546244,-0.183343,nan,0.1099,nan,nan,nan,nan,-0.0277243,-0.138562,-0.0286868,0.112714,-0.341963,0,-0.00390458,-0.536076,nan
287,12.6035,927.933,0.0152195,0.541667,0.0833333,0.133304,1.03233,0.025809,-0.00911646,1.20787,3.90184e-05,0.0122947,0.267893,14991.7,0.521617,0.298036,-0.1,0.02,275.612,3.52666e+06,0.701944,0.139283,0.779147,0.0505442,-0.185158,nan,0.103233,nan,nan,nan,nan,-0.0261632,-0.128042,-0.0268147,0.106,-0.34018,0,-0.00471807,-0.538902,nan
288,12.1103,910.7,0.0138257,0.333333,0.0833333,0.136486,1.05143,0.0214277,-0.00867302,1.20322,3.90184e-05,0.0132163,0.267805,15611.2,0.503656,0.28347,-0.1,0.02,276.4,3.53894e+06,0.689614,0.128473,0.764264,0.0474426,-0.179336,nan,0.0974,nan,nan,nan,nan,-0.0248646,-0.125271,-0.0257839,0.0999,-0.332691,0,-0.00459594,-0.529039,nan
289,11.103,907.615,0.0140063,0.416667,0.125,0.135614,1.06623,0.0240614,-0.00727666,1.19997,3.90184e-05,0.00754779,0.267747,18248.6,0.44026,0.233106,-0.1,0.02,277.075,3.55123e+06,0.62787,0.134775,0.757455,0.0490771,-0.179888,nan,0.106754,nan,nan,nan,nan,-0.0264113,-0.126676,-0.0262283,0.109231,-0.332531,-7.69231e-05,-0.00545524,-0.532746,nan
290,12.3841,1000,0.0142269,0.333333,0,0.134925,1.07078,0.0267445,-0.00833677,1.19705,3.90184e-05,0.00872452,0.267664,18158.7,0.440976,0.235723,-0.1,0.02,277.753,3.56352e+06,0.700101,0.143808,0.83249,0.0551558,-0.197257,nan,0.126438,nan,nan,nan,nan,-0.0304987,-0.149557,-0.0300043,0.123375,-0.365588,0,-0.00553609,-0.58372,nan
291,14.4081,953.5,0.0149155,0.708333,0.0416667,0.134276,1.07022,0.0196817,-0.00935128,1.1927,3.90184e-05,0.0111553,0.26756,14174.8,0.502835,0.364058,-0.1,0.02,278.621,3.57581e+06,0.779552,0.141611,0.80531,0.0540536,-0.189023,nan,0.113683,nan,nan,nan,nan,-0.0282341,-0.138798,-0.0285735,0.116389,-0.349639,0,-0.00473336,-0.551193,nan
292,14.3921,972.174,0.0148499,0.875,0.0833333,0.132513,1.07234,0.0210283,-0.0088228,1.18825,3.90184e-05,0.0104124,0.26748,13008.8,0.569406,0.375189,-0.1,0.02,279.567,3.5881e+06,0.768897,0.142384,0.819817,0.0539105,-0.192087,nan,0.11353,nan,nan,nan,nan,-0.0275265,-0.136329,-0.0275146,0.117522,-0.355375,0,-0.00698452,-0.550639,nan
293,12.6302,1000,0.0156225,0.708333,0,0.131095,1.05938,0.0210972,-0.00774467,1.18468,3.90184e-05,0.0148791,0.267389,12933.2,0.609293,0.340818,-0.1,0.02,280.519,3.60038e+06,0.694257,0.151824,0.841091,0.051716,-0.198341,nan,0.119476,nan,nan,nan,nan,-0.0279058,-0.137553,-0.0286559,0.119471,-0.367003,0,-0.00740488,-0.579461,nan
294,14.0224,926,0.0155983,0.416667,0.0416667,0.129192,1.05857,0.0194488,-0.00842437,1.18072,3.90184e-05,0.00789036,0.267308,11727.5,0.568894,0.478898,-0.1,0.02,281.568,3.61267e+06,0.746932,0.144443,0.784658,0.0517822,-0.182944,nan,0.107273,nan,nan,nan,nan,-0.0273893,-0.141123,-0.0285865,0.112545,-0.339716,0,-0.00348133,-0.523276,nan
295,11.0263,909,0.0149351,0.333333,0.0416667,0.131726,1.0597,0.0234316,-0.0088705,1.17748,3.90184e-05,0.00812582,0.267248,13887.4,0.602769,0.282062,-0.1,0.02,282.454,3.62496e+06,0.634245,0.124418,0.762253,0.050588,-0.177424,nan,0.1042,nan,nan,nan,nan,-0.0265318,-0.129412,-0.0271937,0.109111,-0.332642,0,-0.00720434,-0.533091,nan
296,14.7266,990.3,0.014684,0.375,0.0416667,0.135073,1.04603,0.0197821,-0.00807556,1.17454,3.90184e-05,0.0074342,0.267171,13977.9,0.531231,0.347874,-0.1,0.02,283.335,3.63725e+06,0.794914,0.147123,0.827129,0.058254,-0.196079,nan,0.12383,nan,nan,nan,nan,-0.0296488,-0.148045,-0.0292846,0.126,-0.363505,0,-0.00563523,-0.568721,nan
297,15.0111,1000,0.0146407,0.5,0,0.132756,1.05247,0.0208702,-0.00817131,1.17013,3.90184e-05,0.0132716,0.267052,14014.6,0.544635,0.332162,-0.1,0.02,284.213,3.64954e+06,0.797165,0.146306,0.845512,0.0547849,-0.196321,nan,0.122125,nan,nan,nan,nan,-0.0291357,-0.147213,-0.0297223,0.119417,-0.364773,-8.33333e-05,-0.00561281,-0.561892,nan
298,11.9375,870.714,0.0147219,0.458333,0.125,0.133993,1.05143,0.0241133,-0.00797387,1.16515,3.90184e-05,0.00957333,0.266965,13456.9,0.561585,0.351552,-0.1,0.02,285.127,3.66182e+06,0.652024,0.128276,0.723587,0.0465676,-0.171231,nan,0.109393,nan,nan,nan,nan,-0.0254581,-0.1245,-0.0247716,0.105071,-0.318041,0,-0.00656416,-0.497478,nan
299,13.6499,969.308,0.0143814,0.5,0.0416667,0.134367,1.07153,0.0269859,-0.00896131,1.16158,3.90184e-05,0.0137564,0.266892,15307.9,0.524983,0.277738,-0.1,0.02,285.931,3.67411e+06,0.736689,0.143923,0.817077,0.0537862,-0.189731,nan,0.115608,nan,nan,nan,nan,-0.0284747,-0.142994,-0.0296066,0.121231,-0.354031,0,-0.00587772,-0.555104,nan
300,13.7168,1000,0.0148976,0.708333,0,0.132103,1.06567,0.0271938,-0.00921981,1.15841,3.90184e-05,0.00931559,0.266827,15295,0.540039,0.263361,-0.1,0.02,286.736,3.6864e+06,0.752394,0.15185,0.835167,0.051612,-0.196613,nan,0.120735,nan,nan,nan,nan,-0.028476,-0.141817,-0.028012,0.117059,-0.365649,0,-0.00726781,-0.575143,nan
301,13.1402,878.235,0.0154953,0.583333,0.125,0.128884,1.0488,0.0221489,-0.00821687,1.15542,3.90184e-05,0.012593,0.266758,18130.8,0.442806,0.234935,-0.1,0.02,289.016,3.69869e+06,0.714207,0.127056,0.734451,0.0456223,-0.171771,nan,0.102541,nan,nan,nan,nan,-0.0250351,-0.124385,-0.0248221,0.103941,-0.320463,0,-0.00514477,-0.499188,nan
302,12.073,800.917,0.0158263,0.333333,0.166667,0.128307,1.0321,0.0256948,-0.00784679,1.15212,3.90184e-05,0.00971366,0.266687,17156.6,0.460402,0.255825,-0.1,0.02,289.733,3.71098e+06,0.664598,0.12201,0.667098,0.0440814,-0.156251,nan,0.0938167,nan,nan,nan,nan,-0.0235699,-0.114575,-0.0238331,0.0945833,-0.293193,0,-0.0045267,-0.46659,nan
303,13.147,1000,0.0149355,0.458333,0,0.131641,1.056,0.0255834,-0.0084857,1.14892,3.90184e-05,0.0096834,0.266624,17730.6,0.461611,0.231429,-0.1,0.02,290.427,3.72326e+06,0.691836,0.162231,0.829243,0.0507741,-0.195955,nan,0.123991,nan,nan,nan,nan,-0.0288535,-0.14314,-0.02886,0.129909,-0.365008,0,-0.00808082,-0.560737,nan
304,14.5309,999.8,0.0154952,0.375,0.0416667,0.129456,1.05551,0.0213073,-0.00932624,1.14633,3.90184e-05,0.0116944,0.266576,18105.4,0.443274,0.235418,-0.1,0.02,291.107,3.73555e+06,0.786341,0.152727,0.838426,0.0530651,-0.196257,nan,0.12049,nan,nan,nan,nan,-0.0297497,-0.154161,-0.029683,0.1281,-0.366121,0,-0.00531372,-0.571321,nan
305,14.6875,994.933,0.0156687,0.583333,0.0416667,0.129854,1.03946,0.0217089,-0.00788032,1.14375,3.90184e-05,0.0104728,0.266509,18045.3,0.441176,0.239778,-0.1,0.02,291.79,3.74784e+06,0.786355,0.145938,0.83751,0.0529617,-0.194771,nan,0.12092,nan,nan,nan,nan,-0.0279883,-0.139205,-0.0283553,0.1196,-0.363711,0,-0.00566502,-0.569212,nan
306,14.5438,965.714,0.0157893,0.458333,0.125,0.127104,1.02367,0.0242582,-0.00833617,1.14046,3.90184e-05,0.0140005,0.266431,13249.9,0.556385,0.371019,-0.1,0.02,292.718,3.76013e+06,0.773627,0.13416,0.811189,0.0489357,-0.187966,nan,0.115329,nan,nan,nan,nan,-0.0273071,-0.136794,-0.0267623,0.116857,-0.351523,-7.14286e-05,-0.00596338,-0.536521,nan
307,13.3045,944.4,0.014772,0.583333,0.0416667,0.131207,1.05421,0.0224245,-0.00907066,1.13659,3.90184e-05,0.00845075,0.266341,13890.6,0.555075,0.329552,-0.1,0.02,293.605,3.77242e+06,0.706168,0.137206,0.791739,0.0493864,-0.183254,nan,0.113333,nan,nan,nan,nan,-0.0271513,-0.137452,-0.027503,0.119667,-0.343805,0,-0.00734916,-0.525762,nan
308,12.8364,936.214,0.0146303,0.5,0.0833333,0.131843,1.05413,0.0180649,-0.00848426,1.13257,3.90184e-05,0.0119018,0.266258,14731.4,0.513931,0.320207,-0.1,0.02,294.44,3.7847e+06,0.69456,0.136471,0.782554,0.0478502,-0.182895,nan,0.1131,nan,nan,nan,nan,-0.0269513,-0.133397,-0.0268252,0.113786,-0.341289,0,-0.0075058,-0.52764,nan
309,13.5908,973.733,0.0152842,0.583333,0.0416667,0.127452,1.05275,0.0243343,-0.00824844,1.12925,3.90184e-05,0.015999,0.2662,14236.5,0.506108,0.357026,-0.1,0.02,295.305,3.79699e+06,0.740327,0.141962,0.815003,0.0497238,-0.190267,nan,0.118613,nan,nan,nan,nan,-0.0283466,-0.14121,-0.0279564,0.114933,-0.354879,0,-0.0081212,-0.550244,nan
310,14.1822,900.714,0.0152694,0.25,0.0416667,0.129115,1.06153,0.0202637,-0.00759856,1.1262,3.90184e-05,0.0080285,0.266111,14558,0.520736,0.323337,-0.1,0.02,296.15,3.80928e+06,0.746134,0.128364,0.759141,0.0474408,-0.175542,nan,0.1147,nan,nan,nan,nan,-0.0270036,-0.130491,-0.0274957,0.113,-0.330113,0,-0.00490498,-0.504118,nan
311,13.725,958.538,0.0151915,0.5,0.0416667,0.129303,1.04919,0.0201742,-0.00822933,1.12194,3.90184e-05,0.00676454,0.266027,14684.1,0.516205,0.320617,-0.1,0.02,296.989,3.82157e+06,0.745233,0.133607,0.80425,0.0482579,-0.186476,nan,0.117446,nan,nan,nan,nan,-0.0274579,-0.132462,-0.0266924,0.117692,-0.349238,0,-0.00845206,-0.549458,nan
