iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/foot_clearance,Episode_Reward/foot_slip
1811,95.3985,920.857,0.0979656,0.25,0.0416667,0.149047,0.331024,0.00333917,-0.00533676,-8.61473,2.60123e-05,0.00742376,0.150153,9734.66,0.796561,0.465733,-1,0.2,964.932,2.22536e+07,1.26689,1.31088,0.919996,0.161561,-0.724968,1.84171,-0.00571429,-1.09884e-05,-0.000419244
1812,106.392,1000,0.0975793,0.208333,0,0.149146,0.331947,0.00311762,-0.00816565,-8.62011,2.60123e-05,0.0113443,0.150102,8670.78,1.02119,0.395985,-1,0.2,966.35,2.22659e+07,1.44211,1.48382,0.999215,0.168199,-0.771777,2,-0.0016,-2.57793e-07,-0.000358339
1813,85.1045,1000,0.0975066,0.125,0,0.149453,0.334872,0.00274306,-0.00707918,-8.62671,2.60123e-05,0.0112376,0.150045,8719.2,1.02442,0.384882,-1,0.2,967.761,2.22781e+07,1.10331,0.921106,0.999092,0.0287042,-0.783538,2,-0.013,-4.8798e-06,-0.000441829
1814,94.0367,1000,0.0974175,0.125,0,0.14918,0.339197,0.0027411,-0.00585773,-8.63351,2.60123e-05,0.00917996,0.149989,9537.94,0.860856,0.427472,-1,0.2,969.051,2.22904e+07,1.16618,1.20208,0.999393,0.138944,-0.796685,2,-0.00766667,-4.83168e-06,-0.000406157
1815,101.261,1000,0.0970907,0.291667,0,0.148575,0.343826,0.00506026,-0.0068844,-8.64024,2.60123e-05,0.0114736,0.149937,9170.45,0.952061,0.387895,-1,0.2,970.393,2.23027e+07,1.13895,1.55408,0.999038,0.159444,-0.781802,2,-0.00628571,-1.46255e-06,-0.000360213
1816,96.6354,989,0.0970148,0.208333,0.0416667,0.14853,0.348067,0.00357863,-0.00798471,-8.64613,2.60123e-05,0.0145165,0.149889,9358.44,0.911506,0.401533,-1,0.2,971.708,2.2315e+07,1.03942,1.45431,0.987902,0.163084,-0.787545,1.978,-0.003,-4.37298e-06,-0.000390767
1817,95.2911,1000,0.0968311,0.5,0,0.149486,0.348611,0.0028387,-0.00739901,-8.65216,2.60123e-05,0.0113994,0.149837,10730,0.829555,0.31565,-1,0.2,972.854,2.23273e+07,1.26172,1.18097,0.999212,0.116836,-0.787771,2,-0.006,-1.09111e-06,-0.000408978
1818,80.8822,1000,0.0969736,0.166667,0,0.149588,0.346647,0.00345648,-0.00802856,-8.65872,2.60123e-05,0.0075267,0.149779,11837.1,0.719263,0.318827,-1,0.2,973.894,2.23396e+07,0.806625,1.00781,0.999452,0.0318141,-0.794148,2,-0.007,-9.24743e-07,-0.000445969
1819,99.5618,1000,0.0968741,0.333333,0,0.148869,0.35421,0.0143228,-0.00706393,-8.66454,2.60123e-05,0.0121609,0.149747,11788.4,0.642466,0.399913,-1,0.2,974.937,2.23519e+07,1.17516,1.49452,0.999279,0.0958759,-0.780846,2,-0.0055,-1.3034e-06,-0.000392144
1820,90.0557,914,0.096755,0.333333,0.0833333,0.149684,0.354807,0.00674536,-0.0085402,-8.66781,2.60123e-05,0.0122935,0.149718,7429.99,1.1382,0.515633,-1,0.2,976.592,2.23642e+07,1.03377,1.32814,0.913014,0.126745,-0.720488,1.828,-0.0059,-1.38383e-05,-0.000482061
1821,99.3552,1000,0.0970985,0.208333,0,0.14885,0.353155,0.00322639,-0.00808918,-8.67219,2.60123e-05,0.00812329,0.149674,10120.2,0.836352,0.377857,-1,0.2,977.808,2.23764e+07,1.26775,1.34932,0.999544,0.141172,-0.785053,2,-0.0046,-1.80188e-06,-0.000375403
1822,89.0068,1000,0.0969172,0.25,0,0.148971,0.354408,0.00335256,-0.00796995,-8.67785,2.60123e-05,0.0115198,0.149624,9610.98,0.930127,0.348411,-1,0.2,979.088,2.23887e+07,1.14841,1.00059,0.998729,0.0918403,-0.778292,2,-0.0105,-2.67004e-06,-0.000433453
1823,81.3191,1000,0.097058,0.333333,0,0.148583,0.351915,0.00339617,-0.0061497,-8.6838,2.60123e-05,0.00810083,0.149579,9432.02,0.914863,0.387933,-1,0.2,980.393,2.2401e+07,0.946775,0.850173,0.999229,0.0697348,-0.791505,2,-0.008,-2.43957e-06,-0.000447456
1824,103.897,1000,0.0972181,0.375,0,0.148296,0.350577,0.00988052,-0.00611882,-8.68847,2.60123e-05,0.00848287,0.149547,8397.64,1.0285,0.434768,-1,0.2,981.858,2.24133e+07,1.39774,1.39099,0.999414,0.187101,-0.777357,2,-0.00266667,-5.37172e-07,-0.000368899
1825,104.99,974.75,0.0966715,0.291667,0.0416667,0.148888,0.361855,0.013754,-0.00334841,-8.69151,2.60123e-05,0.0131754,0.14953,9726.43,0.90412,0.359242,-1,0.2,983.123,2.24256e+07,1.40736,1.49076,0.9737,0.192162,-0.759297,1.9495,-0.00425,-8.80323e-06,-0.000401212
1826,89.9438,830.375,0.0966487,0.208333,0.125,0.148592,0.359833,0.00521035,-0.0083388,-8.69379,2.60123e-05,0.0192168,0.149503,10043.7,0.798457,0.424999,-1,0.2,984.348,2.24379e+07,0.981396,1.47748,0.828869,0.200944,-0.646384,1.66075,-0.005375,-2.04371e-05,-0.000472054
1827,86.9511,1000,0.0971283,0.375,0,0.147414,0.354009,0.00393743,-0.00733257,-8.69768,2.60123e-05,0.00780122,0.149466,9279.45,0.913083,0.411133,-1,0.2,985.674,2.24502e+07,1.07003,0.962881,0.999395,0.103137,-0.782681,2,-0.00477778,-1.28602e-06,-0.000427849
1828,95.751,1000,0.0972435,0.291667,0,0.148024,0.350837,0.00397408,-0.00747467,-8.70253,2.60123e-05,0.00748564,0.149426,8183.46,1.10765,0.393918,-1,0.2,987.177,2.24625e+07,1.15873,1.31434,0.999285,0.105501,-0.787058,2,-0.00285714,-8.11552e-07,-0.000390488
1829,98.828,1000,0.0973651,0.458333,0,0.148087,0.349311,0.011548,-0.00771812,-8.70711,2.60123e-05,0.0163016,0.14939,11054.5,0.782729,0.328857,-1,0.2,988.29,2.24748e+07,1.32668,1.25718,0.999371,0.13365,-0.771103,2,-0.004,-6.969e-07,-0.000384732
1830,88.3993,963.929,0.0976565,0.541667,0.0416667,0.147787,0.345991,0.00454483,-0.00898573,-8.71143,2.60123e-05,0.0114556,0.149354,10168.1,0.797735,0.410745,-1,0.2,989.5,2.2487e+07,1.01411,1.16846,0.962935,0.105584,-0.753275,1.92786,-0.00528571,-3.74103e-06,-0.000418905
1831,98.4022,1000,0.0977348,0.375,0,0.148321,0.34057,0.00392455,-0.0086951,-8.7161,2.60123e-05,0.0106609,0.149309,9779.22,0.901978,0.354564,-1,0.2,990.758,2.24993e+07,1.37983,1.21925,0.99924,0.101087,-0.771807,2,-0.00711111,-1.17313e-06,-0.000380872
1832,89.0069,1000,0.0974393,0.333333,0,0.148698,0.34066,0.00691261,-0.00782804,-8.72141,2.60123e-05,0.00696116,0.149269,9047.99,0.913419,0.444673,-1,0.2,992.118,2.25116e+07,0.878467,1.25538,0.999292,0.0995477,-0.777088,2,-0.004875,-1.10392e-06,-0.000384653
1833,99.7413,1000,0.0975818,0.291667,0,0.148214,0.343386,0.00590384,-0.00754965,-8.72611,2.60123e-05,0.00773446,0.14923,10852,0.795586,0.336741,-1,0.2,993.251,2.25239e+07,1.13496,1.48832,0.999266,0.132401,-0.764077,2,-0.00342857,-1.02241e-06,-0.000365276
1834,101.137,999.111,0.101302,8.95833,0.0416667,0.150925,0.287467,0.00965363,-0.00714288,-8.73049,2.60123e-05,0.0151276,0.1492,10978,0.733156,0.386177,-1,0.2,994.374,2.25362e+07,1.28724,1.38619,0.998368,0.163261,-0.772213,1.99822,-0.00385648,-1.13366e-06,-0.000370531
1835,74.507,864.25,0.103286,0.125,0.0416667,0.1515,0.259424,0.00380567,-0.0102113,-8.73478,2.60123e-05,0.0136892,0.14915,9135.27,0.878611,0.466506,-1,0.2,995.721,2.25485e+07,0.665182,1.04289,0.863219,0.102544,-0.670475,1.7285,-0.006,-1.19065e-05,-0.000493002
1836,104.964,1000,0.102901,0.166667,0,0.151133,0.259114,0.0183865,-0.00560681,-8.74008,2.60123e-05,0.0161879,0.149128,10221.9,0.827967,0.374155,-1,0.2,996.925,2.25608e+07,1.26974,1.55063,0.99927,0.207328,-0.777445,2,-0.001,-2.93693e-08,-0.000327462
1837,90.3557,935.333,0.101991,0.333333,0.0416667,0.151693,0.270489,0.0140151,-0.007281,-8.74171,2.60123e-05,0.0153737,0.149115,10013.7,0.889039,0.338079,-1,0.2,998.153,2.25731e+07,1.17183,1.16329,0.934428,0.116209,-0.731069,1.87067,-0.00711111,-6.21162e-06,-0.000451309
1838,87.3632,1000,0.102124,0.25,0,0.151022,0.262096,0.0373832,-0.00603538,-8.74332,2.60123e-05,0.0110897,0.149107,11483.8,0.686068,0.383964,-1,0.2,999.225,2.25853e+07,1.06078,1.0076,0.999446,0.0832608,-0.777157,2,-0.00533333,-7.07164e-07,-0.000442389
1839,91.2247,925,0.102033,0.5,0.125,0.150201,0.264306,0.0172075,-0.00695151,-8.74432,2.60123e-05,0.0113658,0.149095,9091.92,0.978326,0.373204,-1,0.2,1000.58,2.25976e+07,1.14355,1.25755,0.923713,0.110187,-0.717009,1.85,-0.00626667,-9.93637e-06,-0.000486824
1840,98.2551,1000,0.101737,0.25,0,0.148941,0.266757,0.0212735,-0.00830739,-8.74599,2.60123e-05,0.00972895,0.149083,9773.15,0.876611,0.380711,-1,0.2,1001.84,2.26099e+07,1.50603,1.04268,0.999262,0.138516,-0.769309,2,-0.004,-1.05223e-06,-0.000417836
1841,81.4506,931.222,0.10112,0.291667,0.0833333,0.148918,0.277079,0.0331391,-0.00536354,-8.74691,2.60123e-05,0.0144952,0.149082,9961.38,0.895306,0.338258,-1,0.2,1003.07,2.26222e+07,0.892492,1.03698,0.929994,0.0827175,-0.723669,1.86244,-0.00788889,-1.36866e-05,-0.000521788
1842,80.5794,838.7,0.100292,0.291667,0.125,0.149037,0.290135,0.0138505,-0.00725059,-8.74688,2.60123e-05,0.0102268,0.14908,10250.4,0.774801,0.423986,-1,0.2,1004.27,2.26345e+07,0.891927,1.17317,0.83744,0.109342,-0.653096,1.6774,-0.0067,-1.8935e-05,-0.000493784
1843,106.889,1000,0.100264,0.5,0,0.147118,0.295123,0.0261252,-0.00413745,-8.74727,2.60123e-05,0.0129271,0.149078,9516.74,0.937577,0.353622,-1,0.2,1005.56,2.26468e+07,1.3828,1.56715,0.999442,0.168536,-0.768125,2,-0.005,-1.35454e-06,-0.000360816
1844,88.9672,940,0.100251,0.416667,0.0416667,0.146374,0.303188,0.0433559,-0.00604706,-8.74726,2.60123e-05,0.00873095,0.14908,9585.1,0.90486,0.37713,-1,0.2,1006.85,2.26591e+07,1.00018,1.22205,0.939071,0.137702,-0.725564,1.88,-0.00463636,-6.34469e-06,-0.000433407
1845,62.3156,646.25,0.0997993,0.0416667,0.125,0.146684,0.314739,0.059339,-0.00430593,-8.74685,2.60123e-05,0.0145072,0.149084,10579.9,0.81483,0.34662,-1,0.2,1008.01,2.26714e+07,0.562554,1.01249,0.6439,0.113872,-0.506589,1.2925,-0.00225,-4.50622e-05,-0.000656627
1846,78.886,789.083,0.0996125,0.333333,0.166667,0.147508,0.318127,0.0352598,-0.00619964,-8.74645,2.60123e-05,0.00787424,0.149087,11565.3,0.741503,0.320986,-1,0.2,1009.08,2.26836e+07,1.00743,1.07733,0.787922,0.112047,-0.613379,1.57817,-0.00466667,-2.09248e-05,-0.000530247
1847,59.995,751.375,0.0992328,0.208333,0.125,0.147304,0.323345,0.0267175,-0.00640459,-8.74638,2.60123e-05,0.00893098,0.149085,13151.7,0.639689,0.294638,-1,0.2,1010.01,2.26959e+07,0.698938,0.605858,0.750019,0.0402093,-0.591091,1.50275,-0.00625,-2.10224e-05,-0.000663328
1848,68.8921,802.3,0.0991641,0.291667,0.125,0.147306,0.324738,0.0295929,-0.00673702,-8.74647,2.60123e-05,0.0118115,0.149088,12893.3,0.662157,0.290897,-1,0.2,1010.97,2.27082e+07,0.837569,0.780379,0.8012,0.0542362,-0.621026,1.6046,-0.0117,-1.84968e-05,-0.000632448
1849,75.7625,794.167,0.0992313,0.333333,0.166667,0.148381,0.320609,0.0168442,-0.00849501,-8.74618,2.60123e-05,0.0106068,0.149088,13118.6,0.643279,0.293403,-1,0.2,1011.9,2.27205e+07,1.06951,0.878927,0.792997,0.0826744,-0.617079,1.58833,-0.00666667,-1.83627e-05,-0.000547664
1850,97.4313,921.2,0.099183,0.166667,0.0416667,0.147016,0.319663,0.0128799,-0.008586,-8.74667,2.60123e-05,0.00795023,0.149081,13022.6,0.636398,0.307192,-1,0.2,1012.85,2.27328e+07,1.43633,1.2566,0.919833,0.13094,-0.706115,1.8424,-0.008,-5.07999e-06,-0.000416664
1851,80.0115,831.857,0.0988274,0.208333,0.0833333,0.147577,0.326027,0.0181792,-0.00748229,-8.74735,2.60123e-05,0.0163688,0.14908,13135.5,0.642031,0.29345,-1,0.2,1013.78,2.27451e+07,1.01922,1.01743,0.830565,0.130271,-0.654735,1.66371,-0.00528571,-1.68459e-05,-0.000588523
1852,97.8982,956,0.0989704,0.5,0.0416667,0.147275,0.322425,0.0210033,-0.0087195,-8.74721,2.60123e-05,0.0101084,0.149081,13070.1,0.651158,0.289006,-1,0.2,1014.73,2.27574e+07,1.28476,1.30098,0.955121,0.175625,-0.729929,1.912,-0.00323077,-4.16752e-06,-0.000415068
1853,98.4024,818.5,0.0990036,0.166667,0.0833333,0.147292,0.322196,0.0258959,-0.00817227,-8.7473,2.60123e-05,0.0153398,0.149081,12896.1,0.663233,0.28961,-1,0.2,1015.68,2.27697e+07,1.47192,1.41198,0.817055,0.214858,-0.627649,1.637,-0.0045,-1.19536e-05,-0.000524942
1854,80.7459,777.833,0.0986517,0.166667,0.0833333,0.147925,0.325105,0.0203709,-0.00937357,-8.74758,2.60123e-05,0.0107721,0.149074,12847.7,0.656384,0.300053,-1,0.2,1016.64,2.2782e+07,0.94716,1.21021,0.776589,0.146285,-0.593639,1.55567,-0.0045,-1.47249e-05,-0.000456337
1855,59.338,699.667,0.0981385,0.125,0.125,0.149723,0.331604,0.0240404,-0.00802547,-8.74877,2.60123e-05,0.0121864,0.149064,13099.7,0.639841,0.298193,-1,0.2,1017.58,2.27942e+07,0.64606,0.704254,0.698121,0.0764334,-0.549564,1.39933,-0.00716667,-1.62415e-05,-0.000556884
1856,84.2869,707.667,0.0981507,0.0833333,0.0416667,0.148332,0.334962,0.032236,-0.00825339,-8.74947,2.60123e-05,0.0115432,0.149065,13143.3,0.63547,0.299457,-1,0.2,1018.51,2.28065e+07,1.13294,1.30721,0.706487,0.190265,-0.537444,1.41533,0,-6.52776e-06,-0.00044267
1857,77.9632,805.846,0.0978677,0.333333,0.208333,0.148068,0.341319,0.0252218,-0.00876545,-8.74907,2.60123e-05,0.0137284,0.149068,12726.2,0.667613,0.297957,-1,0.2,1019.48,2.28188e+07,0.82467,1.17906,0.804262,0.108205,-0.624078,1.61169,-0.00507692,-1.40145e-05,-0.000564081
1858,64.4147,784.625,0.0979032,0.208333,0.125,0.148091,0.34015,0.021683,-0.00795564,-8.74932,2.60123e-05,0.00983083,0.14906,13095.5,0.628087,0.310254,-1,0.2,1020.42,2.28311e+07,0.894755,0.566875,0.782888,0.0228223,-0.612206,1.56925,-0.003,-9.08488e-06,-0.000639885
1859,86.9616,976,0.0981384,0.458333,0.0416667,0.147116,0.335935,0.0299073,-0.00841452,-8.75002,2.60123e-05,0.00744391,0.149061,13266,0.63263,0.293647,-1,0.2,1021.35,2.28434e+07,0.785811,1.26066,0.974685,0.12393,-0.743895,1.952,-0.00466667,-2.48123e-06,-0.000439829
1860,87.9256,757.4,0.0979633,0.125,0.0833333,0.147137,0.338062,0.0257834,-0.00774184,-8.74976,2.60123e-05,0.00988811,0.149062,11472.8,0.729279,0.341778,-1,0.2,1022.42,2.28557e+07,1.20986,1.29396,0.75607,0.210835,-0.584211,1.5148,-0.0046,-1.14747e-05,-0.00041204
1861,86.1479,866.833,0.097611,0.375,0.125,0.147551,0.341171,0.0235346,-0.0100124,-8.74966,2.60123e-05,0.0165314,0.149062,12883.3,0.651356,0.302438,-1,0.2,1023.38,2.2868e+07,1.06898,1.18266,0.865598,0.128812,-0.668069,1.73367,-0.00375,-1.84061e-05,-0.000493379
1862,91.1912,946.667,0.0975877,0.208333,0.0416667,0.148609,0.343094,0.0351485,-0.00843673,-8.74979,2.60123e-05,0.0152475,0.149064,13180.2,0.639331,0.292977,-1,0.2,1024.31,2.28803e+07,0.803969,1.48939,0.945682,0.154257,-0.723336,1.89333,-0.00333333,-2.37503e-06,-0.000403273
1863,72.356,727.364,0.0974625,0.25,0.208333,0.148404,0.343219,0.0605753,-0.00867116,-8.74957,1.73415e-05,0.0208109,0.149064,12474.7,0.674161,0.310873,-1,0.2,1025.3,2.28925e+07,0.85056,1.04798,0.725714,0.111312,-0.564691,1.45473,-0.00718182,-3.32575e-05,-0.000589103
1864,88.5495,803.667,0.0974278,0.208333,0.166667,0.14819,0.348105,0.026868,-0.00975655,-8.7499,1.73415e-05,0.0100683,0.149058,13228.9,0.635841,0.293036,-1,0.2,1026.23,2.29048e+07,1.07258,1.38999,0.801914,0.184732,-0.623186,1.60733,-0.00522222,-2.95997e-05,-0.000632161
1865,72.1855,788.889,0.0974346,0.25,0.125,0.147088,0.349953,0.0622762,-0.00738317,-8.75045,1.73415e-05,0.0126879,0.149059,13345.7,0.626108,0.294638,-1,0.2,1027.15,2.29171e+07,0.817785,0.947515,0.787324,0.090413,-0.606631,1.57778,-0.00433333,-9.31691e-06,-0.00056779
1866,90.7942,954.7,0.0973901,0.333333,0.0833333,0.146408,0.347601,0.0473274,-0.00735984,-8.74995,1.73415e-05,0.0116889,0.149065,13201.3,0.64122,0.289595,-1,0.2,1028.08,2.29294e+07,1.0337,1.24805,0.953364,0.129655,-0.728839,1.9094,-0.005,-2.07771e-05,-0.000593643
1867,110.803,958.3,0.0970012,0.333333,0.0833333,0.147113,0.350915,0.0651754,-0.00872358,-8.74887,1.73415e-05,0.0125222,0.149076,13335.9,0.624244,0.297178,-1,0.2,1029,2.29417e+07,1.60476,1.52957,0.957227,0.27296,-0.734489,1.9166,-0.006,-1.68383e-05,-0.000451095
1868,77.4578,799.231,0.09689,0.291667,0.25,0.147117,0.353852,0.0514371,-0.00761555,-8.74785,1.73415e-05,0.0124308,0.149079,12937,0.642802,0.307034,-1,0.2,1029.95,2.2954e+07,0.816906,1.12592,0.797438,0.162588,-0.6208,1.59846,-0.00692308,-4.75434e-05,-0.000655392
1869,68.8038,759.357,0.0969252,0.416667,0.166667,0.146323,0.357447,0.0688835,-0.00873576,-8.7479,1.73415e-05,0.0167098,0.149078,13097.5,0.642742,0.295455,-1,0.2,1030.89,2.29663e+07,0.886191,0.797266,0.75821,0.0729891,-0.585122,1.51871,-0.0075,-2.90224e-05,-0.000530042
1870,94.4334,940.5,0.0975439,0.208333,0.125,0.144075,0.348935,0.0267623,-0.0103926,-8.74845,1.73415e-05,0.012114,0.149067,13267.5,0.630217,0.295954,-1,0.2,1031.82,2.29786e+07,1.09647,1.4007,0.938541,0.137523,-0.725998,1.881,-0.005875,-2.63709e-05,-0.000661863
1871,94.1678,974.167,0.0975751,0.458333,0.0416667,0.143337,0.349382,0.0372984,-0.00792774,-8.74962,1.73415e-05,0.00660536,0.149064,13139.3,0.625496,0.309711,-1,0.2,1032.76,2.29908e+07,1.14054,1.26292,0.9729,0.136182,-0.743849,1.94833,-0.00816667,-1.21177e-05,-0.000466488
1872,81.3119,909,0.0975501,0.291667,0.0833333,0.144648,0.348287,0.0195619,-0.00874664,-8.75018,1.73415e-05,0.0143511,0.149052,12768,0.652714,0.309689,-1,0.2,1033.72,2.30031e+07,1.11945,0.859677,0.907387,0.0701904,-0.701307,1.818,-0.00722222,-1.34996e-05,-0.000561885
1873,81.7435,922.75,0.0979169,0.291667,0.0416667,0.143516,0.34271,0.0143503,-0.00993773,-8.75209,1.73415e-05,0.0102572,0.149036,13322.4,0.628186,0.294168,-1,0.2,1034.64,2.30154e+07,0.761209,1.15449,0.921512,0.113409,-0.704073,1.8455,-0.004375,-1.04398e-05,-0.00048482
1874,107.484,1000,0.0976869,0.291667,0,0.14317,0.343727,0.0322025,-0.00906347,-8.75376,1.73415e-05,0.0110191,0.149028,12815.9,0.662142,0.296668,-1,0.2,1035.6,2.30277e+07,1.32181,1.63863,0.998934,0.179378,-0.762496,2,-0.00171429,-2.66729e-07,-0.00035245
1875,99.3831,996.303,0.097347,7.79167,0.0416667,0.144316,0.348992,0.0353422,-0.00787698,-8.75417,1.73415e-05,0.0100107,0.149029,12806.4,0.677825,0.281694,-1,0.2,1036.56,2.304e+07,1.258,1.34521,0.995245,0.143867,-0.760741,1.99261,-0.00462234,-1.64079e-06,-0.00040822
1876,78.8319,954,0.103028,0.125,0.0416667,0.144823,0.273393,0.0279048,-0.00864678,-8.75424,1.73415e-05,0.008749,0.149022,12353,0.602965,0.391772,-1,0.2,1037.56,2.30523e+07,0.584506,1.18017,0.952395,0.0614686,-0.734851,1.908,-0.0095,-1.09916e-05,-0.000578743
1877,76.4486,797.667,0.102647,0.166667,0.0833333,0.144184,0.271599,0.0237804,-0.00841617,-8.75532,1.73415e-05,0.00761865,0.149014,8280.51,1.05545,0.428511,-1,0.2,1039.05,2.30646e+07,0.961874,0.987045,0.795931,0.100055,-0.613925,1.59533,-0.00333333,-2.86866e-05,-0.000520076
1878,84.5966,828.5,0.102074,0.0833333,0.0833333,0.143392,0.276121,0.0248584,-0.00842782,-8.75628,1.73415e-05,0.0135213,0.149008,10507.2,0.788809,0.380678,-1,0.2,1040.22,2.30769e+07,0.822834,1.44004,0.826839,0.129032,-0.642821,1.657,-0.0025,-2.87282e-05,-0.000565677
1879,110.288,1000,0.101633,0.333333,0,0.143631,0.278033,0.0230499,-0.00890786,-8.7572,1.73415e-05,0.0155707,0.148998,9773.35,0.956193,0.301104,-1,0.2,1041.48,2.30892e+07,1.66042,1.44097,0.999138,0.183007,-0.763752,2,-0.005,-2.51448e-06,-0.000389957
1880,100.064,965.6,0.101188,0.333333,0.0833333,0.144878,0.281858,0.0229348,-0.010772,-8.7586,1.73415e-05,0.0142654,0.148986,11929.9,0.734814,0.295206,-1,0.2,1042.51,2.31014e+07,1.44414,1.24851,0.964184,0.164478,-0.742849,1.9312,-0.0059,-9.18358e-06,-0.000545992
1881,98.9356,942.133,0.100786,0.583333,0.0416667,0.146296,0.285256,0.0187677,-0.00951773,-8.75988,1.73415e-05,0.0123958,0.148976,13647.1,0.621437,0.278975,-1,0.2,1043.41,2.31137e+07,1.40159,1.27345,0.941142,0.16598,-0.716352,1.88427,-0.00286667,-2.50508e-06,-0.000422768
1882,76.5902,865.5,0.100024,0.208333,0.0416667,0.147341,0.292911,0.0239399,-0.00898176,-8.76108,1.73415e-05,0.00936809,0.148967,10938.6,0.714972,0.408393,-1,0.2,1044.53,2.3126e+07,0.907047,0.932466,0.864144,0.0676869,-0.664165,1.731,-0.00816667,-1.51465e-05,-0.000488737
1883,100.206,909.889,0.0994976,0.333333,0.0416667,0.147468,0.301532,0.0184747,-0.00949565,-8.76234,1.73415e-05,0.00939199,0.148952,9393.24,0.873961,0.434214,-1,0.2,1045.84,2.31383e+07,1.39549,1.40701,0.908842,0.177648,-0.694533,1.81978,-0.00355556,-4.37704e-06,-0.000380202
1884,95.169,972.25,0.0986518,0.291667,0.0416667,0.147441,0.315876,0.0130076,-0.00989222,-8.76436,1.73415e-05,0.0117327,0.148936,9430.76,0.925952,0.377018,-1,0.2,1047.15,2.31506e+07,1.1591,1.27822,0.971016,0.151659,-0.742894,1.9445,-0.002625,-5.37623e-06,-0.000524715
1885,109.003,1000,0.0980523,0.541667,0,0.148806,0.322685,0.00989856,-0.00884956,-8.76641,1.73415e-05,0.0088576,0.148916,11280.1,0.737738,0.351614,-1,0.2,1048.24,2.31629e+07,1.55263,1.49202,0.998842,0.17161,-0.762075,2,-0.00246154,-6.69212e-07,-0.000391144
1886,95.4392,1000,0.0978455,0.291667,0,0.14888,0.327551,0.010184,-0.008756,-8.76906,1.73415e-05,0.0114102,0.148894,10326.9,0.774356,0.415546,-1,0.2,1049.43,2.31752e+07,1.21484,1.2123,0.999061,0.115329,-0.762987,2,-0.00614286,-2.66124e-06,-0.000436734
1887,90.8138,1000,0.0972169,0.375,0,0.149276,0.336833,0.00966391,-0.00922798,-8.77157,1.73415e-05,0.0111152,0.148876,9630.47,0.874206,0.401744,-1,0.2,1050.71,2.31875e+07,0.998446,1.23662,0.998747,0.0817204,-0.772628,2,-0.00177778,-8.96917e-07,-0.000436344
1888,78.9414,970.143,0.0971801,0.25,0.0416667,0.148778,0.34126,0.0303601,-0.00738731,-8.7732,1.73415e-05,0.00786053,0.148869,9389.59,0.920358,0.388325,-1,0.2,1052.02,2.31997e+07,0.872956,0.871768,0.968765,0.0483671,-0.747777,1.94029,-0.00671429,-6.63372e-06,-0.000573413
1889,99.5778,925.889,0.0968189,0.333333,0.0416667,0.148465,0.349065,0.0166905,-0.00886436,-8.77398,1.73415e-05,0.00583782,0.14886,12137.1,0.690808,0.321624,-1,0.2,1053.03,2.3212e+07,1.36285,1.35806,0.924539,0.189643,-0.702339,1.85178,-0.00522222,-5.93156e-06,-0.000410934
1890,97.5617,989.222,0.0962658,0.333333,0.0416667,0.147921,0.356699,0.0158261,-0.0078289,-8.77517,1.73415e-05,0.00765658,0.148852,13331.4,0.631321,0.290414,-1,0.2,1053.95,2.32243e+07,1.22048,1.28437,0.987981,0.164563,-0.752823,1.97844,-0.00444444,-6.05297e-06,-0.00047548
1891,96.2026,994.333,0.0965268,0.333333,0.0416667,0.146574,0.359853,0.01343,-0.00878448,-8.7759,1.73415e-05,0.0140233,0.148849,13515.9,0.623421,0.285733,-1,0.2,1054.86,2.32366e+07,1.22233,1.28401,0.993124,0.0849813,-0.759841,1.98867,-0.00266667,-3.79205e-06,-0.000472473
1892,104.623,1000,0.0961867,0.208333,0,0.146336,0.364361,0.0328436,-0.00861297,-8.77598,1.73415e-05,0.0101945,0.14885,8426.28,0.914174,0.544121,-1,0.2,1056.32,2.32489e+07,1.29598,1.50253,0.999218,0.201493,-0.766883,2,-0.0008,-2.18398e-07,-0.000367715
1893,96.4564,911.111,0.0956424,0.25,0.125,0.146313,0.373922,0.0306296,-0.00835257,-8.77579,1.73415e-05,0.00801733,0.148852,8172.71,1.06997,0.433572,-1,0.2,1057.83,2.32612e+07,1.24428,1.37121,0.909662,0.17651,-0.695717,1.82222,-0.00477778,-1.32226e-05,-0.000547492
1894,91.3418,885.25,0.0956494,0.375,0.125,0.146236,0.376384,0.0212949,-0.00890519,-8.77587,1.73415e-05,0.0122825,0.148848,8821.24,0.915579,0.477423,-1,0.2,1059.22,2.32735e+07,1.23633,1.23091,0.88379,0.138074,-0.685103,1.7705,-0.00683333,-1.44215e-05,-0.000561921
1895,81.3298,863.6,0.0954839,0.166667,0.0416667,0.146195,0.375866,0.0159822,-0.00785185,-8.77696,1.73415e-05,0.0106601,0.148835,9105.95,0.948099,0.401348,-1,0.2,1060.58,2.32858e+07,0.988222,1.02072,0.86249,0.137602,-0.665773,1.7272,-0.0034,-5.19258e-06,-0.000566225
