iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/no_progress,Episode_Reward/joint_vel,Episode_Reward/undesired_contacts,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/under_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence,Episode_Reward/termination
3430,-30.0989,797.25,-0.0386793,0.416667,0.25,0.088179,0.901503,0.283532,-0.00988378,1.00485,5.92593e-05,0.0130325,0.265799,14674.4,0.564816,0.272563,-0.4,0.25,377.619,4.21478e+07,0.802474,0.0673747,0.518499,0.00136793,-0.626659,0.79725,-0.351594,nan,nan,nan,nan,-0.0188763,-0.0828943,-0.0296792,nan,-0.215108,0,-0.385988,-0.501409,nan,-0.89328,-0.466381,-0.556875,1.24328,0.486,-1.1365,-0.039125,0.0148437,-0.5
3431,-32.514,829.167,-0.0362037,0.333333,0.166667,0.0874971,0.883539,0.271952,-0.0106891,0.999672,5.92593e-05,0.00765217,0.265702,15809,0.504139,0.273141,-0.4,0.25,378.398,4.21601e+07,0.788523,0.0650232,0.509358,0.00159103,-0.652272,0.829167,-0.40675,nan,nan,nan,nan,-0.0214246,-0.0964127,-0.0344415,nan,-0.223411,0,-0.405528,-0.530655,nan,-0.893756,-0.487576,-0.572,1.29216,0.571333,-1.15833,-0.043,0.009375,-0.5
3432,-29.5497,955.625,-0.0327542,0.291667,0.0416667,0.0895307,0.872824,0.233779,-0.00946592,0.994946,5.92593e-05,0.00712441,0.26562,11876.6,0.59732,0.437324,-0.4,0.25,379.434,4.21724e+07,0.98968,0.084483,0.617148,0.00174997,-0.745254,0.955625,-0.41885,nan,nan,nan,nan,-0.0221504,-0.101831,-0.0358609,nan,-0.255468,-0.000125,-0.467889,-0.596107,nan,-0.958418,-0.555773,-0.636375,1.51318,0.587,-1.3485,-0.04625,0.025,-0.5
3433,-31.6796,969.733,-0.0330157,0.583333,0.0416667,0.0870797,0.873925,0.239155,-0.00952593,0.990295,5.92593e-05,0.0064295,0.265504,12992.8,0.623382,0.322375,-0.4,0.25,380.382,4.21847e+07,0.96235,0.0823429,0.598902,0.00150726,-0.761614,0.969733,-0.433187,nan,nan,nan,nan,-0.0225908,-0.106511,-0.035562,nan,-0.258991,-0.000266667,-0.481252,-0.606099,nan,-0.97264,-0.562579,-0.6528,1.51271,0.602667,-1.3576,-0.0466667,0.0175,-0.5
3434,-31.9817,784.143,-0.0346767,0.208333,0.0833333,0.0887115,0.876286,0.328555,-0.00892943,0.985812,5.92593e-05,0.008476,0.265473,12558,0.628853,0.34965,-0.4,0.25,381.362,4.2197e+07,0.706468,0.0753123,0.45995,0.00140313,-0.610013,0.784143,-0.371557,nan,nan,nan,nan,-0.0180327,-0.0782361,-0.0294408,nan,-0.208289,0,-0.392289,-0.474865,nan,-0.926042,-0.453668,-0.502714,1.24814,0.472571,-1.09771,-0.0431429,0.00178571,-0.5
3435,-27.0563,786.476,-0.0391251,0.583333,0.291667,0.088086,0.880425,0.291125,-0.0102222,0.985326,5.92593e-05,0.00946073,0.265493,14380.5,0.561614,0.292878,-0.4,0.25,382.218,4.22093e+07,0.805541,0.0730392,0.478938,0.00142603,-0.607269,0.786476,-0.362567,nan,nan,nan,nan,-0.0172318,-0.0732357,-0.0293389,nan,-0.208828,-4.7619e-05,-0.392115,-0.478315,nan,-0.788554,-0.448709,-0.518,1.23302,0.510667,-1.09905,-0.0400952,-0.0119048,-0.5
3436,-33.6117,956.75,-0.0302048,0.583333,0.0833333,0.0868956,0.888395,0.257326,-0.00920166,0.984606,5.92593e-05,0.0093697,0.265461,16057.6,0.497781,0.267466,-0.4,0.25,382.985,4.22216e+07,0.949521,0.0836973,0.579297,0.00156976,-0.741886,0.95675,-0.461031,nan,nan,nan,nan,-0.0223301,-0.106453,-0.0375728,nan,-0.25661,0,-0.472007,-0.594871,nan,-1.07819,-0.552617,-0.624188,1.4839,0.64,-1.3205,-0.0555,0.0109375,-0.5
3437,-25.6683,861.714,-0.0303133,0.25,0.0416667,0.0866392,0.880467,0.249069,-0.00904633,0.981595,5.92593e-05,0.0119544,0.265391,13041.7,0.605241,0.33697,-0.4,0.25,383.928,4.22339e+07,0.909022,0.0709735,0.56206,0.00132181,-0.669369,0.861714,-0.326714,nan,nan,nan,nan,-0.0168724,-0.0786215,-0.0280863,nan,-0.231387,0,-0.418622,-0.555694,nan,-0.781783,-0.503019,-0.584571,1.3633,0.450286,-1.208,-0.0368571,0.00892857,-0.5
3438,-29.581,971.812,-0.0337962,0.583333,0.0833333,0.0898208,0.875786,0.306092,-0.0102864,0.977593,5.92593e-05,0.00953501,0.265322,12833.3,0.644811,0.312699,-0.4,0.25,384.887,4.22461e+07,0.993718,0.0902857,0.566792,0.00115737,-0.743542,0.971812,-0.398825,nan,nan,nan,nan,-0.0185126,-0.0874698,-0.0316792,nan,-0.258162,-6.25e-05,-0.483255,-0.580301,nan,-0.962316,-0.545332,-0.623625,1.55264,0.54525,-1.344,-0.048625,-0.0125,-0.5
3439,-31.1106,914.067,-0.0334507,0.5,0.125,0.0870552,0.887021,0.231153,-0.010791,0.974124,5.92593e-05,0.0107715,0.26528,12703.8,0.609466,0.357801,-0.4,0.25,385.856,4.22584e+07,0.899216,0.0819694,0.56188,0.0015527,-0.703595,0.914067,-0.410953,nan,nan,nan,nan,-0.019674,-0.0848469,-0.033423,nan,-0.242564,0,-0.453662,-0.555787,nan,-1.00626,-0.516143,-0.5878,1.45592,0.565067,-1.27013,-0.0478667,-0.0025,-0.5
3440,-31.0604,944.286,-0.0320565,0.458333,0.125,0.0874505,0.870964,0.285827,-0.0102604,0.971433,8.88889e-05,0.00409346,0.265207,13496.1,0.59803,0.312453,-0.4,0.25,386.768,4.22707e+07,0.948719,0.0789186,0.55746,0.00141192,-0.729092,0.944286,-0.421721,nan,nan,nan,nan,-0.0199318,-0.0878103,-0.0342413,nan,-0.251076,-0.000285714,-0.470159,-0.575018,nan,-0.944195,-0.535171,-0.632571,1.48771,0.582286,-1.30314,-0.0467143,0.00446429,-0.5
3441,-28.976,891.5,-0.0323257,0.25,0.0833333,0.0875412,0.873597,0.28664,-0.0110707,0.96767,8.88889e-05,0.00799565,0.265136,15314.2,0.544258,0.258134,-0.4,0.25,387.572,4.2283e+07,0.879139,0.0757668,0.597546,0.00159188,-0.688092,0.8915,-0.399225,nan,nan,nan,nan,-0.0192732,-0.0832016,-0.0332767,nan,-0.23964,-0.001,-0.433959,-0.541939,nan,-0.914818,-0.518777,-0.57675,1.40698,0.57,-1.2495,-0.04375,-0.003125,-0.5
3442,-28.4704,923.143,-0.0322034,0.208333,0.0833333,0.0887802,0.883525,0.27395,-0.0107841,0.965094,8.88889e-05,0.0139053,0.265095,13919.6,0.573813,0.30897,-0.4,0.25,388.456,4.22953e+07,0.935855,0.0770851,0.545599,0.00124099,-0.719535,0.923143,-0.381771,nan,nan,nan,nan,-0.019996,-0.0879557,-0.0322809,nan,-0.245662,0,-0.461774,-0.571516,nan,-0.887482,-0.530654,-0.601286,1.43568,0.496571,-1.25086,-0.0425714,0.0107143,-0.5
3443,-30.5131,1000,-0.0320145,0.458333,0,0.0883492,0.876002,0.28065,-0.0107911,0.962892,8.88889e-05,0.0173839,0.265065,12394.8,0.652521,0.338863,-0.4,0.25,389.449,4.23076e+07,0.968124,0.0928715,0.612401,0.00173166,-0.772506,1,-0.484664,nan,nan,nan,nan,-0.0233826,-0.106003,-0.0402103,nan,-0.26583,-0.000181818,-0.495686,-0.600385,nan,-0.984252,-0.569823,-0.645818,1.58123,0.679636,-1.40291,-0.0518182,-0.0181818,nan
3444,-31.7176,857.826,-0.0355751,0.666667,0.291667,0.0877116,0.873008,0.31271,-0.011596,0.960281,8.88889e-05,0.0158611,0.265005,13281.8,0.618066,0.307111,-0.4,0.25,390.376,4.23199e+07,0.817114,0.071242,0.537255,0.00142732,-0.666999,0.857826,-0.384178,nan,nan,nan,nan,-0.0198313,-0.0907547,-0.0319671,nan,-0.230125,0,-0.418133,-0.5414,nan,-0.905157,-0.498578,-0.553304,1.33912,0.524174,-1.19704,-0.0433043,-0.00108696,-0.5
3445,-30.6254,841.417,-0.0315173,0.375,0.125,0.0862669,0.888649,0.248856,-0.00895167,0.956216,8.88889e-05,0.0100827,0.264933,13007.1,0.608194,0.336524,-0.4,0.25,391.322,4.23322e+07,0.827834,0.0721222,0.510834,0.00164382,-0.653506,0.841417,-0.40345,nan,nan,nan,nan,-0.0212853,-0.0942305,-0.032966,nan,-0.224139,0,-0.418897,-0.530387,nan,-0.974785,-0.483185,-0.5285,1.33958,0.548,-1.17367,-0.041,0.0322917,-0.5
3446,-31.6854,939,-0.0365889,0.666667,0.25,0.0879378,0.8951,0.29659,-0.0112718,0.951854,8.88889e-05,0.0132422,0.264863,14291,0.586647,0.273192,-0.4,0.25,392.184,4.23444e+07,0.951329,0.0806044,0.598568,0.00141697,-0.72803,0.939,-0.367495,nan,nan,nan,nan,-0.0188313,-0.0869189,-0.0306455,nan,-0.250783,-4.54545e-05,-0.460939,-0.578841,nan,-0.978917,-0.541361,-0.620864,1.48351,0.510909,-1.31582,-0.0422727,0.00852273,-0.5
3447,-32.0842,917.118,-0.0334874,0.541667,0.166667,0.0858768,0.863318,0.289343,-0.0106418,0.946302,8.88889e-05,0.0125425,0.264733,16766.8,0.492496,0.240381,-0.4,0.25,392.918,4.23567e+07,0.910362,0.0738905,0.585914,0.00178419,-0.712735,0.917118,-0.433118,nan,nan,nan,nan,-0.0215722,-0.0931949,-0.0365794,nan,-0.246317,-0.000117647,-0.446579,-0.566919,nan,-0.972112,-0.536042,-0.622941,1.45042,0.601412,-1.29247,-0.0482353,0.00147059,-0.5
3448,-39.6502,1000,-0.0296687,0.458333,0,0.0867547,0.868659,0.217422,-0.0109644,0.939403,8.88889e-05,0.0144122,0.264582,16190.3,0.491876,0.267095,-0.4,0.25,393.678,4.2369e+07,0.951207,0.0887369,0.606588,0.0019093,-0.772201,1,-0.527382,nan,nan,nan,nan,-0.0276423,-0.126792,-0.0433447,nan,-0.266071,0,-0.497516,-0.607978,nan,-1.41768,-0.573212,-0.645273,1.57123,0.754545,-1.41709,-0.0572727,0.0227273,nan
3449,-31.3277,914.286,-0.035923,0.5,0.0833333,0.0886085,0.88325,0.30649,-0.0111522,0.93246,8.88889e-05,0.0150057,0.264502,12751,0.606985,0.356705,-0.4,0.25,394.643,4.23813e+07,0.909641,0.0842363,0.627599,0.00184653,-0.705334,0.914286,-0.409714,nan,nan,nan,nan,-0.0196935,-0.0865152,-0.0339956,nan,-0.245805,-7.14286e-05,-0.441207,-0.572254,nan,-1.06477,-0.529462,-0.618429,1.43847,0.579429,-1.26771,-0.0465714,-0.00892857,-0.5
3450,-26.918,797,-0.0368464,0.291667,0.0833333,0.0900046,0.89321,0.219731,-0.0112976,0.927798,5.92593e-05,0.0225294,0.264414,12323,0.639413,0.357746,-0.4,0.25,395.642,4.23936e+07,0.80586,0.0651227,0.51087,0.00179344,-0.615486,0.797,-0.419222,nan,nan,nan,nan,-0.0200859,-0.0871784,-0.0343012,nan,-0.213408,0,-0.390622,-0.49115,nan,-0.847432,-0.45719,-0.507,1.2682,0.568,-1.10267,-0.0464444,-0.0194444,-0.5
3451,-27.4464,1000,-0.0321416,0.333333,0,0.0884737,0.880841,0.233139,-0.0092379,0.922528,5.92593e-05,0.00831583,0.264322,13834.8,0.583908,0.304289,-0.4,0.25,396.531,4.24059e+07,1.09196,0.0868094,0.646663,0.00175913,-0.77552,1,-0.412362,nan,nan,nan,nan,-0.0209,-0.0952897,-0.0340297,nan,-0.266675,0,-0.491713,-0.606369,nan,-1.01411,-0.573244,-0.646125,1.59408,0.5875,-1.4105,-0.04675,0.0125,nan
3452,-36.6937,944.75,-0.0346762,0.375,0.125,0.0879227,0.877148,0.249695,-0.0100792,0.918107,5.92593e-05,0.0117774,0.264277,13818.2,0.580503,0.308762,-0.4,0.25,397.422,4.24182e+07,0.929645,0.0861737,0.580267,0.00175522,-0.720828,0.94475,-0.46315,nan,nan,nan,nan,-0.022753,-0.097396,-0.0373745,nan,-0.251413,0,-0.46793,-0.587555,nan,-1.20761,-0.542259,-0.613,1.48208,0.661667,-1.33833,-0.0526667,0.00625,-0.5
3453,-28.684,868.267,-0.0331504,0.5,0.125,0.0896694,0.866082,0.241035,-0.0101833,0.915609,5.92593e-05,0.00893504,0.264219,16158.5,0.508154,0.252315,-0.4,0.25,398.184,4.24305e+07,0.868721,0.0743791,0.566236,0.00156918,-0.672049,0.868267,-0.383413,nan,nan,nan,nan,-0.0202849,-0.0902192,-0.0318733,nan,-0.231884,0,-0.424743,-0.529623,nan,-0.943637,-0.502599,-0.5514,1.38105,0.515733,-1.25787,-0.0434667,0.01,-0.5
3454,-29.4037,787.75,-0.0336889,0.208333,0.125,0.0872701,0.87678,0.310407,-0.0100877,0.911754,5.92593e-05,0.0106869,0.264146,13774.5,0.54032,0.351761,-0.4,0.25,399.077,4.24428e+07,0.825226,0.0679014,0.482071,0.00145862,-0.609035,0.78775,-0.376337,nan,nan,nan,nan,-0.0187519,-0.0839009,-0.031318,nan,-0.208768,0,-0.392304,-0.474593,nan,-0.943191,-0.445222,-0.488625,1.26564,0.4875,-1.09,-0.03975,0.0015625,-0.5
3455,-27.3524,934.091,-0.0363079,0.75,0.166667,0.0892888,0.86541,0.286005,-0.00979298,0.907444,5.92593e-05,0.00867781,0.264066,12850.6,0.644741,0.311481,-0.4,0.25,400.035,4.2455e+07,0.937718,0.0809877,0.605371,0.00173878,-0.720275,0.934091,-0.404414,nan,nan,nan,nan,-0.0184301,-0.0828415,-0.0332273,nan,-0.248395,0,-0.456643,-0.554477,nan,-0.914785,-0.528984,-0.582818,1.49701,0.555636,-1.29109,-0.0466364,-0.00625,-0.5
3456,-31.5114,949.333,-0.0316931,0.416667,0.0833333,0.0857435,0.878988,0.228534,-0.0101684,0.903432,5.92593e-05,0.0136235,0.263997,13674,0.578639,0.320002,-0.4,0.25,400.935,4.24673e+07,0.931063,0.0844794,0.592884,0.00188555,-0.734228,0.949333,-0.476408,nan,nan,nan,nan,-0.0221285,-0.0991091,-0.0386216,nan,-0.252839,-0.00025,-0.466903,-0.572433,nan,-1.00835,-0.538343,-0.59925,1.50802,0.648,-1.32,-0.0571667,-0.021875,-0.5
3457,-28.724,909.222,-0.0330838,0.583333,0.166667,0.0859395,0.865323,0.306345,-0.00859081,0.901258,5.92593e-05,0.0115739,0.264012,13738.9,0.626962,0.267435,-0.4,0.25,401.831,4.24796e+07,0.918907,0.0859189,0.594021,0.0018553,-0.700696,0.909222,-0.435433,nan,nan,nan,nan,-0.0197903,-0.0862527,-0.0355892,nan,-0.243314,-5.55556e-05,-0.443907,-0.557004,nan,-0.947205,-0.521746,-0.574167,1.46015,0.597778,-1.27067,-0.0515556,-0.00555556,-0.5
3458,-27.3214,1000,-0.0318467,0.5,0,0.0872172,0.86782,0.248563,-0.00971243,0.90128,5.92593e-05,0.00838673,0.263995,15960.3,0.523989,0.245919,-0.4,0.25,402.602,4.24919e+07,0.986062,0.0829624,0.617901,0.00172516,-0.772202,1,-0.450808,nan,nan,nan,nan,-0.0213585,-0.09505,-0.0365868,nan,-0.265105,-0.0005,-0.4947,-0.605293,nan,-0.892577,-0.566868,-0.6265,1.60849,0.628333,-1.38733,-0.0516667,-0.025,nan
3459,-34.8512,1000,-0.0327291,1.125,0,0.089063,0.878886,0.257921,-0.00862709,0.898516,5.92593e-05,0.0123117,0.263938,14838.4,0.494148,0.333976,-0.4,0.25,403.432,4.25042e+07,0.965806,0.0845565,0.634876,0.00197151,-0.771277,1,-0.457485,nan,nan,nan,nan,-0.0221868,-0.102285,-0.037996,nan,-0.266973,0,-0.489229,-0.608978,nan,-1.21265,-0.574728,-0.633,1.59244,0.623852,-1.41096,-0.0541481,-0.00416667,nan
3460,-25.9791,900.667,-0.0352498,0.25,0.125,0.0889999,0.88036,0.279022,-0.0100694,0.894969,5.92593e-05,0.0135125,0.263857,11900,0.673796,0.358806,-0.4,0.25,404.466,4.25165e+07,0.90599,0.0884821,0.485832,0.0013431,-0.686073,0.900667,-0.411289,nan,nan,nan,nan,-0.0180812,-0.0765328,-0.0311434,nan,-0.23463,-0.000222222,-0.461123,-0.515504,nan,-0.723858,-0.495927,-0.542333,1.44167,0.561778,-1.23822,-0.0442222,-0.0388889,-0.5
3461,-27.4703,888.267,-0.0340921,0.5,0.125,0.0877881,0.873135,0.206016,-0.0104917,0.890938,5.92593e-05,0.00701857,0.263779,12229.5,0.653519,0.351263,-0.4,0.25,405.473,4.25288e+07,0.882354,0.0756232,0.612682,0.00180486,-0.692255,0.888267,-0.402933,nan,nan,nan,nan,-0.0180519,-0.0774646,-0.0338689,nan,-0.238384,-0.000133333,-0.427859,-0.542225,nan,-0.890768,-0.511631,-0.5654,1.41306,0.5504,-1.2328,-0.0489333,-0.015,-0.5
3462,-36.9688,889.385,-0.0337278,0.416667,0.125,0.0909153,0.872879,0.238412,-0.0110104,0.887111,5.92593e-05,0.0166925,0.263711,13261.5,0.624174,0.302421,-0.4,0.25,406.401,4.25411e+07,0.822371,0.0749937,0.557817,0.00189373,-0.68933,0.889385,-0.456331,nan,nan,nan,nan,-0.020317,-0.0871055,-0.0373867,nan,-0.237379,0,-0.433012,-0.539487,nan,-1.18075,-0.513851,-0.610615,1.4104,0.609538,-1.23477,-0.0504615,-0.00865385,-0.5
3463,-28.3872,764.833,-0.0365193,0.333333,0.166667,0.0906211,0.888851,0.239954,-0.00966428,0.883459,5.92593e-05,0.0117184,0.26364,14870.6,0.544853,0.281474,-0.4,0.25,407.229,4.25533e+07,0.790256,0.0637639,0.453996,0.00166614,-0.59171,0.764833,-0.390675,nan,nan,nan,nan,-0.0196767,-0.0851101,-0.0307264,nan,-0.202701,-8.33333e-05,-0.382034,-0.467743,nan,-0.858327,-0.435117,-0.49425,1.20966,0.547333,-1.08667,-0.0425,0.003125,-0.5
3464,-32.363,850.556,-0.0327633,0.291667,0.0833333,0.0893863,0.880281,0.267593,-0.0105755,0.879709,5.92593e-05,0.0127849,0.263569,16078.1,0.523486,0.240782,-0.4,0.25,407.994,4.25656e+07,0.819665,0.0680831,0.501756,0.00189128,-0.657069,0.850556,-0.4687,nan,nan,nan,nan,-0.0217754,-0.0958011,-0.0383815,nan,-0.225068,0,-0.42125,-0.533377,nan,-1.03911,-0.48299,-0.534333,1.35909,0.644,-1.16489,-0.0471111,-0.0222222,-0.5
3465,-37.0324,983.455,-0.0321317,0.333333,0.125,0.0881203,0.87734,0.228903,-0.00931166,0.876042,5.92593e-05,0.0101409,0.263511,15913.3,0.51006,0.262122,-0.4,0.25,408.768,4.25779e+07,0.965256,0.0897394,0.563863,0.00185664,-0.757329,0.983455,-0.498245,nan,nan,nan,nan,-0.0247387,-0.111995,-0.0410328,nan,-0.261207,-9.09091e-05,-0.489336,-0.57822,nan,-1.27964,-0.560506,-0.607364,1.55731,0.654182,-1.38436,-0.0554545,0.00227273,-0.5
3466,-28.0803,996.4,-0.0330679,0.375,0.0416667,0.0873074,0.881499,0.284655,-0.00995846,0.873277,5.92593e-05,0.0103003,0.263472,16126.4,0.512804,0.249176,-0.4,0.25,409.531,4.25902e+07,1.06152,0.0821035,0.660541,0.00189918,-0.763284,0.9964,-0.44194,nan,nan,nan,nan,-0.0219641,-0.101386,-0.0364593,nan,-0.264613,0,-0.480923,-0.594478,nan,-1.01556,-0.562997,-0.6057,1.59192,0.6108,-1.4132,-0.0542,-0.0025,-0.5
3467,-30.7525,889.417,-0.0303037,0.416667,0.0833333,0.0855765,0.874349,0.302185,-0.00986262,0.870658,5.92593e-05,0.0136076,0.263404,16214.5,0.503895,0.253943,-0.4,0.25,410.291,4.26025e+07,0.838764,0.0754452,0.554963,0.00177435,-0.69069,0.889417,-0.4294,nan,nan,nan,nan,-0.0220801,-0.101415,-0.0358085,nan,-0.236275,0,-0.434501,-0.542158,nan,-0.96806,-0.50883,-0.5695,1.43061,0.590333,-1.26067,-0.0476667,0.0114583,-0.5
3468,-31.7688,920.923,-0.0298802,0.458333,0.0833333,0.0849872,0.891466,0.228848,-0.00942356,0.866623,5.92593e-05,0.00921118,0.263318,16625.6,0.495129,0.243972,-0.4,0.25,411.031,4.26148e+07,0.885091,0.0877644,0.590263,0.00181885,-0.706909,0.920923,-0.435492,nan,nan,nan,nan,-0.0197573,-0.0854259,-0.0344207,nan,-0.244617,-0.000230769,-0.45434,-0.556785,nan,-1.1035,-0.52185,-0.570462,1.48638,0.584308,-1.27262,-0.0472308,-0.0144231,-0.5
3469,-30.6578,869.538,-0.0324671,0.416667,0.125,0.0862505,0.88416,0.241558,-0.00926408,0.862658,5.92593e-05,0.0135854,0.263278,15700.7,0.53614,0.2465,-0.4,0.25,411.815,4.26271e+07,0.844387,0.0732026,0.561126,0.00180795,-0.675204,0.869538,-0.406623,nan,nan,nan,nan,-0.0206262,-0.0933535,-0.0333553,nan,-0.231787,-0.000153846,-0.421059,-0.525056,nan,-1.00575,-0.49626,-0.552923,1.39701,0.576615,-1.23477,-0.0452308,0.000961538,-0.5
3470,-33.9413,1000,-0.0286219,0.625,0,0.0860971,0.88039,0.194593,-0.0100015,0.860007,5.92593e-05,0.0163899,0.263197,16522.5,0.497061,0.246651,-0.4,0.25,412.56,4.26394e+07,0.973703,0.0834291,0.628838,0.0022085,-0.769238,1,-0.530533,nan,nan,nan,nan,-0.022651,-0.102567,-0.0425392,nan,-0.264744,-0.000266667,-0.490218,-0.603308,nan,-1.2453,-0.562045,-0.6442,1.6002,0.735467,-1.3848,-0.0626667,0.00416667,nan
3471,-31.0924,944.118,-0.0342525,0.625,0.0833333,0.0885732,0.874419,0.297283,-0.00989748,0.855502,5.92593e-05,0.0120303,0.26313,16473.2,0.502112,0.243829,-0.4,0.25,413.307,4.26516e+07,0.977168,0.0830855,0.570437,0.00190953,-0.727986,0.944118,-0.471776,nan,nan,nan,nan,-0.0211455,-0.093457,-0.0386435,nan,-0.250537,-5.88235e-05,-0.467545,-0.566826,nan,-1.07418,-0.53335,-0.612,1.52176,0.633882,-1.30635,-0.054,-0.0102941,-0.5
3472,-32.9501,868,-0.0325965,0.375,0.125,0.0878835,0.889161,0.243534,-0.010619,0.852388,5.92593e-05,0.0115543,0.26307,16031.6,0.504376,0.262111,-0.4,0.25,414.075,4.26639e+07,0.842238,0.0761272,0.544024,0.00197009,-0.66562,0.868,-0.437075,nan,nan,nan,nan,-0.0219584,-0.0936904,-0.036615,nan,-0.231875,-0.00116667,-0.421605,-0.529319,nan,-1.05221,-0.495909,-0.575,1.36688,0.607667,-1.23367,-0.0493333,0.015625,-0.5
3473,-28.4098,772.273,-0.0329043,0.291667,0.166667,0.0876648,0.891299,0.255498,-0.0107897,0.848655,5.92593e-05,0.0111315,0.262979,15483,0.527705,0.265941,-0.4,0.25,414.87,4.26762e+07,0.752838,0.0688585,0.470798,0.00167503,-0.583179,0.772273,-0.378,nan,nan,nan,nan,-0.0187895,-0.0830023,-0.0316682,nan,-0.206119,0,-0.375654,-0.463581,nan,-0.856231,-0.440065,-0.497455,1.24386,0.517455,-1.09091,-0.0383636,-0.00340909,-0.5
3474,-31.4669,1000,-0.030201,0.333333,0,0.088885,0.877087,0.273811,-0.010196,0.844788,5.92593e-05,0.0122286,0.262928,15624.5,0.523925,0.262533,-0.4,0.25,415.658,4.26885e+07,0.998403,0.0811702,0.625604,0.00209696,-0.770242,1,-0.476925,nan,nan,nan,nan,-0.0218983,-0.0938974,-0.0397425,nan,-0.265852,0,-0.490343,-0.604438,nan,-1.05697,-0.56921,-0.64725,1.61428,0.6365,-1.4155,-0.05725,-0.021875,nan
3475,-29.0355,782.214,-0.0338429,0.375,0.208333,0.0861521,0.875303,0.283139,-0.00975448,0.842718,5.92593e-05,0.013338,0.2629,15966.9,0.526032,0.243562,-0.4,0.25,416.429,4.27008e+07,0.810355,0.0684187,0.473636,0.00183003,-0.596667,0.782214,-0.397021,nan,nan,nan,nan,-0.020082,-0.084951,-0.031846,nan,-0.206705,-0.000857143,-0.387875,-0.462025,nan,-0.954252,-0.436247,-0.459,1.2513,0.534571,-1.10686,-0.0475714,-0.00357143,-0.5
3476,-24.5595,954.929,-0.0297016,0.541667,0.0416667,0.0855838,0.870781,0.268033,-0.00888872,0.840575,5.92593e-05,0.0151533,0.262863,16159.5,0.503211,0.25721,-0.4,0.25,417.19,4.27131e+07,1.00155,0.0847655,0.655239,0.00178189,-0.72973,0.954929,-0.405043,nan,nan,nan,nan,-0.0184637,-0.0837472,-0.0335722,nan,-0.253388,-0.000214286,-0.458016,-0.58665,nan,-0.987569,-0.541445,-0.6,1.53687,0.557143,-1.32629,-0.0425714,0.0116071,-0.5
3477,-22.7967,966.611,-0.0310311,0.708333,0.0416667,0.085205,0.87306,0.290786,-0.00972606,0.837486,5.92593e-05,0.00980748,0.262801,15859,0.513663,0.261163,-0.4,0.25,417.967,4.27254e+07,0.990496,0.0879601,0.606311,0.00174095,-0.734162,0.966611,-0.396283,nan,nan,nan,nan,-0.0178952,-0.0767002,-0.0320606,nan,-0.253976,0,-0.48042,-0.551032,nan,-0.846801,-0.533402,-0.555833,1.55747,0.544667,-1.34022,-0.0464444,-0.00208333,-0.5
3478,-31.0677,974.5,-0.0319811,0.375,0.0416667,0.0849835,0.865463,0.3098,-0.0107197,0.833989,5.92593e-05,0.0118929,0.262733,15548.9,0.522905,0.267376,-0.4,0.25,418.758,4.27377e+07,0.943821,0.0895358,0.602995,0.00179061,-0.741252,0.9745,-0.45022,nan,nan,nan,nan,-0.0199251,-0.0864109,-0.0362124,nan,-0.257286,0,-0.482247,-0.57125,nan,-1.0527,-0.546491,-0.5994,1.54272,0.6148,-1.3504,-0.051,-0.02875,-0.5
3479,-29.02,768.667,-0.0344089,0.416667,0.208333,0.0888661,0.87257,0.241486,-0.0105846,0.83029,5.92593e-05,0.0065277,0.262675,14793.2,0.555325,0.275328,-0.4,0.25,419.59,4.275e+07,0.784226,0.0694765,0.469657,0.00157865,-0.589048,0.768667,-0.354273,nan,nan,nan,nan,-0.0187832,-0.0852519,-0.029213,nan,-0.203163,-0.000333333,-0.378592,-0.462672,nan,-0.953793,-0.433718,-0.4646,1.23144,0.492267,-1.08827,-0.0382667,-0.00166667,-0.5
3480,-25.2865,876.294,-0.0308447,0.583333,0.125,0.0848957,0.885191,0.204136,-0.00959019,0.826896,5.92593e-05,0.00903401,0.262619,15161.1,0.552386,0.258109,-0.4,0.25,420.402,4.27622e+07,0.926425,0.0774976,0.566352,0.00186241,-0.67778,0.876294,-0.402465,nan,nan,nan,nan,-0.020022,-0.0841468,-0.0324086,nan,-0.232112,-5.88235e-05,-0.429648,-0.535032,nan,-0.846308,-0.498731,-0.541412,1.42516,0.557647,-1.25271,-0.042,-0.0125,-0.5
