iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2
101,73.3717,750.833,0.0910177,0.5,0.25,0.0966355,0.308778,0.837509,-0.0109447,-15.7833,1e-05,0.0120446,0.100685,11884.3,0.770894,0.263076,-1,0.2,117.475,1.24109e+06,1.24804,1.18911,1.45536,0.558832,-0.782757
102,69.4515,734.765,0.0905792,0.375,0.333333,0.0954413,0.304876,0.972061,-0.0106777,-15.7824,1e-05,0.0247473,0.100691,12847.4,0.694791,0.261665,-1,0.2,118.432,1.25338e+06,1.17597,1.16148,1.42529,0.539759,-0.829923
103,51.5171,604.455,0.0924555,0.416667,0.5,0.0955329,0.318785,0.878476,-0.00964727,-15.7814,1e-05,0.0135721,0.100695,12596.2,0.710295,0.265241,-1,0.2,119.409,1.26566e+06,0.920861,0.889554,1.17022,0.42058,-0.825363
104,65.094,691.118,0.0931966,0.375,0.333333,0.0945742,0.288372,0.662409,-0.0100895,-15.7806,1e-05,0.00723397,0.1007,12453.5,0.718048,0.268663,-1,0.2,120.397,1.27795e+06,1.08779,1.07933,1.33645,0.5166,-0.765467
105,82.2349,788.429,0.0907037,0.416667,0.166667,0.0980832,0.32476,0.962312,-0.0122378,-15.7794,1e-05,0.0204475,0.100707,12842.9,0.67832,0.278471,-1,0.2,121.355,1.29024e+06,1.33303,1.3241,1.5238,0.621778,-0.690957
106,56.7025,597.667,0.0893942,0.333333,0.416667,0.0994241,0.336337,1.02958,-0.0115812,-15.7782,1e-05,0.0133609,0.100715,12361.7,0.718248,0.27579,-1,0.2,122.351,1.30253e+06,0.990729,0.945627,1.15551,0.444309,-0.701053
107,65.9324,732.625,0.0898339,0.541667,0.458333,0.101328,0.327582,0.948844,-0.0100644,-15.7766,1e-05,0.0095233,0.100725,11218.4,0.819748,0.275592,-1,0.2,123.447,1.31482e+06,1.16955,1.09392,1.42283,0.513801,-0.903495
108,50.8713,556,0.0928548,0.208333,0.458333,0.097868,0.296761,0.571128,-0.0101039,-15.7747,1e-05,0.00693645,0.100735,12372,0.709163,0.284047,-1,0.2,124.442,1.3271e+06,0.904207,0.856326,1.07533,0.427249,-0.719544
109,86.1158,760.8,0.0957602,0.291667,0.125,0.0913972,0.257751,0.506471,-0.0107957,-15.7729,1e-05,0.0125844,0.100745,12527,0.688233,0.29269,-1,0.2,125.424,1.33939e+06,1.37135,1.38623,1.46735,0.641413,-0.560548
110,65.431,789.333,0.0958584,0.125,0.125,0.0927403,0.265203,0.645754,-0.0110234,-15.7716,1e-05,0.012092,0.100749,12311.7,0.7101,0.287976,-1,0.2,126.423,1.35168e+06,1.16254,1.07551,1.51833,0.533439,-1.01827
111,84.9035,864.25,0.09411,0.25,0.0833333,0.0943415,0.279275,0.533252,-0.0113057,-15.7709,1e-05,0.0128875,0.100755,9595.52,0.976043,0.304554,-1,0.2,127.705,1.36397e+06,1.36786,1.36723,1.67259,0.655824,-0.818318
112,42.4854,601.2,0.0927007,0.166667,0.25,0.0970307,0.306153,0.675155,-0.00920255,-15.7696,1e-05,0.0135911,0.100763,12047.1,0.735468,0.284525,-1,0.2,128.726,1.37626e+06,0.788839,0.776709,1.15747,0.383821,-0.982567
113,69.3283,726.267,0.0922734,0.333333,0.291667,0.0975609,0.297366,0.747889,-0.0113322,-15.7683,1e-05,0.0190141,0.100769,12205.2,0.724518,0.282264,-1,0.2,129.734,1.38854e+06,1.14128,1.149,1.40508,0.532076,-0.761021
114,59.4798,714.8,0.0914227,0.375,0.25,0.0951795,0.304834,0.893064,-0.0113772,-15.7672,1e-05,0.015659,0.100776,12244.3,0.724847,0.278724,-1,0.2,130.739,1.40083e+06,1.03466,1.01092,1.38786,0.464955,-0.924406
115,71.8542,725.286,0.090195,0.5,0.375,0.0991683,0.319515,0.799,-0.00982081,-15.7659,1e-05,0.00856223,0.100784,12088,0.740452,0.27609,-1,0.2,131.757,1.41312e+06,1.21906,1.16346,1.40004,0.556209,-0.746056
116,63.2166,698.071,0.0935328,0.208333,0.375,0.0967864,0.287848,0.599311,-0.0103721,-15.7644,1e-05,0.0111856,0.100792,10005.8,0.780985,0.447102,-1,0.2,132.986,1.42541e+06,1.10216,1.08098,1.34577,0.51733,-0.885407
117,79.8442,744.75,0.0932937,0.291667,0.208333,0.0970345,0.286785,0.726201,-0.0105244,-15.763,1e-05,0.0159459,0.100799,8664.61,1.01482,0.403366,-1,0.2,134.406,1.4377e+06,1.30129,1.29913,1.43588,0.597299,-0.641401
118,63.8991,699.083,0.0929359,0.291667,0.208333,0.0936227,0.285289,0.597646,-0.0104213,-15.7619,1e-05,0.00922833,0.100806,7529.91,1.2489,0.382991,-1,0.2,136.04,1.44998e+06,1.07844,1.03361,1.34784,0.493971,-0.758901
119,79.6028,878.8,0.0938003,0.416667,0.208333,0.095675,0.275265,0.538724,-0.0107717,-15.7605,1e-05,0.0108566,0.100814,8498.3,1.018,0.427934,-1,0.2,137.488,1.46227e+06,1.38648,1.33927,1.69884,0.613978,-1.05842
120,74.0163,805.25,0.0938658,0.25,0.0833333,0.0968179,0.269998,0.587796,-0.0112821,-15.7588,1e-05,0.0195269,0.100824,8793.31,0.956938,0.440488,-1,0.2,138.887,1.47456e+06,1.24473,1.24089,1.55629,0.563693,-0.904784
121,42.5598,593.417,0.0913688,0.125,0.375,0.0986246,0.307384,0.779384,-0.0114504,-15.7571,1e-05,0.0206242,0.100834,8655.56,0.968292,0.451374,-1,0.2,140.308,1.48685e+06,0.748417,0.779235,1.1422,0.37636,-0.918218
122,73.3387,735,0.0894164,0.291667,0.208333,0.0998914,0.324869,0.982063,-0.0110725,-15.7554,1e-05,0.0160137,0.100841,9248.74,0.92592,0.402693,-1,0.2,141.638,1.49914e+06,1.25532,1.22174,1.41522,0.563091,-0.788439
123,54.6586,697.833,0.0911475,0.375,0.375,0.101062,0.29431,0.525582,-0.0106908,-15.7543,1e-05,0.0152341,0.100848,8420.41,0.984412,0.4749,-1,0.2,143.099,1.51142e+06,0.96516,0.953274,1.35288,0.453889,-0.992276
124,78.7133,844.6,0.0941597,0.25,0.166667,0.0936962,0.273016,0.449939,-0.0114269,-15.753,1e-05,0.0103887,0.100855,8501.6,0.996591,0.448784,-1,0.2,144.546,1.52371e+06,1.34111,1.33405,1.62919,0.634723,-1.00341
125,96.1709,952.686,0.0934386,1.95833,0.166667,0.0964851,0.292804,0.668326,-0.0116772,-15.7517,1e-05,0.0173736,0.100863,9120.67,0.976618,0.370651,-1,0.2,145.895,1.536e+06,1.55864,1.53434,1.84062,0.712698,-0.837752
126,75.135,766.412,0.0909522,0.458333,0.25,0.101542,0.311463,0.815538,-0.00973829,-15.7502,1e-05,0.0211508,0.100871,9079.31,0.929993,0.423414,-1,0.2,147.249,1.54829e+06,1.2624,1.23351,1.48183,0.563921,-0.784912
127,56.7426,669.619,0.0903085,0.375,0.5,0.100948,0.315046,0.587746,-0.0110635,-15.7487,1e-05,0.0173554,0.10088,8838.68,0.963797,0.426455,-1,0.2,148.641,1.56058e+06,1.00319,0.984539,1.29128,0.465792,-0.907666
128,74.7436,754.053,0.0937531,0.5,0.291667,0.0966086,0.270568,0.46768,-0.0106402,-15.7473,1e-05,0.00697912,0.100887,9083.61,0.970371,0.382395,-1,0.2,149.995,1.57286e+06,1.24144,1.21,1.45598,0.565095,-0.735333
129,85.8837,883,0.0935518,0.541667,0.125,0.0961994,0.282319,0.735324,-0.00990806,-15.7461,1e-05,0.0120925,0.100894,9394.01,0.91765,0.390418,-1,0.2,151.305,1.58515e+06,1.40099,1.40006,1.70285,0.643391,-0.853101
130,68.6,711.19,0.0910542,0.5,0.375,0.100188,0.29549,0.67596,-0.0106812,-15.7448,1e-05,0.0167033,0.100901,8815.05,0.980495,0.413485,-1,0.2,152.7,1.59744e+06,1.13448,1.12719,1.36871,0.524806,-0.725186
131,82.0089,869.214,0.0933155,0.375,0.208333,0.0966681,0.274983,0.554885,-0.00971075,-15.7434,1e-05,0.0148857,0.10091,9455,0.826434,0.473196,-1,0.2,154.001,1.60973e+06,1.39486,1.34396,1.67776,0.626884,-0.943024
132,77.5982,795.583,0.0922104,0.333333,0.166667,0.0991398,0.310585,0.644674,-0.0104646,-15.7418,1e-05,0.0162631,0.100919,8459.83,0.99818,0.454332,-1,0.2,155.456,1.62202e+06,1.3208,1.27573,1.5342,0.563646,-0.814459
133,56.5283,638.714,0.0926699,0.291667,0.291667,0.0995168,0.287937,0.484917,-0.0102527,-15.7403,1e-05,0.0143407,0.100927,8380.71,0.94834,0.517884,-1,0.2,156.923,1.6343e+06,0.963432,0.973316,1.22823,0.439278,-0.77784
134,58.4622,702,0.0937107,0.333333,0.208333,0.0957531,0.282634,0.532218,-0.0106143,-15.7391,1e-05,0.0129333,0.100933,8968.96,0.985627,0.384432,-1,0.2,158.295,1.64659e+06,0.985939,0.975411,1.35991,0.474836,-0.872986
135,80.0695,807.429,0.0937281,0.666667,0.208333,0.0965967,0.293219,0.669836,-0.0109717,-15.7379,1e-05,0.0133288,0.100941,7222.95,1.16905,0.532194,-1,0.2,159.998,1.65888e+06,1.30311,1.312,1.55448,0.594296,-0.760412
136,73.8742,770.615,0.094023,0.333333,0.208333,0.096227,0.27934,0.48517,-0.0103367,-15.7362,1e-05,0.012854,0.100951,8496.79,0.997002,0.449191,-1,0.2,161.446,1.67117e+06,1.19718,1.21933,1.48296,0.553278,-0.75905
137,65.2026,785.857,0.0939357,0.375,0.208333,0.0950369,0.290706,0.558888,-0.0110368,-15.7345,1e-05,0.0130656,0.100959,9846.25,0.911341,0.336647,-1,0.2,162.696,1.68346e+06,1.08718,1.08184,1.51072,0.526019,-0.94563
138,80.8203,822.25,0.0932399,0.625,0.208333,0.096305,0.299652,0.468115,-0.00851644,-15.7333,1e-05,0.015763,0.100966,11080.1,0.814031,0.294983,-1,0.2,163.806,1.69574e+06,1.33502,1.29374,1.58464,0.604052,-0.776426
139,78.1685,802.833,0.0938382,0.375,0.125,0.0937178,0.276986,0.622816,-0.0105286,-15.7319,1e-05,0.0125524,0.100974,7638.08,1.10328,0.505504,-1,0.2,165.416,1.70803e+06,1.32539,1.2151,1.54898,0.593147,-0.774194
140,61.164,711.385,0.0914752,0.291667,0.25,0.0984613,0.320426,0.749249,-0.0116625,-15.7304,1e-05,0.0182374,0.100984,8361.29,1.06598,0.403653,-1,0.2,166.887,1.72032e+06,1.03793,1.0103,1.36666,0.492603,-0.849298
141,76.3271,777.789,0.0917018,0.458333,0.333333,0.0990042,0.30398,0.583306,-0.0114942,-15.7285,1e-05,0.0095122,0.100994,8942,1.01662,0.357572,-1,0.2,168.263,1.73261e+06,1.28395,1.23071,1.49402,0.576594,-0.768921
142,73.3994,826.778,0.0934261,0.25,0.125,0.0963432,0.283776,0.565755,-0.0105341,-15.7268,1e-05,0.015708,0.101003,9620.1,0.822793,0.454533,-1,0.2,169.541,1.7449e+06,1.24191,1.23649,1.59723,0.561856,-0.967522
143,70.8277,696.765,0.0935282,0.416667,0.291667,0.0962232,0.303213,0.431683,-0.00921659,-15.7252,1e-05,0.0145411,0.101011,8433.66,1.04722,0.409799,-1,0.2,171,1.75718e+06,1.16781,1.16044,1.33676,0.524668,-0.648301
144,75.3351,822.688,0.0940244,0.458333,0.208333,0.095059,0.287296,0.434986,-0.00967965,-15.7241,1e-05,0.00937894,0.101016,9003.52,0.971061,0.393739,-1,0.2,172.366,1.76947e+06,1.28091,1.21207,1.58548,0.569869,-0.881571
145,72.7064,852.5,0.0923156,0.583333,0.25,0.0974781,0.303783,0.735016,-0.0111603,-15.7233,1e-05,0.0140803,0.101022,9603.18,0.895394,0.384183,-1,0.2,173.647,1.78176e+06,1.23373,1.18039,1.64364,0.577779,-1.00022
146,65.1812,739.125,0.0937273,0.416667,0.25,0.0961382,0.300728,0.502588,-0.00959312,-15.722,1e-05,0.0110638,0.101029,8199.37,1.02095,0.477697,-1,0.2,175.147,1.79405e+06,1.07268,1.1039,1.41608,0.507965,-0.841568
147,78.0793,803.5,0.0947887,0.458333,0.208333,0.0952731,0.282571,0.455406,-0.00901603,-15.7207,1e-05,0.00955232,0.101036,8871.48,0.959399,0.425713,-1,0.2,176.534,1.80634e+06,1.28401,1.29144,1.53892,0.582173,-0.792573
148,86.3876,848.364,0.0935838,0.333333,0.125,0.0966424,0.282323,0.497197,-0.0107417,-15.7194,1e-05,0.0107034,0.101045,9529.22,0.934417,0.35509,-1,0.2,177.825,1.81862e+06,1.40801,1.37319,1.62792,0.628692,-0.718435
149,77.6127,839.542,0.0943961,0.75,0.25,0.0954558,0.267366,0.39814,-0.0106832,-15.7177,1e-05,0.0163608,0.101053,9407,0.866814,0.439447,-1,0.2,179.133,1.83091e+06,1.3104,1.25803,1.61589,0.581065,-0.884751
150,73.2049,729.917,0.0938589,0.333333,0.166667,0.0957018,0.292977,0.521993,-0.00972248,-15.7164,1e-05,0.0180179,0.10106,8507.16,0.965315,0.479116,-1,0.2,180.579,1.8432e+06,1.20408,1.16796,1.40328,0.543424,-0.658502
151,63.2894,603.2,0.0939451,0.208333,0.208333,0.0973276,0.291567,0.520726,-0.00907931,-15.7152,1e-05,0.017469,0.101067,8872.39,0.972357,0.412614,-1,0.2,181.965,1.85549e+06,1.05778,1.0344,1.15204,0.449251,-0.529001
152,58.9997,720.818,0.0922188,0.25,0.208333,0.0977307,0.313376,0.676774,-0.0100862,-15.7138,1e-05,0.00762295,0.101077,10070.6,0.859462,0.360726,-1,0.2,183.187,1.86778e+06,0.979883,1.01234,1.3864,0.476392,-0.905036
153,54.4006,595.75,0.0915309,0.208333,0.291667,0.0998906,0.323533,0.56543,-0.00974089,-15.7122,1e-05,0.0122553,0.101083,8714.85,0.975415,0.434593,-1,0.2,184.598,1.88006e+06,0.984843,0.879512,1.14031,0.424748,-0.709387
154,65.488,762.188,0.0931585,0.416667,0.25,0.096226,0.285784,0.580408,-0.00987401,-15.7113,1e-05,0.0123912,0.101089,8782.8,1.0065,0.392593,-1,0.2,185.999,1.89235e+06,1.16697,1.09241,1.46623,0.509592,-0.960801
155,78.165,795.2,0.0930653,0.416667,0.208333,0.0954895,0.298977,0.549168,-0.0113802,-15.7101,1e-05,0.0163923,0.101096,8752.44,0.998027,0.405924,-1,0.2,187.404,1.90464e+06,1.28636,1.27074,1.52297,0.568942,-0.740757
156,60.9349,740.429,0.0948634,0.333333,0.25,0.0938895,0.276995,0.444767,-0.00831635,-15.7091,1e-05,0.00873399,0.1011,10943.2,0.831757,0.291131,-1,0.2,188.528,1.91693e+06,1.05326,1.00419,1.42739,0.494892,-0.932985
157,87.3714,866.889,0.0934584,0.625,0.125,0.0982598,0.287718,0.478255,-0.011687,-15.7084,1e-05,0.0198611,0.101104,8942.16,0.944751,0.429414,-1,0.2,189.904,1.92922e+06,1.44904,1.39287,1.66576,0.632281,-0.77139
158,72.9063,790.5,0.0929356,0.333333,0.166667,0.0963715,0.299621,0.466508,-0.00929565,-15.7074,1e-05,0.0162763,0.101111,9025.84,0.965309,0.396116,-1,0.2,191.267,1.9415e+06,1.2661,1.17896,1.51952,0.553805,-0.87306
159,61.8357,656,0.0943453,0.291667,0.291667,0.0971785,0.293171,0.482638,-0.00995673,-15.7062,1e-05,0.0135173,0.101118,8596.38,1.01119,0.418249,-1,0.2,192.698,1.95379e+06,1.05919,0.989249,1.25834,0.477439,-0.69243
160,77.7832,833.062,0.0955074,0.458333,0.208333,0.094233,0.258221,0.28023,-0.00936447,-15.7049,1e-05,0.00775016,0.101125,10275,0.888693,0.307221,-1,0.2,193.896,1.96608e+06,1.30723,1.24049,1.59872,0.584909,-0.842191
161,83.0573,888,0.0948653,0.25,0.0833333,0.0956025,0.28093,0.550956,-0.00952034,-15.7037,1e-05,0.00984986,0.101132,12455.5,0.69907,0.287483,-1,0.2,194.883,1.97837e+06,1.34481,1.35001,1.70266,0.626058,-0.870659
162,61.2787,740.929,0.0944146,0.333333,0.25,0.0957424,0.290192,0.381797,-0.00985211,-15.7026,1e-05,0.0133477,0.101138,11819.5,0.752567,0.287069,-1,0.2,195.924,1.99066e+06,1.04615,0.98557,1.42273,0.504958,-0.895468
163,68.1003,814.818,0.0956962,0.333333,0.125,0.0945373,0.27122,0.330727,-0.00927742,-15.7016,1e-05,0.00823104,0.101142,12488.6,0.695043,0.288895,-1,0.2,196.909,2.00294e+06,1.12743,1.09441,1.56944,0.550303,-0.93656
164,89.7654,962.909,0.0956753,0.416667,0.0416667,0.0926357,0.271366,0.331063,-0.00988771,-15.7006,1e-05,0.0106426,0.10115,11759.7,0.694281,0.350644,-1,0.2,197.956,2.01523e+06,1.45807,1.46591,1.84734,0.676687,-0.959728
165,88.2505,892.8,0.0961112,0.333333,0.0833333,0.0928447,0.256935,0.292425,-0.00886828,-15.6992,1e-05,0.0178604,0.101156,12184.7,0.710967,0.297508,-1,0.2,198.966,2.02752e+06,1.4699,1.41829,1.70764,0.641238,-0.82454
166,86.383,877.091,0.0959621,0.291667,0.166667,0.0937616,0.269459,0.390727,-0.00922284,-15.6983,1e-05,0.00882606,0.10116,12184.1,0.716515,0.292011,-1,0.2,199.975,2.03981e+06,1.41777,1.38915,1.68237,0.629668,-0.79981
167,95.6067,992.417,0.0965035,1.45833,0.0416667,0.0922271,0.263889,0.341385,-0.0106597,-15.6977,1e-05,0.0134057,0.101164,11736.9,0.726137,0.320815,-1,0.2,201.024,2.0521e+06,1.57649,1.48933,1.90278,0.696418,-0.88468
168,78.4852,853.562,0.0949541,0.5,0.166667,0.0949661,0.273158,0.372343,-0.0108069,-15.6969,1e-05,0.00833642,0.101169,11635.3,0.763746,0.292353,-1,0.2,202.081,2.06438e+06,1.2977,1.2466,1.64174,0.59428,-0.856069
169,86.0875,877.294,0.0958173,0.583333,0.125,0.0945752,0.272572,0.420268,-0.00927634,-15.696,1e-05,0.0201105,0.101174,11920.9,0.742091,0.288706,-1,0.2,203.113,2.07667e+06,1.41509,1.36738,1.67732,0.622094,-0.77751
170,82.6679,836.611,0.0950744,0.583333,0.166667,0.0950103,0.288412,0.575889,-0.00993881,-15.695,1e-05,0.00757029,0.101181,12167,0.722049,0.287892,-1,0.2,204.124,2.08896e+06,1.3653,1.29927,1.60114,0.60453,-0.73685
171,75.7338,764.667,0.0944153,0.541667,0.208333,0.096578,0.293963,0.540407,-0.0104455,-15.6937,1e-05,0.0155907,0.101188,12046.9,0.732648,0.287365,-1,0.2,205.146,2.10125e+06,1.23921,1.18377,1.46607,0.55611,-0.658481
172,79.8031,816.571,0.093578,0.416667,0.166667,0.0963742,0.285365,0.329213,-0.00767549,-15.6926,1e-05,0.0195189,0.101194,11885,0.748445,0.285467,-1,0.2,206.181,2.11354e+06,1.32238,1.30253,1.56028,0.58332,-0.778357
173,67.6116,727.846,0.0946405,0.333333,0.208333,0.097073,0.286665,0.50775,-0.00839874,-15.6915,1e-05,0.011413,0.101201,12458.3,0.696202,0.290132,-1,0.2,207.168,2.12582e+06,1.11273,1.10517,1.3855,0.506548,-0.729376
174,83.5979,866.467,0.0947423,0.458333,0.166667,0.0969301,0.275047,0.366543,-0.0104863,-15.6903,1e-05,0.00807337,0.101207,12215.5,0.712993,0.29294,-1,0.2,208.176,2.13811e+06,1.4101,1.29098,1.66487,0.616088,-0.802134
175,83.6346,858.5,0.0930049,0.375,0.125,0.0999893,0.280386,0.35195,-0.0103776,-15.6892,1e-05,0.0153965,0.101214,12460.4,0.689157,0.297004,-1,0.2,209.163,2.1504e+06,1.417,1.29544,1.64658,0.603257,-0.780554
176,70.7301,734.929,0.0930746,0.333333,0.25,0.100484,0.284673,0.337262,-0.00884777,-15.6878,1e-05,0.0155635,0.101221,12286.2,0.704788,0.295359,-1,0.2,210.164,2.16269e+06,1.18016,1.16798,1.40644,0.512199,-0.730271
177,92.8578,955.062,0.0949243,0.625,0.0416667,0.0979703,0.26222,0.252276,-0.0108801,-15.6864,1e-05,0.0135531,0.10123,12097.4,0.730146,0.28561,-1,0.2,211.181,2.17498e+06,1.53035,1.43894,1.82997,0.67094,-0.827301
178,64.7339,641.5,0.0937463,0.25,0.166667,0.0997017,0.29073,0.360248,-0.0112599,-15.685,1e-05,0.0127103,0.101237,12615.3,0.692612,0.281445,-1,0.2,212.157,2.18726e+06,1.05103,1.06127,1.22201,0.455685,-0.553306
179,82.7358,873.471,0.0943129,0.541667,0.166667,0.0985135,0.284807,0.427425,-0.00911611,-15.6838,1e-05,0.00916801,0.101245,12117.4,0.734748,0.279331,-1,0.2,213.172,2.19955e+06,1.42461,1.28794,1.6791,0.600317,-0.855181
180,78.083,823.476,0.0921871,0.625,0.25,0.100092,0.306658,0.422335,-0.0111694,-15.6823,1e-05,0.0169777,0.101254,11773.9,0.762593,0.281074,-1,0.2,214.217,2.21184e+06,1.27713,1.27119,1.57403,0.564122,-0.78232
181,66.1905,816.75,0.0933082,0.208333,0.125,0.100645,0.288993,0.424754,-0.00911752,-15.6805,1e-05,0.0137997,0.101264,11858.2,0.712983,0.323265,-1,0.2,215.255,2.22413e+06,1.02883,1.10155,1.5594,0.560409,-0.940663
182,56.2489,697.929,0.0951024,0.375,0.208333,0.0980004,0.277346,0.274005,-0.00999796,-15.6787,1e-05,0.0122395,0.101273,11404.3,0.784041,0.29345,-1,0.2,216.333,2.23642e+06,0.915658,0.938367,1.34364,0.471533,-0.856754
183,91.5968,915.5,0.0944024,0.541667,0.125,0.100508,0.286472,0.272608,-0.00977321,-15.6774,1e-05,0.0121819,0.10128,12253.3,0.717267,0.285567,-1,0.2,217.337,2.2487e+06,1.51388,1.4651,1.74542,0.620478,-0.765033
184,95.6959,935.9,0.0943708,0.375,0.0416667,0.0999914,0.273178,0.284575,-0.00914123,-15.6762,1e-05,0.0101457,0.101286,12715.9,0.67325,0.2931,-1,0.2,218.305,2.26099e+06,1.54272,1.51715,1.78837,0.659532,-0.722973
185,87.5346,885.312,0.0941078,0.541667,0.125,0.101043,0.288594,0.357793,-0.00885664,-15.6752,1e-05,0.011937,0.101292,11891.9,0.726277,0.307035,-1,0.2,219.339,2.27328e+06,1.42464,1.4022,1.68992,0.620467,-0.760497
186,78.9699,835.438,0.0935895,0.5,0.166667,0.0996973,0.287439,0.267962,-0.00982373,-15.6741,1e-05,0.00500718,0.101297,12147.7,0.73025,0.281302,-1,0.2,220.352,2.28557e+06,1.30341,1.25937,1.59708,0.569718,-0.781074
187,86.9399,875.533,0.0933625,0.5,0.125,0.101978,0.301486,0.296544,-0.00964369,-15.6733,1e-05,0.0111683,0.101302,12207.6,0.72056,0.286025,-1,0.2,221.36,2.29786e+06,1.41161,1.36324,1.67025,0.609385,-0.707494
188,70.4319,832.857,0.0932386,0.458333,0.125,0.100534,0.307397,0.524927,-0.00904988,-15.672,1e-05,0.0119051,0.101312,12438,0.701784,0.286158,-1,0.2,222.349,2.31014e+06,1.15031,1.1388,1.59258,0.558089,-0.918186
189,76.8901,824.632,0.0923908,0.5,0.291667,0.103454,0.306068,0.3152,-0.0111209,-15.6703,1e-05,0.00842947,0.101321,12264.4,0.7163,0.285626,-1,0.2,223.352,2.32243e+06,1.26792,1.25364,1.57378,0.557403,-0.808235
190,91.814,985.273,0.0946417,0.416667,0.0416667,0.0998919,0.274162,0.304703,-0.00997181,-15.6687,1e-05,0.0148852,0.10133,12294.5,0.708784,0.290688,-1,0.2,224.353,2.33472e+06,1.55283,1.42801,1.88339,0.661472,-0.935003
191,81.8738,860.222,0.0930486,0.541667,0.208333,0.103221,0.304794,0.579394,-0.00940504,-15.667,1e-05,0.012293,0.10134,12115.2,0.732452,0.281808,-1,0.2,225.369,2.34701e+06,1.35637,1.29794,1.64013,0.577855,-0.7786
192,72.4473,859.167,0.0935969,0.333333,0.166667,0.0992398,0.294245,0.355981,-0.0103458,-15.6652,1e-05,0.0113585,0.101351,11900.5,0.690752,0.341813,-1,0.2,226.403,2.3593e+06,1.17288,1.17604,1.65225,0.57332,-0.952128
193,71.0997,786.875,0.093846,0.208333,0.125,0.0970151,0.296801,0.432414,-0.00951728,-15.6631,1e-05,0.0095721,0.101362,12177.7,0.697499,0.311557,-1,0.2,227.413,2.37158e+06,1.16452,1.22231,1.49993,0.522408,-0.854185
194,81.99,914,0.0936342,0.416667,0.125,0.100126,0.288854,0.311631,-0.00946999,-15.6614,1e-05,0.01049,0.101369,11373.9,0.789856,0.290511,-1,0.2,228.495,2.38387e+06,1.40485,1.25933,1.74891,0.619381,-0.932975
195,74.8924,845.214,0.0934094,0.416667,0.166667,0.100575,0.303444,0.35032,-0.00946225,-15.6603,1e-05,0.00886502,0.101377,12082.2,0.703479,0.313557,-1,0.2,229.513,2.39616e+06,1.25036,1.1691,1.61829,0.568352,-0.861476
196,80.6995,841.722,0.093837,0.583333,0.166667,0.100759,0.284399,0.210479,-0.0106553,-15.6589,1e-05,0.015335,0.101385,12046.2,0.740475,0.279597,-1,0.2,230.534,2.40845e+06,1.35642,1.25108,1.60704,0.572242,-0.7518
197,76.5082,866.545,0.0933304,0.333333,0.125,0.100478,0.298579,0.472053,-0.00905855,-15.6573,1e-05,0.0165443,0.101395,12610.1,0.687469,0.286988,-1,0.2,231.51,2.42074e+06,1.2783,1.20271,1.65943,0.589707,-0.904739
198,72.5691,759.867,0.0944644,0.416667,0.208333,0.0989321,0.281589,0.246198,-0.00989737,-15.6554,1e-05,0.00980906,0.101405,12204.7,0.716237,0.290588,-1,0.2,232.518,2.43302e+06,1.18324,1.13812,1.45043,0.523196,-0.666523
199,101.317,992,0.0926108,0.541667,0.0416667,0.100416,0.314357,0.527986,-0.00934234,-15.6538,1e-05,0.010839,0.101414,10978,0.733876,0.385451,-1,0.2,233.639,2.44531e+06,1.63964,1.61612,1.88396,0.669994,-0.743862
200,62.6164,683.65,0.0933267,0.458333,0.375,0.102009,0.30102,0.453678,-0.00877517,-15.6522,1e-05,0.00824051,0.101422,7989.19,1.10144,0.436636,-1,0.2,235.179,2.4576e+06,1.04281,1.00871,1.30289,0.451097,-0.674683
201,88.0567,877.923,0.0936728,0.416667,0.125,0.101276,0.287002,0.439952,-0.00939927,-15.6508,1e-05,0.0189431,0.101429,9841.24,0.928888,0.319736,-1,0.2,237.86,2.46989e+06,1.42108,1.40373,1.66582,0.599373,-0.687161
202,71.8595,741,0.0923731,0.458333,0.208333,0.100491,0.307608,0.306972,-0.01052,-15.6496,1e-05,0.0129509,0.101438,11432.6,0.770891,0.303928,-1,0.2,238.937,2.48218e+06,1.1987,1.16855,1.41076,0.482371,-0.667411
203,81.4691,895.571,0.0937035,0.416667,0.166667,0.100052,0.274019,0.189677,-0.00993574,-15.648,1e-05,0.0115399,0.101446,12280.2,0.710889,0.289749,-1,0.2,239.939,2.49446e+06,1.36264,1.30282,1.71441,0.586167,-0.892584
204,101.717,960.714,0.094259,0.25,0.0416667,0.0988607,0.275499,0.313747,-0.00920894,-15.6466,1e-05,0.0163849,0.101453,11628,0.757396,0.299366,-1,0.2,240.997,2.50675e+06,1.67627,1.58775,1.82241,0.643427,-0.644025
205,86.1391,917.091,0.0934172,0.375,0.0833333,0.101014,0.280944,0.261633,-0.0105925,-15.6452,1e-05,0.0113796,0.101463,9868.91,0.795686,0.449436,-1,0.2,242.243,2.51904e+06,1.46368,1.33698,1.74655,0.603639,-0.84389
