iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2
298,80.5072,839.333,0.0990697,0.458333,0.166667,0.117481,0.406956,0.192088,-0.0099954,-15.516,1.5e-05,0.0129738,0.102196,10414.1,0.889718,0.29022,-1,0.2,352.822,3.66182e+06,1.48962,1.05478,1.60075,0.485406,-0.605203
299,84.0249,840.769,0.100301,0.416667,0.125,0.115843,0.380187,0.137565,-0.00958736,-15.5137,1.5e-05,0.00968191,0.102208,9400.63,0.930181,0.376966,-1,0.2,354.13,3.67411e+06,1.55867,1.08008,1.59562,0.453684,-0.486812
300,97.8705,919.167,0.0998117,0.666667,0.0833333,0.115476,0.380137,0.144411,-0.00873673,-15.5119,1.5e-05,0.00806653,0.102217,9398.27,0.944038,0.363437,-1,0.2,355.439,3.6864e+06,1.74103,1.37939,1.73983,0.487644,-0.454376
301,96.2788,934.214,0.0992565,0.541667,0.0416667,0.11788,0.396495,0.240962,-0.00982452,-15.5104,1e-05,0.0236714,0.102225,13319.7,0.676279,0.246264,-1,0.2,357.827,3.69869e+06,1.77891,1.18147,1.76219,0.538149,-0.446783
302,88.801,890.818,0.100019,0.75,0.166667,0.118436,0.38712,0.202259,-0.00880519,-15.509,1e-05,0.00685165,0.102232,10476.9,0.802086,0.37078,-1,0.2,359.001,3.71098e+06,1.66691,1.08906,1.68482,0.49972,-0.50046
303,72.2843,730.25,0.0990638,0.333333,0.166667,0.120389,0.399685,0.135015,-0.00920475,-15.5076,1e-05,0.00592752,0.102241,9672.59,0.885738,0.384656,-1,0.2,360.273,3.72326e+06,1.34375,0.962264,1.38988,0.419942,-0.501621
304,88.94,901.278,0.0995425,0.666667,0.0833333,0.119785,0.402324,0.21904,-0.00673372,-15.5058,1e-05,0.00905756,0.102251,9300.95,0.950121,0.371035,-1,0.2,361.595,3.73555e+06,1.6883,1.02107,1.70974,0.502077,-0.474182
305,79.2243,804.353,0.0991829,0.541667,0.166667,0.120248,0.398562,0.208808,-0.00861477,-15.504,1e-05,0.0120565,0.102262,10006.3,0.878118,0.349914,-1,0.2,362.825,3.74784e+06,1.514,0.935533,1.5222,0.446177,-0.456695
306,86.0102,886.222,0.100246,0.625,0.125,0.12089,0.382179,0.114702,-0.00931965,-15.5024,1e-05,0.0065527,0.102269,8898.02,1.00251,0.378475,-1,0.2,364.207,3.76013e+06,1.62205,0.95651,1.68233,0.521441,-0.481824
307,61.1103,667.545,0.100337,0.291667,0.166667,0.120442,0.386441,0.129377,-0.00651689,-15.5014,1e-05,0.00652691,0.102274,9237.37,0.9593,0.370949,-1,0.2,365.539,3.77242e+06,1.23474,0.544975,1.2642,0.395332,-0.383733
308,105.603,1000,0.101017,0.541667,0,0.119823,0.375253,0.162437,-0.00691673,-15.5003,1.5e-05,0.00477517,0.102281,10830.2,0.812088,0.322516,-1,0.2,366.675,3.7847e+06,1.87459,1.3997,1.89519,0.547098,-0.436436
309,74.3952,749.091,0.0995629,0.25,0.208333,0.122255,0.397879,0.159027,-0.00931563,-15.4988,1.5e-05,0.0199839,0.102292,9554.15,0.907656,0.378486,-1,0.2,367.962,3.79699e+06,1.38851,1.02588,1.42954,0.416651,-0.540821
310,74.2452,718.9,0.100058,0.291667,0.125,0.122169,0.385199,0.113042,-0.00885789,-15.4971,1.5e-05,0.00628143,0.1023,7844.54,1.14076,0.425683,-1,0.2,369.53,3.80928e+06,1.32341,1.04728,1.3607,0.377938,-0.397064
311,89.7582,918.769,0.100532,0.458333,0.0833333,0.121575,0.378841,0.096399,-0.00926723,-15.4956,1.5e-05,0.0126795,0.102309,9501.58,0.898882,0.394376,-1,0.2,370.825,3.82157e+06,1.66616,1.04102,1.74443,0.503538,-0.467238
312,70.7797,746.833,0.0992038,0.541667,0.208333,0.122111,0.403719,0.183383,-0.00913838,-15.494,1.5e-05,0.00724617,0.102319,9534.77,0.941287,0.34747,-1,0.2,372.115,3.83386e+06,1.36299,0.73993,1.42105,0.450532,-0.435517
313,89.4756,929.312,0.101143,0.583333,0.0833333,0.120825,0.366362,0.0761167,-0.00686058,-15.4924,1.5e-05,0.0112523,0.102327,10307.4,0.902113,0.290036,-1,0.2,373.309,3.84614e+06,1.72633,0.955414,1.75779,0.519161,-0.484916
314,105.436,1000,0.100624,0.5,0,0.12296,0.373469,0.137366,-0.0090425,-15.4908,1.5e-05,0.0159933,0.102337,9047.58,0.947948,0.410206,-1,0.2,374.668,3.85843e+06,1.90905,1.35134,1.88719,0.537171,-0.412962
315,79.8781,846.833,0.100089,0.625,0.125,0.123336,0.39346,0.109897,-0.00858832,-15.4888,1.5e-05,0.0153701,0.102349,9150.43,0.98329,0.359597,-1,0.2,376.013,3.87072e+06,1.50292,0.87389,1.60995,0.474259,-0.467125
316,82.4259,856.846,0.100367,0.458333,0.0833333,0.123766,0.377788,0.142094,-0.00791487,-15.4871,1.5e-05,0.0152749,0.102358,10498.3,0.877487,0.292991,-1,0.2,377.185,3.88301e+06,1.59221,0.82884,1.62017,0.467048,-0.386969
317,99.1388,944.176,0.100451,0.666667,0.0416667,0.124297,0.369137,0.14449,-0.00970448,-15.4856,1.5e-05,0.0175105,0.102366,11456.8,0.805787,0.266765,-1,0.2,378.261,3.8953e+06,1.74692,1.30944,1.7839,0.516876,-0.400198
318,89.0572,900.059,0.100582,0.583333,0.125,0.124273,0.372182,0.0708113,-0.00745327,-15.4842,2.25e-05,0.0042685,0.102373,10012.9,0.8343,0.392916,-1,0.2,379.489,3.90758e+06,1.66486,1.06187,1.70724,0.512197,-0.493314
319,103.563,1000,0.10057,0.541667,0,0.123908,0.383276,0.118192,-0.00794132,-15.4826,1.5e-05,0.0222002,0.102384,8780.97,1.03343,0.365962,-1,0.2,380.89,3.91987e+06,1.84738,1.28489,1.89636,0.570251,-0.420721
320,81.3246,793.056,0.100343,0.583333,0.166667,0.126411,0.378279,0.0551601,-0.00886863,-15.4809,1.5e-05,0.0110754,0.102394,8989.94,1.03921,0.327652,-1,0.2,382.258,3.93216e+06,1.44049,1.09946,1.50341,0.42853,-0.405665
321,104.135,1000,0.100862,0.458333,0,0.127998,0.367845,0.0598744,-0.0079693,-15.4791,1.5e-05,0.011018,0.102404,10793,0.844727,0.293788,-1,0.2,383.398,3.94445e+06,1.89457,1.33484,1.89067,0.519039,-0.432374
322,104.185,1000,0.100366,0.375,0,0.129338,0.380575,0.0883684,-0.00791672,-15.4774,1.5e-05,0.0128522,0.102413,12782.2,0.697595,0.263743,-1,0.2,384.361,3.95674e+06,1.84712,1.41083,1.89322,0.514765,-0.4567
323,95.0401,927.077,0.100021,0.5,0.0416667,0.130925,0.378117,0.0350249,-0.00694913,-15.4761,1.5e-05,0.0119142,0.102417,12753.3,0.700089,0.263427,-1,0.2,385.326,3.96902e+06,1.69588,1.21228,1.76143,0.514833,-0.432421
324,107.658,1000,0.100122,0.333333,0,0.131815,0.383979,0.0548909,-0.00847798,-15.4756,1.5e-05,0.010392,0.102421,13021.1,0.680004,0.263693,-1,0.2,386.27,3.98131e+06,1.89731,1.51989,1.89177,0.511403,-0.43749
325,91.4443,875,0.0995334,0.25,0.0416667,0.132096,0.392975,0.0634971,-0.00832032,-15.4747,1.5e-05,0.0183961,0.102426,12282.4,0.710124,0.290332,-1,0.2,387.272,3.9936e+06,1.59962,1.29161,1.65612,0.439708,-0.414842
326,74.8095,826.545,0.0989642,0.375,0.0833333,0.133229,0.39519,0.0729408,-0.00895528,-15.4738,1.5e-05,0.0156813,0.102433,10809.4,0.784877,0.351915,-1,0.2,388.411,4.00589e+06,1.42546,0.681159,1.57363,0.478679,-0.418457
327,95.0947,1000,0.0996683,0.541667,0,0.131377,0.391651,0.149661,-0.0078143,-15.4721,1.5e-05,0.0131842,0.102445,11701.6,0.773761,0.276354,-1,0.2,389.462,4.01818e+06,1.78924,0.91775,1.90639,0.566047,-0.424694
328,81.0484,847.8,0.0997145,0.5,0.125,0.131197,0.396064,0.0361776,-0.00686896,-15.4703,1.5e-05,0.0175047,0.102451,11966.2,0.744569,0.282325,-1,0.2,390.49,4.03046e+06,1.51014,0.876405,1.60886,0.475314,-0.418304
329,102.005,1000,0.100218,0.458333,0,0.130842,0.381063,0.041283,-0.00930585,-15.4698,1.5e-05,0.0105219,0.10245,12574.5,0.718279,0.258936,-1,0.2,391.469,4.04275e+06,1.85066,1.2467,1.90033,0.541874,-0.439299
330,91.5617,1000,0.100264,0.333333,0,0.13158,0.381191,0.0444167,-0.00813831,-15.4699,1.5e-05,0.0126017,0.102453,12859,0.681887,0.273707,-1,0.2,392.425,4.05504e+06,1.73859,0.796336,1.91487,0.574457,-0.446169
331,94.5125,904.3,0.100048,0.375,0.0416667,0.131788,0.385497,0.0309114,-0.00828654,-15.4691,1.5e-05,0.0104763,0.102458,12261.2,0.733964,0.268218,-1,0.2,393.429,4.06733e+06,1.63576,1.22359,1.71485,0.537294,-0.385877
332,108.71,1000,0.100067,0.333333,0,0.132044,0.385926,0.033059,-0.00838886,-15.4681,1.5e-05,0.0117264,0.102465,12779.4,0.695169,0.266378,-1,0.2,394.392,4.07962e+06,1.91419,1.47254,1.88697,0.574999,-0.413218
333,83.2564,847.091,0.099507,0.375,0.0833333,0.133725,0.396368,0.0755509,-0.00839568,-15.4667,1.5e-05,0.0089652,0.102473,11084.3,0.794505,0.314088,-1,0.2,395.501,4.0919e+06,1.53178,0.945201,1.60747,0.482205,-0.403826
334,94.9853,956.818,0.0997123,0.875,0.0416667,0.133578,0.393878,0.0942708,-0.00827988,-15.4653,1.5e-05,0.0128884,0.102481,10433.6,0.857605,0.320129,-1,0.2,396.681,4.10419e+06,1.75183,1.05497,1.81428,0.543319,-0.415133
335,93.6806,921.083,0.0995737,0.458333,0.0416667,0.133437,0.386644,0.0631858,-0.00764374,-15.4639,1.5e-05,0.00989618,0.102489,10541.3,0.877229,0.288473,-1,0.2,397.849,4.11648e+06,1.70583,1.11373,1.74828,0.506185,-0.389989
336,91.4473,926.231,0.0999688,0.5,0.0416667,0.133398,0.382007,0.0324521,-0.00813206,-15.4626,1.5e-05,0.00757538,0.102496,11931,0.759943,0.269979,-1,0.2,398.88,4.12877e+06,1.7073,1.02806,1.76178,0.504807,-0.429578
337,99.2791,1000,0.0999812,0.541667,0,0.133793,0.381769,0.0416335,-0.00820206,-15.4614,1.5e-05,0.0117808,0.102502,11421.5,0.752978,0.322891,-1,0.2,399.957,4.14106e+06,1.74754,1.18433,1.89323,0.566315,-0.427452
338,100.323,931.643,0.0992702,0.541667,0.0416667,0.135549,0.399798,0.0956487,-0.00799222,-15.4602,1.5e-05,0.0139859,0.102511,12371.8,0.729994,0.263232,-1,0.2,400.951,4.15334e+06,1.75485,1.40424,1.75897,0.494815,-0.396732
339,98.6787,913.909,0.0994358,0.416667,0.0416667,0.136363,0.392622,0.0350151,-0.00864374,-15.4585,1.5e-05,0.0057226,0.10252,12810.4,0.689509,0.26971,-1,0.2,401.912,4.16563e+06,1.7131,1.4021,1.73009,0.486552,-0.397908
340,100.421,1000,0.0993851,0.583333,0,0.137361,0.392965,0.0280457,-0.00927773,-15.4573,1.5e-05,0.0128247,0.102525,12645.9,0.703586,0.268114,-1,0.2,402.885,4.17792e+06,1.87124,1.1021,1.898,0.565278,-0.415556
341,100.789,1000,0.0992441,0.416667,0,0.138886,0.392927,0.0257131,-0.00510595,-15.4564,1.5e-05,0.0083298,0.102529,10757.7,0.852553,0.289699,-1,0.2,404.028,4.19021e+06,1.86841,1.15632,1.90123,0.527189,-0.413701
342,97.236,1000,0.0992245,0.625,0,0.138586,0.394144,0.0260785,-0.00654915,-15.456,1.5e-05,0.0107855,0.10253,11731.6,0.761384,0.286043,-1,0.2,405.077,4.2025e+06,1.78358,1.0571,1.89594,0.549319,-0.424134
343,103.797,1000,0.0989702,0.75,0,0.139146,0.396989,0.0276653,-0.00932026,-15.4559,1.5e-05,0.0141422,0.102532,10959.4,0.846736,0.274497,-1,0.2,406.2,4.21478e+06,1.82919,1.32593,1.90141,0.550839,-0.417516
344,95.4928,1000,0.0987138,0.458333,0,0.13917,0.408302,0.0641629,-0.00612177,-15.4554,1.5e-05,0.00981436,0.102535,10672,0.878228,0.273192,-1,0.2,407.353,4.22707e+06,1.81004,0.882414,1.91114,0.593427,-0.422377
345,92.5587,926.769,0.0982424,0.5,0.0416667,0.140131,0.410409,0.0870659,-0.0086437,-15.4545,1e-05,0.0225917,0.102543,12472.5,0.725449,0.25976,-1,0.2,408.339,4.23936e+06,1.63802,1.11074,1.76561,0.527845,-0.414266
346,99.8174,953.75,0.0982894,0.791667,0.0416667,0.141805,0.409401,0.0994,-0.00601392,-15.453,1e-05,0.011343,0.102552,11543.3,0.803522,0.260989,-1,0.2,409.405,4.25165e+06,1.80621,1.31039,1.80352,0.482816,-0.412064
347,94.5871,944.059,0.0980908,0.666667,0.0416667,0.143453,0.417426,0.117758,-0.00705076,-15.4514,1e-05,0.0126403,0.10256,10532.3,0.859908,0.306785,-1,0.2,410.573,4.26394e+06,1.69171,1.13023,1.79486,0.518473,-0.405917
348,92.0379,872.467,0.0980115,0.541667,0.0833333,0.144052,0.420244,0.048731,-0.00703088,-15.4502,1e-05,0.0092879,0.102566,11865.3,0.766505,0.269123,-1,0.2,411.609,4.27622e+06,1.58532,1.25906,1.65608,0.476121,-0.374683
349,100.091,920.667,0.098061,0.458333,0.0416667,0.144932,0.420911,0.0502219,-0.0073196,-15.4492,1e-05,0.00712579,0.102571,9493.73,0.900989,0.393339,-1,0.2,412.905,4.28851e+06,1.71489,1.4228,1.75057,0.505566,-0.38927
350,91.2137,905.4,0.0973143,0.375,0.0416667,0.147143,0.433485,0.0558812,-0.00794354,-15.4482,1e-05,0.00622255,0.102578,9210.32,0.975782,0.358374,-1,0.2,414.242,4.3008e+06,1.64241,1.10598,1.72286,0.479697,-0.390261
351,80.7286,928.167,0.0976803,0.458333,0.0416667,0.146971,0.423338,0.0238133,-0.00744524,-15.447,1e-05,0.00649092,0.102584,9795.57,0.941703,0.312741,-1,0.2,415.497,4.31309e+06,1.56109,0.580391,1.77056,0.537781,-0.413387
352,87.4261,880,0.0975416,0.291667,0.0416667,0.147262,0.427968,0.0409208,-0.00687835,-15.4464,1e-05,0.0108966,0.102585,9322.62,0.907734,0.410351,-1,0.2,416.817,4.32538e+06,1.56961,1.04641,1.67121,0.48712,-0.403042
353,97.3163,1000,0.0977212,0.416667,0,0.147671,0.423344,0.0295778,-0.00725928,-15.4462,1e-05,0.010346,0.102587,8823.36,1.00573,0.386939,-1,0.2,418.211,4.33766e+06,1.9248,0.913749,1.89385,0.540649,-0.40723
354,93.3134,952.9,0.0975398,0.791667,0.0416667,0.14892,0.427873,0.052014,-0.00829354,-15.4455,1e-05,0.00955607,0.102593,8549.84,1.08559,0.351631,-1,0.2,419.649,4.34995e+06,1.69363,1.02079,1.80797,0.549914,-0.406643
355,95.3517,940.812,0.0973874,0.625,0.0416667,0.149088,0.431228,0.0317294,-0.00827134,-15.4445,1e-05,0.00565766,0.102598,8598.92,0.979463,0.449553,-1,0.2,421.08,4.36224e+06,1.68425,1.17198,1.78594,0.53141,-0.406001
356,104.927,1000,0.0976028,0.458333,0,0.148495,0.426348,0.056373,-0.00748623,-15.4434,1e-05,0.013551,0.102607,8949.67,0.986277,0.386734,-1,0.2,422.454,4.37453e+06,1.79768,1.42515,1.90395,0.538485,-0.418894
357,95.8792,944.235,0.0975939,0.666667,0.0416667,0.147959,0.425906,0.0277729,-0.0068507,-15.4418,1e-05,0.0109346,0.102613,9037.03,0.96544,0.394299,-1,0.2,423.815,4.38682e+06,1.67402,1.21394,1.79465,0.512165,-0.400816
358,99.8088,1000,0.0978801,0.458333,0,0.14783,0.422349,0.0256972,-0.00670524,-15.441,1e-05,0.00937822,0.102617,8664.54,0.971528,0.446666,-1,0.2,425.235,4.3991e+06,1.88451,1.07945,1.89422,0.54604,-0.413787
359,97.1885,932.571,0.0972132,0.541667,0.0416667,0.149114,0.435135,0.0404299,-0.0082901,-15.4405,1e-05,0.0106407,0.102619,9174.23,0.965747,0.373657,-1,0.2,426.576,4.41139e+06,1.70056,1.25247,1.76337,0.54496,-0.401936
360,97.6578,1000,0.0976533,0.625,0,0.148467,0.425548,0.0467639,-0.00658336,-15.4401,1e-05,0.0098099,0.102623,9611.38,0.911583,0.366902,-1,0.2,427.855,4.42368e+06,1.79025,1.02306,1.89884,0.581824,-0.411092
361,91.4654,952,0.0972861,0.791667,0.0416667,0.147804,0.429058,0.03117,-0.00806291,-15.4391,1e-05,0.00606667,0.102629,9193.5,0.990633,0.345964,-1,0.2,429.193,4.43597e+06,1.5786,1.00705,1.81734,0.570891,-0.400607
362,94.4466,1000,0.09775,0.5,0,0.145819,0.424907,0.0242302,-0.00737024,-15.4382,1e-05,0.00987352,0.102633,8692.34,1.00631,0.407347,-1,0.2,430.608,4.44826e+06,1.76629,0.90592,1.90038,0.562519,-0.412777
363,92.6957,1000,0.0978301,0.375,0,0.14505,0.423548,0.023438,-0.00647902,-15.4375,1e-05,0.0127714,0.102638,9867.76,0.926875,0.318393,-1,0.2,431.855,4.46054e+06,1.66633,0.932766,1.90609,0.544848,-0.415249
364,91.683,1000,0.0978386,0.458333,0,0.144541,0.423095,0.0841019,-0.00653941,-15.4365,1e-05,0.0109822,0.102645,9330.57,0.956047,0.360914,-1,0.2,433.174,4.47283e+06,1.77036,0.752171,1.89795,0.574812,-0.411133
365,89.1776,905.3,0.0976428,0.375,0.0416667,0.144355,0.425762,0.0441453,-0.00644579,-15.4353,1e-05,0.0110137,0.10265,8527.25,1.05745,0.383581,-1,0.2,434.616,4.48512e+06,1.65094,0.951965,1.7158,0.528073,-0.387888
366,88.2653,882.125,0.0976204,0.291667,0.0416667,0.144364,0.427405,0.0248191,-0.00672262,-15.4345,1e-05,0.0150333,0.102654,9475.12,0.899235,0.397635,-1,0.2,435.914,4.49741e+06,1.63046,0.98571,1.66115,0.518466,-0.382524
367,94.9223,1000,0.0979094,0.333333,0,0.144201,0.418233,0.019785,-0.00805845,-15.4338,1e-05,0.00989684,0.102658,9063.83,0.983303,0.372415,-1,0.2,437.271,4.5097e+06,1.75868,0.934641,1.89845,0.567792,-0.413447
368,99.0782,1000,0.0978522,0.541667,0,0.143638,0.422398,0.0580743,-0.00611863,-15.4332,1e-05,0.00540339,0.102662,7979.48,1.16968,0.370276,-1,0.2,438.813,4.52198e+06,1.79811,1.10439,1.89179,0.573676,-0.414048
369,91.8389,921,0.0975047,0.458333,0.0416667,0.143687,0.423465,0.0249904,-0.00838577,-15.4327,1e-05,0.0110856,0.102663,8410.05,1.07568,0.38543,-1,0.2,440.276,4.53427e+06,1.67273,1.0739,1.74344,0.500331,-0.398458
370,105.916,1000,0.0975844,0.458333,0,0.143157,0.424229,0.0462508,-0.00630154,-15.4324,1e-05,0.00773324,0.102667,7342.79,1.30392,0.369561,-1,0.2,441.951,4.54656e+06,1.7809,1.49803,1.89298,0.537711,-0.413804
371,86.911,937.067,0.0975176,0.583333,0.0416667,0.143173,0.420432,0.0624659,-0.00767982,-15.4314,1e-05,0.00796446,0.102673,9831.56,0.945144,0.304709,-1,0.2,443.202,4.55885e+06,1.63529,0.803578,1.77511,0.535751,-0.404182
372,88.4446,862.429,0.0975956,0.25,0.0416667,0.142566,0.423737,0.0280474,-0.0071349,-15.4304,1e-05,0.0103912,0.102677,9360.63,0.914975,0.397757,-1,0.2,444.516,4.57114e+06,1.54891,1.17069,1.62852,0.454773,-0.380661
373,105.958,1000,0.0976513,0.375,0,0.142365,0.420828,0.0249572,-0.00679056,-15.43,1e-05,0.011572,0.102679,8184.12,1.10229,0.399152,-1,0.2,446.019,4.58342e+06,1.83978,1.40906,1.88594,0.572123,-0.408986
374,96.5974,1000,0.097507,0.333333,0,0.142195,0.423451,0.0680034,-0.00710631,-15.4295,1e-05,0.0122075,0.102683,9002.97,1.00747,0.357417,-1,0.2,447.385,4.59571e+06,1.76903,1.04165,1.89392,0.535526,-0.410261
375,89.7643,909.524,0.0969895,0.791667,0.0833333,0.140952,0.428466,0.060949,-0.00739278,-15.4287,1e-05,0.0123034,0.102688,9898.25,0.886666,0.354766,-1,0.2,448.628,4.608e+06,1.68724,1.00216,1.71415,0.476702,-0.392034
376,98.7144,1000,0.0976707,0.5,0,0.142509,0.420177,0.0308617,-0.00721429,-15.428,1e-05,0.0209669,0.102691,7940.86,1.12695,0.420493,-1,0.2,450.177,4.62029e+06,1.68421,1.2294,1.89338,0.542308,-0.413573
377,96.6607,926.308,0.0969515,0.5,0.0416667,0.14139,0.43287,0.0555278,-0.00764662,-15.4277,1e-05,0.00756539,0.102692,8521.37,1.04112,0.400899,-1,0.2,451.62,4.63258e+06,1.64032,1.32036,1.75496,0.50953,-0.392123
378,96.7276,1000,0.097109,0.416667,0,0.141483,0.429724,0.0288501,-0.00648712,-15.4273,1e-05,0.018546,0.102695,10160.4,0.911345,0.298052,-1,0.2,452.831,4.64486e+06,1.84992,0.921984,1.89666,0.577241,-0.409433
379,93.7758,1000,0.096859,0.666667,0,0.141551,0.442228,0.0831972,-0.00739608,-15.4267,1e-05,0.00506639,0.102699,9578.45,0.877113,0.405767,-1,0.2,454.115,4.65715e+06,1.73487,0.929286,1.89241,0.543836,-0.411608
380,79.9505,854.211,0.0972031,0.666667,0.125,0.13946,0.431693,0.0976867,-0.00812935,-15.4257,1e-05,0.0112616,0.102707,8534.22,1.07552,0.364329,-1,0.2,455.557,4.66944e+06,1.52746,0.76326,1.61404,0.473712,-0.380945
381,85.5822,896.778,0.0975321,0.333333,0.0416667,0.13858,0.427862,0.0708379,-0.00571816,-15.4243,1e-05,0.00639945,0.102715,9222.38,0.988749,0.343662,-1,0.2,456.89,4.68173e+06,1.57607,0.885209,1.70474,0.50118,-0.388095
382,93.9022,926.231,0.0971537,0.5,0.0416667,0.137751,0.422618,0.0280471,-0.00519047,-15.423,1e-05,0.00980726,0.102721,10904.9,0.831729,0.295103,-1,0.2,458.018,4.69402e+06,1.7035,1.17921,1.74221,0.478957,-0.40877
383,96.4479,1000,0.0977908,0.5,0,0.137927,0.418868,0.0248876,-0.00626118,-15.4222,1e-05,0.0123071,0.102724,11179.9,0.785831,0.313289,-1,0.2,459.119,4.7063e+06,1.75246,1.01334,1.8983,0.573301,-0.41501
384,91.8981,1000,0.0979688,0.583333,0,0.136911,0.411516,0.0347736,-0.0074384,-15.4216,1e-05,0.00921483,0.102729,8205.2,1.12847,0.369121,-1,0.2,460.618,4.71859e+06,1.81458,0.753341,1.8965,0.538773,-0.408289
385,90.977,953,0.0977516,0.791667,0.0416667,0.136848,0.416237,0.0783216,-0.00685071,-15.4206,1e-05,0.0111778,0.102735,8767.48,1.02947,0.37207,-1,0.2,462.02,4.73088e+06,1.70475,0.923806,1.79899,0.521386,-0.400082
386,86.8922,839.5,0.0974417,0.208333,0.0416667,0.137906,0.414635,0.074374,-0.00761735,-15.4194,1e-05,0.0104459,0.102743,10049.1,0.880377,0.342418,-1,0.2,463.245,4.74317e+06,1.53911,1.15772,1.57677,0.456581,-0.385573
387,89.5396,943.647,0.0976361,0.666667,0.0416667,0.137766,0.417714,0.0564564,-0.00706577,-15.418,1e-05,0.00906883,0.102751,7371.96,1.15964,0.507221,-1,0.2,464.913,4.75546e+06,1.61273,0.961566,1.79483,0.507744,-0.399894
388,93.2936,952.5,0.0978664,0.791667,0.0416667,0.13746,0.409738,0.0379462,-0.0064517,-15.4166,1e-05,0.0126221,0.102758,7674.2,1.18236,0.418844,-1,0.2,466.516,4.76774e+06,1.69608,1.07395,1.79359,0.500623,-0.399556
389,99.483,1000,0.097674,0.75,0,0.137514,0.410395,0.032873,-0.00766191,-15.4157,1e-05,0.0164757,0.102761,8441.33,1.14812,0.307575,-1,0.2,467.973,4.78003e+06,1.78594,1.13479,1.887,0.576254,-0.409827
390,96.2767,1000,0.0974474,0.416667,0,0.137325,0.41668,0.0778587,-0.00648288,-15.415,1e-05,0.00579685,0.102768,8466.14,1.01377,0.437661,-1,0.2,469.425,4.79232e+06,1.7284,1.06397,1.88875,0.543062,-0.410339
391,81.8262,920.25,0.0973863,0.458333,0.0416667,0.135345,0.412792,0.0242516,-0.00821586,-15.4138,1e-05,0.0108695,0.102773,8154.78,1.12871,0.378142,-1,0.2,470.934,4.80461e+06,1.49522,0.711482,1.75962,0.526312,-0.401322
392,90.3067,1000,0.0977593,0.5,0,0.133308,0.406904,0.0289909,-0.00571194,-15.4131,1e-05,0.0099216,0.102777,8952.2,1.00273,0.369891,-1,0.2,472.308,4.8169e+06,1.81312,0.629324,1.89638,0.583143,-0.406638
393,94.8028,1000,0.0978928,0.333333,0,0.132956,0.402788,0.0263281,-0.00608434,-15.4125,1e-05,0.012779,0.102779,10775.5,0.860633,0.279734,-1,0.2,473.45,4.82918e+06,1.69741,0.96692,1.91279,0.574238,-0.411213
394,96.386,1000,0.0978596,0.375,0,0.132518,0.402349,0.0345963,-0.00681426,-15.412,1e-05,0.00708026,0.102783,11790.7,0.773362,0.268815,-1,0.2,474.493,4.84147e+06,1.77256,1.03668,1.88457,0.541297,-0.415811
395,94.35,1000,0.0979562,0.458333,0,0.131421,0.399923,0.0297727,-0.00742924,-15.4113,1e-05,0.0118265,0.102786,11722.7,0.766962,0.281261,-1,0.2,475.542,4.85376e+06,1.72792,0.944477,1.88644,0.568302,-0.40964
396,102.087,1000,0.0978741,0.833333,0,0.131276,0.400982,0.0402184,-0.00725314,-15.4108,1e-05,0.00967322,0.10279,10548,0.874913,0.290045,-1,0.2,476.708,4.86605e+06,1.79028,1.28885,1.8889,0.543748,-0.407428
397,97.9829,1000,0.0977892,0.541667,0,0.131151,0.400495,0.0326696,-0.00661858,-15.4099,1.5e-05,0.00377728,0.102795,11469.6,0.791337,0.280018,-1,0.2,477.781,4.87834e+06,1.81934,1.08269,1.88195,0.527084,-0.411917
398,101.397,1000,0.0977984,0.5,0,0.132802,0.401872,0.028973,-0.00597726,-15.4091,1e-05,0.0207319,0.102799,11589.8,0.749996,0.310244,-1,0.2,478.842,4.89062e+06,1.82197,1.26947,1.87539,0.512499,-0.40945
399,96.8092,936.867,0.0972294,0.583333,0.0416667,0.133349,0.412381,0.0424387,-0.00751267,-15.4086,1e-05,0.00845141,0.102801,11452,0.790407,0.282593,-1,0.2,479.917,4.90291e+06,1.66421,1.29933,1.7574,0.513489,-0.393966
400,95.577,1000,0.0974283,0.583333,0,0.134019,0.407478,0.043344,-0.00803901,-15.4084,1e-05,0.00912361,0.102803,11342.1,0.803227,0.28017,-1,0.2,481.002,4.9152e+06,1.81447,0.982163,1.8844,0.509599,-0.411782
401,99.6024,1000,0.0974762,0.75,0,0.134963,0.404255,0.0832917,-0.00719179,-15.4078,1e-05,0.0107058,0.102809,11299.6,0.824659,0.262809,-1,0.2,483.399,4.92749e+06,1.82881,1.15165,1.88012,0.526699,-0.407151
402,83.244,884.75,0.0969818,0.291667,0.0416667,0.136109,0.408722,0.0308924,-0.0072186,-15.4066,1e-05,0.0103707,0.102815,12796.3,0.706006,0.254271,-1,0.2,484.361,4.93978e+06,1.54494,0.869954,1.67097,0.486457,-0.41012
