iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/joint_vel,Episode_Reward/undesired_contacts,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/under_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence,Episode_Reward/termination
1198,-19.1024,879.1,-0.0200437,0.25,0.166667,0.138206,1.13362,0.197063,-0.00954954,1.69598,5.92593e-05,0.0112996,0.279124,16352.2,0.512021,0.239439,-0.2,0.15,164.412,1.4721e+07,0.446044,0.0367988,0.559389,0.0198042,-0.376876,0.8791,-0.1749,nan,nan,nan,nan,-0.0264539,-0.0989011,-0.0403847,nan,-0.285251,0,-0.236285,-0.650039,nan,-0.796617,-0.7377,1.34735,0.504,-1.5448,-0.0344,0.455,-0.5
1199,-17.2943,812.667,-0.0193049,0.291667,0.0833333,0.133863,1.12161,0.199194,-0.00825494,1.6902,5.92593e-05,0.007242,0.278969,17193.1,0.471347,0.243357,-0.2,0.15,165.128,1.47333e+07,0.404443,0.0321061,0.523338,0.0212404,-0.35082,0.812667,-0.171667,nan,nan,nan,nan,-0.0249106,-0.0944018,-0.042865,nan,-0.265005,-0.000222222,-0.214121,-0.613115,nan,-0.751649,-0.677333,1.23888,0.495111,-1.45244,-0.0408889,0.418056,-0.5
1200,-17.8033,782.143,-0.0171706,0.208333,0.0833333,0.140565,1.11803,0.155865,-0.00982848,1.6836,5.92593e-05,0.0118685,0.278848,16776,0.479193,0.253282,-0.2,0.15,165.862,1.47456e+07,0.364705,0.0339032,0.510926,0.0187623,-0.331294,0.782143,-0.158629,nan,nan,nan,nan,-0.0221084,-0.082308,-0.0378788,nan,-0.253498,0,-0.206717,-0.585419,nan,-0.7131,-0.626571,1.20442,0.44,-1.43029,-0.0382857,0.383929,-0.5
1201,-17.7053,871.875,-0.024657,0.25,0.0833333,0.137916,1.11663,0.193634,-0.00847848,1.67925,5.92593e-05,0.0111396,0.278766,17086.3,0.475881,0.243292,-0.3,0.15,168.29,1.47579e+07,0.385042,0.0423194,0.565119,0.0196665,-0.379474,0.871875,-0.16615,nan,nan,nan,nan,-0.0261568,-0.102703,-0.0434863,nan,-0.286258,0,-0.227615,-0.653147,nan,-0.807554,-0.713625,1.31913,0.479,-1.5695,-0.04175,0.575,-0.5
1202,-19.8831,950.688,-0.022418,0.583333,0.0833333,0.140575,1.11143,0.164775,-0.00964406,1.67545,5.92593e-05,0.0141267,0.278678,16433.6,0.494597,0.25314,-0.3,0.15,169.039,1.47702e+07,0.419874,0.0424002,0.613026,0.0238773,-0.418344,0.950687,-0.2035,nan,nan,nan,nan,-0.0298093,-0.120089,-0.0511061,nan,-0.310348,0,-0.251876,-0.725451,nan,-0.869883,-0.834,1.45336,0.59525,-1.709,-0.048125,0.541406,-0.5
1203,-15.9418,1000,-0.022948,0.541667,0,0.13851,1.11775,0.152292,-0.00853654,1.67132,5.92593e-05,0.00892969,0.278587,17161.1,0.471382,0.244655,-0.3,0.15,169.757,1.47825e+07,0.511087,0.0431185,0.652525,0.0247831,-0.442837,1,-0.190785,nan,nan,nan,nan,-0.0289638,-0.113836,-0.0504921,nan,-0.325502,0,-0.268506,-0.752287,nan,-0.917333,-0.825692,1.52244,0.588923,-1.78308,-0.0473846,0.606731,nan
1204,-19.1379,947.692,-0.0229034,0.416667,0.125,0.13845,1.13074,0.182528,-0.00895895,1.66701,5.92593e-05,0.0129838,0.278484,17119.1,0.476736,0.241058,-0.3,0.15,170.476,1.47948e+07,0.431801,0.0429513,0.616878,0.0216201,-0.42645,0.947692,-0.185431,nan,nan,nan,nan,-0.0279864,-0.109038,-0.047554,nan,-0.309956,-7.69231e-05,-0.250223,-0.722283,nan,-0.87145,-0.810923,1.45242,0.528923,-1.68985,-0.0450769,0.6125,-0.5
1205,-19.6815,727,-0.0249085,0.25,0.25,0.135098,1.11511,0.284753,-0.00892476,1.66221,5.92593e-05,0.0121727,0.278395,16879.1,0.479709,0.248291,-0.3,0.15,171.205,1.4807e+07,0.320673,0.0283269,0.467913,0.0186154,-0.338027,0.727,-0.159233,nan,nan,nan,nan,-0.0248986,-0.0911448,-0.0384836,nan,-0.238722,0,-0.194832,-0.554172,nan,-0.67393,-0.597,1.09192,0.464333,-1.29833,-0.0336667,0.389583,-0.5
1206,-21.0573,936.5,-0.0232943,0.25,0.166667,0.134317,1.09989,0.178538,-0.0079565,1.65772,5.92593e-05,0.00891846,0.278257,13852.1,0.509876,0.377208,-0.3,0.15,172.094,1.48193e+07,0.446502,0.0330643,0.600609,0.0214687,-0.429513,0.9365,-0.18296,nan,nan,nan,nan,-0.0278628,-0.11363,-0.0466632,nan,-0.304667,0,-0.253942,-0.733207,nan,-0.85309,-0.771,1.42533,0.5292,-1.69,-0.044,0.605,-0.5
1207,-18.6222,745.5,-0.0229795,0.25,0.166667,0.135378,1.11757,0.155878,-0.0103441,1.65072,5.92593e-05,0.0168222,0.278091,13125,0.583184,0.353041,-0.3,0.15,173.032,1.48316e+07,0.379518,0.0321713,0.483968,0.0140748,-0.349731,0.7455,-0.13174,nan,nan,nan,nan,-0.0199461,-0.0749703,-0.0332114,nan,-0.243108,0,-0.198536,-0.563876,nan,-0.683245,-0.6294,1.14357,0.3808,-1.3292,-0.03,0.37625,-0.5
1208,-17.7229,974.444,-0.0201341,0.333333,0.0416667,0.1363,1.09338,0.17073,-0.0112578,1.64406,5.92593e-05,0.00949955,0.277964,13251.1,0.601405,0.325913,-0.3,0.15,173.96,1.48439e+07,0.478296,0.0380578,0.634642,0.0248554,-0.458973,0.974444,-0.219044,nan,nan,nan,nan,-0.031686,-0.130806,-0.0539578,nan,-0.317212,-0.000555556,-0.262952,-0.711109,nan,-0.885715,-0.832667,1.47835,0.634222,-1.72978,-0.0506667,0.591667,-0.5
1209,-17.5309,984.425,-0.0245335,4.29167,0.125,0.134598,1.11529,0.191075,-0.00821907,1.6393,5.92593e-05,0.0106808,0.277875,14720.8,0.570888,0.263851,-0.3,0.15,174.797,1.48562e+07,0.468038,0.0429719,0.642363,0.0236855,-0.465801,0.984425,-0.200681,nan,nan,nan,nan,-0.0284652,-0.112604,-0.049472,nan,-0.320382,-1.88679e-05,-0.264098,-0.736508,nan,-0.897133,-0.814274,1.50492,0.585698,-1.74585,-0.0466604,0.567453,-0.5
1210,-17.3044,754.222,-0.0218695,0.25,0.125,0.133682,1.1065,0.205622,-0.00802065,1.63511,5.92593e-05,0.00908245,0.27778,13710.9,0.526466,0.369757,-0.3,0.15,175.694,1.48685e+07,0.407126,0.0378948,0.479428,0.0171292,-0.363503,0.754222,-0.1506,nan,nan,nan,nan,-0.0208295,-0.0799625,-0.0358418,nan,-0.244731,0,-0.205114,-0.560124,nan,-0.68216,-0.65,1.13729,0.434222,-1.31422,-0.0393333,0.380556,-0.5
1211,-16.3466,904.083,-0.0233703,0.416667,0.0833333,0.13612,1.10549,0.202338,-0.00864228,1.63078,5.92593e-05,0.00664913,0.277686,13820.9,0.559834,0.329255,-0.3,0.15,176.585,1.48808e+07,0.551434,0.0380847,0.587196,0.0213399,-0.437458,0.904083,-0.188367,nan,nan,nan,nan,-0.0256729,-0.0985209,-0.0445861,nan,-0.293482,0,-0.243392,-0.669205,nan,-0.819258,-0.744,1.38772,0.539,-1.61633,-0.0388333,0.45625,-0.5
1212,-20.1861,871.412,-0.0233692,0.541667,0.166667,0.1349,1.08834,0.125361,-0.00927305,1.62523,5.92593e-05,0.00893459,0.277508,14225.1,0.542682,0.321144,-0.3,0.15,177.45,1.48931e+07,0.400552,0.0397861,0.555832,0.0198813,-0.428712,0.871412,-0.164071,nan,nan,nan,nan,-0.0254137,-0.095332,-0.0417758,nan,-0.282958,0,-0.235348,-0.673003,nan,-0.795257,-0.730235,1.32257,0.489882,-1.54729,-0.0383529,0.466176,-0.5
1213,-17.2575,921.833,-0.0210136,0.416667,0.0833333,0.134746,1.08116,0.147534,-0.0084036,1.6171,5.92593e-05,0.0082846,0.27733,15453.3,0.540356,0.254816,-0.3,0.15,178.246,1.49053e+07,0.521495,0.042435,0.606334,0.0178062,-0.453923,0.921833,-0.163033,nan,nan,nan,nan,-0.0229104,-0.0895217,-0.040471,nan,-0.298676,0,-0.2495,-0.677991,nan,-0.832068,-0.77125,1.44398,0.481667,-1.61633,-0.0348333,0.435417,-0.5
1214,-16.8661,884.25,-0.0205426,0.416667,0.0833333,0.132851,1.07606,0.22692,-0.00822668,1.61,5.92593e-05,0.0086432,0.277198,14130.7,0.523541,0.346057,-0.3,0.15,179.117,1.49176e+07,0.492547,0.0435344,0.577644,0.0179924,-0.444553,0.88425,-0.164,nan,nan,nan,nan,-0.0232432,-0.0942091,-0.0395534,nan,-0.285861,0,-0.23856,-0.658551,nan,-0.79878,-0.7255,1.35275,0.458667,-1.56033,-0.0406667,0.486458,-0.5
1215,-17.0964,921.615,-0.0218729,0.458333,0.0833333,0.13638,1.08252,0.168476,-0.00913363,1.60466,5.92593e-05,0.00823601,0.277085,13574.1,0.580232,0.325018,-0.3,0.15,180.024,1.49299e+07,0.42807,0.0381486,0.601797,0.0204892,-0.461739,0.921615,-0.186046,nan,nan,nan,nan,-0.0257248,-0.102285,-0.0458775,nan,-0.298105,0,-0.253158,-0.684464,nan,-0.829214,-0.778385,1.40629,0.552,-1.62031,-0.0475385,0.586538,-0.5
1216,-20.3586,933.667,-0.0203648,0.458333,0.0416667,0.13572,1.10189,0.131451,-0.0101262,1.59874,5.92593e-05,0.0107398,0.276929,14174.2,0.539773,0.327153,-0.3,0.15,180.893,1.49422e+07,0.468936,0.0406724,0.600069,0.0175797,-0.46762,0.933667,-0.1555,nan,nan,nan,nan,-0.0217905,-0.0858616,-0.03654,nan,-0.300157,0,-0.263447,-0.687729,nan,-0.818665,-0.78725,1.43504,0.464333,-1.62833,-0.0378333,0.354167,-0.5
1217,-20.2521,877,-0.0208614,0.0833333,0.0833333,0.137651,1.1205,0.110191,-0.00871593,1.59142,5.92593e-05,0.00952218,0.276764,15353.7,0.550141,0.250187,-0.3,0.15,181.694,1.49545e+07,0.346599,0.0460444,0.573491,0.0208026,-0.45905,0.877,-0.22165,nan,nan,nan,nan,-0.0302805,-0.110795,-0.0489356,nan,-0.28338,0,-0.242281,-0.629936,nan,-0.780027,-0.705,1.33217,0.585,-1.536,-0.0495,0.553125,-0.5
1218,-20.0996,850.182,-0.0216202,0.291667,0.166667,0.135919,1.09022,0.165941,-0.00754324,1.58446,5.92593e-05,0.0124716,0.276626,17148.4,0.485192,0.231377,-0.3,0.15,182.412,1.49668e+07,0.325962,0.0413223,0.550366,0.019408,-0.448803,0.850182,-0.1786,nan,nan,nan,nan,-0.0249321,-0.0972768,-0.0431069,nan,-0.27427,-9.09091e-05,-0.236461,-0.623752,nan,-0.758217,-0.717,1.31315,0.509818,-1.50473,-0.0454545,0.519318,-0.5
1219,-20.5771,1000,-0.0174354,0.333333,0,0.133471,1.0997,0.0906571,-0.00822512,1.57781,5.92593e-05,0.00876659,0.276454,17637.5,0.462307,0.23439,-0.3,0.15,183.11,1.49791e+07,0.373427,0.0456562,0.661166,0.0232822,-0.520154,1,-0.2011,nan,nan,nan,nan,-0.0278413,-0.109613,-0.049188,nan,-0.323855,0,-0.275769,-0.735171,nan,-0.897201,-0.845625,1.54663,0.5805,-1.774,-0.05,0.55,nan
1220,-21.2445,1000,-0.0175393,0.5,0,0.131523,1.09165,0.104305,-0.00942571,1.56988,5.92593e-05,0.0138229,0.276275,13779.3,0.529836,0.361934,-0.3,0.15,184.003,1.49914e+07,0.402771,0.0456894,0.657546,0.0204857,-0.52331,1,-0.19385,nan,nan,nan,nan,-0.027099,-0.107659,-0.0464075,nan,-0.323966,-8.33333e-05,-0.27509,-0.754571,nan,-0.899013,-0.81425,1.52541,0.573,-1.769,-0.0486667,0.495833,nan
1221,-19.1638,985.875,-0.0188642,0.291667,0.0416667,0.131103,1.08399,0.145388,-0.00952142,1.56238,5.92593e-05,0.0129904,0.276131,13479.9,0.552349,0.359231,-0.3,0.15,184.916,1.50036e+07,0.343424,0.0384391,0.645252,0.0241067,-0.5226,0.985875,-0.230525,nan,nan,nan,nan,-0.0346204,-0.143137,-0.057553,nan,-0.319878,0,-0.267142,-0.742042,nan,-0.88785,-0.80325,1.50925,0.69,-1.7675,-0.05125,0.695312,-0.5
1222,-17.2692,956.6,-0.0179202,0.583333,0.0416667,0.13117,1.09342,0.126824,-0.0103921,1.55645,5.92593e-05,0.0112745,0.276003,14307.2,0.537908,0.320957,-0.3,0.15,185.776,1.50159e+07,0.502554,0.0450879,0.634339,0.0184704,-0.509575,0.9566,-0.17744,nan,nan,nan,nan,-0.0230272,-0.0894047,-0.0413576,nan,-0.307968,-0.0002,-0.263926,-0.695175,nan,-0.843222,-0.8016,1.47558,0.5088,-1.6648,-0.0372,0.483333,-0.5
1223,-18.6797,975.167,-0.0209657,0.458333,0.0416667,0.132561,1.09419,0.129445,-0.00910752,1.55066,5.92593e-05,0.0164765,0.275888,15625.7,0.522346,0.264053,-0.3,0.15,186.564,1.50282e+07,0.436166,0.0421372,0.639579,0.0237652,-0.527836,0.975167,-0.219267,nan,nan,nan,nan,-0.03285,-0.130451,-0.0532659,nan,-0.315489,-0.00025,-0.266063,-0.713531,nan,-0.877139,-0.79875,1.47313,0.638667,-1.749,-0.0526667,0.615625,-0.5
1224,-20.0367,815,-0.0213138,0.291667,0.166667,0.130647,1.11026,0.142428,-0.00832568,1.54414,5.92593e-05,0.00717749,0.275688,16966.3,0.480961,0.243297,-0.3,0.15,187.29,1.50405e+07,0.364272,0.0382203,0.541932,0.0189842,-0.453414,0.815,-0.174545,nan,nan,nan,nan,-0.0255554,-0.0974738,-0.042892,nan,-0.264988,0,-0.222895,-0.596754,nan,-0.736462,-0.678545,1.25138,0.487636,-1.46436,-0.0409091,0.461364,-0.5
1225,-19.9288,945,-0.0180104,0.625,0.0833333,0.129149,1.10547,0.152633,-0.00823692,1.53505,5.92593e-05,0.00893326,0.27552,16527.9,0.470785,0.272684,-0.3,0.15,188.035,1.50528e+07,0.499737,0.03739,0.620801,0.0186073,-0.516054,0.945,-0.189094,nan,nan,nan,nan,-0.0262294,-0.105045,-0.0446967,nan,-0.305202,-0.000117647,-0.258903,-0.716895,nan,-0.846691,-0.786529,1.43625,0.534353,-1.65953,-0.0468235,0.472059,-0.5
1226,-18.4607,893.615,-0.0208925,0.458333,0.0833333,0.132929,1.10666,0.15219,-0.0100185,1.52869,5.92593e-05,0.00841163,0.275369,12162.7,0.592821,0.417483,-0.3,0.15,189.046,1.50651e+07,0.399092,0.0392368,0.596007,0.0187608,-0.494801,0.893615,-0.194338,nan,nan,nan,nan,-0.0261905,-0.103952,-0.0462856,nan,-0.287372,-0.000384615,-0.24852,-0.672806,nan,-0.796734,-0.741692,1.37971,0.545231,-1.552,-0.0430769,0.490385,-0.5
1227,-16.7982,864.462,-0.0196797,0.458333,0.0833333,0.133775,1.08684,0.110982,-0.00836579,1.52124,5.92593e-05,0.0152829,0.275179,14206,0.547948,0.317037,-0.3,0.15,189.912,1.50774e+07,0.48022,0.0388223,0.570907,0.0180261,-0.480954,0.864462,-0.181138,nan,nan,nan,nan,-0.0247397,-0.0955532,-0.042762,nan,-0.278024,-0.000230769,-0.240355,-0.652839,nan,-0.769826,-0.711923,1.32734,0.520615,-1.52554,-0.0458462,0.466346,-0.5
1228,-17.9222,936,-0.0191923,0.5,0.0833333,0.132032,1.07236,0.127611,-0.00829601,1.51244,5.92593e-05,0.0101713,0.274989,13452.1,0.596252,0.317214,-0.3,0.15,190.828,1.50897e+07,0.508603,0.0416636,0.619986,0.0174066,-0.528051,0.936,-0.180914,nan,nan,nan,nan,-0.0244448,-0.0979615,-0.0420279,nan,-0.300193,-0.000142857,-0.263108,-0.681392,nan,-0.822668,-0.780214,1.44617,0.526857,-1.64429,-0.0425714,0.486607,-0.5
1229,-18.2612,900.25,-0.0174058,0.416667,0.0833333,0.128865,1.10093,0.175776,-0.00704751,1.5048,5.92593e-05,0.00624936,0.27484,15601.4,0.507084,0.280536,-0.3,0.15,191.616,1.5102e+07,0.460074,0.0478385,0.593068,0.0170617,-0.512583,0.90025,-0.18615,nan,nan,nan,nan,-0.0234878,-0.0885935,-0.0425328,nan,-0.288818,0,-0.251906,-0.645353,nan,-0.791388,-0.7415,1.38892,0.526667,-1.574,-0.0433333,0.426042,-0.5
1230,-18.8454,871.091,-0.0182691,0.333333,0.125,0.132758,1.10353,0.143941,-0.00977135,1.49848,5.92593e-05,0.012783,0.274707,17707.3,0.460844,0.233106,-0.3,0.15,192.312,1.51142e+07,0.451803,0.035432,0.582755,0.0159828,-0.496396,0.871091,-0.175564,nan,nan,nan,nan,-0.023062,-0.0907986,-0.0410021,nan,-0.281007,0,-0.241385,-0.638598,nan,-0.776704,-0.727636,1.34,0.493818,-1.50182,-0.0369091,0.434091,-0.5
1231,-18.2064,927,-0.0210323,0.291667,0.0416667,0.142073,1.08713,0.136413,-0.00804388,1.49242,5.92593e-05,0.0100862,0.274573,17716.2,0.460462,0.23314,-0.3,0.15,193.006,1.51265e+07,0.441978,0.0378116,0.600618,0.0178885,-0.53043,0.927,-0.19845,nan,nan,nan,nan,-0.0257507,-0.100343,-0.0466254,nan,-0.296491,0,-0.265696,-0.677825,nan,-0.80425,-0.78525,1.43018,0.5515,-1.5615,-0.045,0.482812,-0.5
1232,-18.6343,1000,-0.0166313,0.25,0,0.134739,1.08035,0.130616,-0.00835543,1.48661,5.92593e-05,0.0100786,0.274464,15927.1,0.463425,0.308091,-0.3,0.15,193.779,1.51388e+07,0.55899,0.0490584,0.654486,0.0206834,-0.576452,1,-0.191967,nan,nan,nan,nan,-0.0268959,-0.107963,-0.0466651,nan,-0.323131,0,-0.274963,-0.721053,nan,-0.884978,-0.7915,1.53355,0.564,-1.76933,-0.0413333,0.44375,nan
1233,-18.9171,977.692,-0.0170795,0.5,0.0416667,0.131297,1.07794,0.136625,-0.00828551,1.48204,5.92593e-05,0.00682643,0.274353,13701.7,0.554258,0.342566,-0.3,0.15,194.678,1.51511e+07,0.441995,0.0483101,0.654328,0.0197109,-0.570105,0.977692,-0.210077,nan,nan,nan,nan,-0.0273292,-0.110162,-0.0479535,nan,-0.312901,0,-0.275879,-0.707182,nan,-0.854379,-0.819923,1.49677,0.607692,-1.68769,-0.0456923,0.515385,-0.5
1234,-17.6837,831.357,-0.021251,0.416667,0.166667,0.133689,1.08275,0.189691,-0.00852802,1.47724,5.92593e-05,0.0108345,0.274273,13600.8,0.544716,0.358757,-0.3,0.15,195.583,1.51634e+07,0.408646,0.0391138,0.552892,0.0178276,-0.488627,0.831357,-0.177314,nan,nan,nan,nan,-0.0241428,-0.0961693,-0.0414765,nan,-0.265573,0,-0.233463,-0.61297,nan,-0.727879,-0.684429,1.2772,0.485714,-1.44771,-0.0462857,0.491964,-0.5
1235,-18.4494,907,-0.0186616,0.416667,0.0833333,0.132324,1.06918,0.175187,-0.0083934,1.47383,5.92593e-05,0.00811241,0.274187,13896.8,0.579517,0.304718,-0.3,0.15,196.468,1.51757e+07,0.483627,0.0406264,0.595982,0.0165594,-0.529641,0.907,-0.183033,nan,nan,nan,nan,-0.0239021,-0.0911772,-0.0424734,nan,-0.287709,0,-0.264245,-0.661716,nan,-0.780291,-0.74925,1.39734,0.540667,-1.55567,-0.0435,0.391667,-0.5
1236,-18.2853,903.875,-0.0163937,0.291667,0.0416667,0.134088,1.05893,0.131941,-0.00795073,1.4686,5.92593e-05,0.0072444,0.27402,16232.6,0.504555,0.252439,-0.3,0.15,197.227,1.5188e+07,0.547806,0.0405427,0.617545,0.015671,-0.535924,0.903875,-0.1716,nan,nan,nan,nan,-0.0210477,-0.0768139,-0.0406174,nan,-0.29024,0,-0.250434,-0.672303,nan,-0.795861,-0.7545,1.40239,0.4745,-1.558,-0.043,0.35625,-0.5
1237,-20.521,1000,-0.0159817,0.291667,0,0.134193,1.05997,0.128112,-0.00864458,1.46026,5.92593e-05,0.0117572,0.273864,17277.1,0.475254,0.235977,-0.3,0.15,197.939,1.52003e+07,0.426675,0.0465972,0.660933,0.0198531,-0.59759,1,-0.206171,nan,nan,nan,nan,-0.0263989,-0.103253,-0.0484362,nan,-0.320859,0,-0.281854,-0.707632,nan,-0.874743,-0.815571,1.54412,0.589714,-1.73714,-0.0442857,0.45,nan
1238,-19.8853,842.75,-0.0160267,0.25,0.0833333,0.136865,1.07069,0.139213,-0.0081516,1.45534,5.92593e-05,0.00798944,0.273785,14452.6,0.504127,0.346099,-0.3,0.15,198.79,1.52125e+07,0.332828,0.0394146,0.568602,0.0147827,-0.516036,0.84275,-0.178825,nan,nan,nan,nan,-0.0236903,-0.0901137,-0.0417462,nan,-0.270325,0,-0.234251,-0.619589,nan,-0.742767,-0.71925,1.3067,0.51,-1.4825,-0.04025,0.475,-0.5
1239,-20.0807,930.667,-0.0164781,0.208333,0.0416667,0.14166,1.0911,0.157492,-0.00783483,1.45166,5.92593e-05,0.00616113,0.273692,13316.3,0.57961,0.34317,-0.3,0.15,199.715,1.52248e+07,0.48034,0.0456897,0.612813,0.0167813,-0.565719,0.930667,-0.199167,nan,nan,nan,nan,-0.0272526,-0.114368,-0.0454756,nan,-0.296805,0,-0.263985,-0.669591,nan,-0.808914,-0.7535,1.41854,0.583333,-1.618,-0.044,0.397917,-0.5
1240,-20.8786,1000,-0.0150604,0.458333,0,0.1354,1.08916,0.153364,-0.00788966,1.44697,5.92593e-05,0.0131217,0.273586,14356.2,0.540282,0.315656,-0.3,0.15,200.572,1.52371e+07,0.488375,0.0426803,0.67828,0.01742,-0.608275,1,-0.213927,nan,nan,nan,nan,-0.0261315,-0.105445,-0.0482456,nan,-0.318135,0,-0.285477,-0.742349,nan,-0.872898,-0.807818,1.55375,0.580727,-1.76473,-0.0503636,0.438636,nan
1241,-20.7045,950.333,-0.0187673,0.375,0.125,0.133991,1.07817,0.190448,-0.00907695,1.44234,5.92593e-05,0.0103496,0.273498,14904.1,0.558252,0.266221,-0.3,0.15,201.398,1.52494e+07,0.521525,0.0430717,0.643283,0.0160849,-0.582742,0.950333,-0.190317,nan,nan,nan,nan,-0.0248681,-0.0976368,-0.0433399,nan,-0.301185,0,-0.272005,-0.691309,nan,-0.822354,-0.75775,1.46711,0.553,-1.659,-0.0465,0.384375,-0.5
1242,-19.671,745.875,-0.0184353,0.208333,0.125,0.136135,1.09313,0.163094,-0.00906311,1.43859,5.92593e-05,0.0105176,0.273425,16995.6,0.488238,0.234773,-0.3,0.15,202.122,1.52617e+07,0.292828,0.0380619,0.497975,0.0106459,-0.459789,0.745875,-0.130775,nan,nan,nan,nan,-0.0172972,-0.0655792,-0.02967,nan,-0.237278,0,-0.217308,-0.536479,nan,-0.644293,-0.635625,1.13866,0.371,-1.284,-0.033,0.4,-0.5
1243,-19.3895,939.333,-0.0170532,0.333333,0.0416667,0.135076,1.09182,0.141257,-0.00819896,1.43503,5.92593e-05,0.0138436,0.273335,16853.7,0.495038,0.234061,-0.3,0.15,202.852,1.5274e+07,0.345362,0.0447607,0.643173,0.0179924,-0.577911,0.939333,-0.213044,nan,nan,nan,nan,-0.0282502,-0.11099,-0.048414,nan,-0.298256,0,-0.268799,-0.67897,nan,-0.809254,-0.778,1.44724,0.600444,-1.62444,-0.052,0.536111,-0.5
1244,-17.8474,981.944,-0.0169473,0.625,0.125,0.133761,1.07628,0.163767,-0.00754553,1.43095,5.92593e-05,0.00995383,0.273262,14417.8,0.509983,0.342298,-0.3,0.15,203.706,1.52863e+07,0.435127,0.043629,0.663967,0.0179185,-0.60582,0.981944,-0.237,nan,nan,nan,nan,-0.0293958,-0.115105,-0.0521223,nan,-0.311156,0,-0.283404,-0.702175,nan,-0.841642,-0.8015,1.51045,0.676,-1.67444,-0.0516667,0.567361,-0.5
1245,-19.7033,931.909,-0.016751,0.375,0.0833333,0.136751,1.09991,0.144578,-0.00881769,1.42796,5.92593e-05,0.0065144,0.273191,13877.7,0.564,0.321452,-0.3,0.15,204.593,1.52986e+07,0.489153,0.0480901,0.627804,0.0153038,-0.574516,0.931909,-0.177782,nan,nan,nan,nan,-0.0247183,-0.0986609,-0.0411735,nan,-0.297123,-0.000272727,-0.264726,-0.685828,nan,-0.811636,-0.785182,1.43378,0.510909,-1.60218,-0.0385455,0.451136,-0.5
1246,-18.5929,977.889,-0.016456,0.291667,0.0833333,0.136498,1.08288,0.153212,-0.00964207,1.42396,5.92593e-05,0.0114708,0.273084,13358.8,0.603574,0.316268,-0.3,0.15,205.514,1.53108e+07,0.546741,0.0443831,0.665365,0.0151673,-0.595424,0.977889,-0.192956,nan,nan,nan,nan,-0.0241693,-0.0982326,-0.0431598,nan,-0.308393,0,-0.287642,-0.704129,nan,-0.826952,-0.76,1.50948,0.548889,-1.66711,-0.0446667,0.426389,-0.5
1247,-17.8666,969.375,-0.0175012,0.583333,0.0833333,0.134338,1.07513,0.173414,-0.00905882,1.41824,5.92593e-05,0.00824712,0.272925,14755.3,0.54931,0.283474,-0.3,0.15,206.348,1.53231e+07,0.433163,0.0485162,0.651805,0.0183961,-0.592948,0.969375,-0.221512,nan,nan,nan,nan,-0.0293009,-0.118733,-0.0511588,nan,-0.306912,0,-0.278248,-0.699576,nan,-0.832801,-0.780375,1.49295,0.648,-1.6705,-0.0555,0.544531,-0.5
1248,-17.4543,1000,-0.0128605,0.291667,0,0.134216,1.06251,0.117185,-0.00744616,1.41059,5.92593e-05,0.0104962,0.272734,16826.8,0.488704,0.241558,-0.3,0.15,207.08,1.53354e+07,0.494985,0.0433206,0.663908,0.0170693,-0.616359,1,-0.214429,nan,nan,nan,nan,-0.0285532,-0.117935,-0.0493352,nan,-0.316583,0,-0.287863,-0.728369,nan,-0.856631,-0.821571,1.53577,0.608571,-1.708,-0.0442857,0.553571,nan
1249,-19.8041,988.286,-0.0144314,0.25,0.0416667,0.131933,1.08838,0.11186,-0.008255,1.40128,5.92593e-05,0.00708195,0.27253,17354.6,0.462157,0.245899,-0.3,0.15,207.79,1.53477e+07,0.472544,0.0513205,0.675742,0.0144369,-0.609994,0.988286,-0.174857,nan,nan,nan,nan,-0.0232913,-0.0957775,-0.0394111,nan,-0.312606,-0.000285714,-0.286902,-0.721626,nan,-0.852831,-0.794143,1.53526,0.488,-1.69886,-0.0391429,0.505357,-0.5
1250,-16.821,990.626,-0.0142556,4.08333,0.0416667,0.134388,1.07942,0.112168,-0.00787366,1.39267,5.92593e-05,0.00903122,0.272353,15336.7,0.478747,0.322469,-0.3,0.15,208.592,1.536e+07,0.489684,0.0477381,0.6731,0.0165147,-0.605061,0.990626,-0.20536,nan,nan,nan,nan,-0.0267273,-0.107185,-0.0468701,nan,-0.31306,-0.00010101,-0.286841,-0.713893,nan,-0.847766,-0.802515,1.52584,0.593212,-1.70792,-0.0466667,0.537247,-0.5
