iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence
1008,86.7321,925.923,0.0814783,0.5,0.0416667,0.140112,1.4157,0.85676,-0.00848503,3.61789,8.88889e-05,0.0111818,0.327823,13297.4,0.552044,0.372048,-0.6,0.15,345.092,1.23863e+07,0.434982,0.0236805,0.616471,0.00291089,-1.58376,0.925923,0.209738,nan,nan,nan,nan,-0.0662492,-0.495499,-0.0463846,nan,-0.40781,-0.00746154,-0.0821091,-0.970878,nan,0.0182485,0.064,-0.004,5.70481
1009,78.4951,953.5,0.0780508,0.291667,0.0416667,0.138103,1.37777,1.0023,-0.011266,3.61561,8.88889e-05,0.0120683,0.327725,12221,0.65281,0.352673,-0.6,0.15,346.1,1.23986e+07,0.505394,0.0267681,0.646918,0.00264201,-1.64042,0.9535,0.190275,nan,nan,nan,nan,-0.0624695,-0.473647,-0.0423341,nan,-0.418674,-0.0065,-0.0844854,-0.998456,nan,0.0190613,0.05575,-0.00325,5.25469
1010,83.5476,920.636,0.0750747,0.416667,0.0416667,0.139862,1.35694,0.792478,-0.00848853,3.61059,8.88889e-05,0.00971867,0.327569,12784,0.631378,0.329827,-0.6,0.15,347.062,1.24109e+07,0.443345,0.0243183,0.624749,0.00331243,-1.58119,0.920636,0.209391,nan,nan,nan,nan,-0.0644903,-0.472767,-0.0463378,nan,-0.403001,-0.007,-0.0816734,-0.952841,nan,0.0185679,0.0736364,-0.004,5.47273
1011,70.4917,900.444,0.080253,0.333333,0.0416667,0.141267,1.34477,0.739229,-0.00690567,3.60617,8.88889e-05,0.00662668,0.32752,13111.9,0.587084,0.350082,-0.6,0.15,348.001,1.24232e+07,0.433125,0.0231936,0.621848,0.00383261,-1.54564,0.900444,0.204878,nan,nan,nan,nan,-0.0615819,-0.445432,-0.0423545,nan,-0.393887,-0.00388889,-0.0731971,-0.94194,nan,0.0219099,0.0733333,-0.00422222,4.75417
1012,91.7922,983.714,0.0812302,0.25,0.0416667,0.13642,1.35213,0.881435,-0.0095434,3.60507,8.88889e-05,0.00967537,0.327476,12733.3,0.579025,0.386007,-0.6,0.15,348.967,1.24355e+07,0.534493,0.0232692,0.644973,0.00224286,-1.76928,0.983714,0.2125,nan,nan,nan,nan,-0.0703752,-0.535896,-0.0492414,nan,-0.431978,-0.00828571,-0.0984332,-1.07237,nan,0.0204248,0.068,-0.00342857,6.13929
1013,72.3488,869.778,0.0791294,0.291667,0.0833333,0.139938,1.37292,1.0937,-0.00893271,3.60382,8.88889e-05,0.0128575,0.327479,12489,0.626974,0.356929,-0.6,0.15,349.952,1.24477e+07,0.414937,0.0228499,0.566072,0.00278955,-1.62097,0.869778,0.214778,nan,nan,nan,nan,-0.0698291,-0.50769,-0.045933,nan,-0.380582,-0.00388889,-0.076984,-0.932691,nan,0.021246,0.0635556,-0.00333333,5.08333
1014,63.1984,790.417,0.0770956,0.333333,0.166667,0.136402,1.36349,0.915006,-0.00904284,3.6036,8.88889e-05,0.0135082,0.327459,12880,0.612686,0.34135,-0.6,0.15,350.908,1.246e+07,0.332065,0.0234896,0.512277,0.00255889,-1.51018,0.790417,0.187,nan,nan,nan,nan,-0.064232,-0.460891,-0.0409542,nan,-0.348903,-0.00475,-0.0738712,-0.871359,nan,0.0203805,0.0525,-0.00333333,4.61771
1015,87.4271,840,0.0785185,0.125,0.0416667,0.136836,1.34472,1.11521,-0.00967943,3.60312,8.88889e-05,0.0111723,0.32746,13548.1,0.608355,0.298634,-0.6,0.15,351.817,1.24723e+07,0.340547,0.017538,0.518368,0.00219136,-1.67428,0.84,0.226125,nan,nan,nan,nan,-0.0751061,-0.548144,-0.0515,nan,-0.371362,-0.00825,-0.0867631,-0.968985,nan,0.0150984,0.0655,-0.004,6.13437
1016,78.6375,922.133,0.0781661,0.458333,0.166667,0.136286,1.34064,1.13434,-0.00803334,3.60216,8.88889e-05,0.00956172,0.327383,15514.5,0.527745,0.264287,-0.6,0.15,352.61,1.24846e+07,0.427562,0.0257197,0.612753,0.00315419,-1.6983,0.922133,0.220373,nan,nan,nan,nan,-0.0691775,-0.503882,-0.0448924,nan,-0.402292,-0.0062,-0.0789674,-0.976932,nan,0.019292,0.0645333,-0.00466667,5.42167
1017,90.3408,991.85,0.0763241,5.66667,0.166667,0.139013,1.29024,0.939764,-0.00989838,3.60007,8.88889e-05,0.0131632,0.327384,13737.7,0.565481,0.328989,-0.6,0.15,353.506,1.24969e+07,0.482881,0.023852,0.658702,0.00299352,-1.86255,0.99185,0.23556,nan,nan,nan,nan,-0.0752229,-0.557712,-0.0511701,nan,-0.436472,-0.00696429,-0.0903681,-1.05619,nan,0.0202548,0.0716571,-0.00468571,6.17063
1018,56.1662,561.5,0.0791626,0.0833333,0.0833333,0.134305,1.31562,1.12599,-0.0102045,3.60103,8.88889e-05,0.0118438,0.327411,12763.7,0.615381,0.347348,-0.6,0.15,354.47,1.25092e+07,0.26099,0.014195,0.370196,0.00144201,-1.16238,0.5615,0.148375,nan,nan,nan,nan,-0.0480525,-0.348105,-0.0300869,nan,-0.250354,-0.00425,-0.0566902,-0.635979,nan,0.0112565,0.035,-0.0025,3.94375
1019,73.7267,806.583,0.0777877,0.375,0.125,0.136209,1.32776,0.917695,-0.00802805,3.60107,8.88889e-05,0.0157073,0.327368,12569.1,0.611429,0.366209,-0.6,0.15,355.473,1.25215e+07,0.338037,0.0230303,0.530192,0.00281155,-1.58631,0.806583,0.198858,nan,nan,nan,nan,-0.0652657,-0.476597,-0.0442886,nan,-0.356517,-0.00666667,-0.0732576,-0.850198,nan,0.0161292,0.0601667,-0.00433333,5.17396
1020,87.4353,922.5,0.0783197,0.5,0.0833333,0.135005,1.31399,0.830654,-0.00865721,3.59786,8.88889e-05,0.0141438,0.32723,12879.4,0.632713,0.32137,-0.6,0.15,356.429,1.25338e+07,0.379882,0.0202551,0.597325,0.00245572,-1.86748,0.9225,0.227329,nan,nan,nan,nan,-0.0774374,-0.577249,-0.0519588,nan,-0.409876,-0.00642857,-0.088475,-1.01648,nan,0.0185788,0.0642857,-0.00385714,6.23839
1021,89.2902,942.556,0.0827442,0.333333,0.0416667,0.132636,1.34956,0.95635,-0.00857962,3.59291,8.88889e-05,0.0177675,0.327127,15533.7,0.526438,0.264618,-0.6,0.15,357.221,1.2546e+07,0.437262,0.0196527,0.594667,0.00189726,-1.93712,0.942556,0.225,nan,nan,nan,nan,-0.0746459,-0.564571,-0.0520419,nan,-0.417094,-0.0122222,-0.0997617,-1.03799,nan,0.0172045,0.0553333,-0.00444444,6.37083
1022,76.4273,921.429,0.0816977,0.208333,0.0833333,0.134656,1.35802,0.878784,-0.00972712,3.58946,8.88889e-05,0.0124553,0.327043,12720.5,0.627804,0.338197,-0.6,0.15,358.189,1.25583e+07,0.370934,0.0242857,0.607287,0.0027315,-1.86812,0.921429,0.208271,nan,nan,nan,nan,-0.0735596,-0.554139,-0.0484131,nan,-0.409385,-0.00614286,-0.0863373,-0.999727,nan,0.0213232,0.056,-0.004,5.65893
1023,68.1842,856.833,0.0798733,0.208333,0.0416667,0.138909,1.35581,0.827965,-0.010011,3.5863,8.88889e-05,0.0121234,0.326941,11735.3,0.676586,0.370511,-0.6,0.15,359.237,1.25706e+07,0.420215,0.0217977,0.572599,0.00330734,-1.67977,0.856833,0.19765,nan,nan,nan,nan,-0.0641763,-0.474736,-0.0425708,nan,-0.376573,-0.00483333,-0.0723638,-0.908945,nan,0.0181089,0.0636667,-0.00433333,4.88333
1024,69.4087,862,0.0851603,0.25,0.0833333,0.135371,1.34616,0.978535,-0.0103928,3.58288,8.88889e-05,0.0132278,0.326871,13719.2,0.566027,0.329649,-0.6,0.15,360.134,1.25829e+07,0.435642,0.0220218,0.595339,0.0027259,-1.70763,0.862,0.184287,nan,nan,nan,nan,-0.0603916,-0.457846,-0.0403404,nan,-0.378658,-0.0035,-0.0716773,-0.884985,nan,0.0175133,0.054,-0.00275,4.90469
1025,65.3947,912.5,0.0796699,0.375,0.0416667,0.133155,1.35932,0.883328,-0.00877353,3.58023,8.88889e-05,0.0129458,0.32678,13644.4,0.628524,0.272063,-0.6,0.15,361.036,1.25952e+07,0.363267,0.0234928,0.611127,0.00297155,-1.80652,0.9125,0.20346,nan,nan,nan,nan,-0.0659119,-0.482269,-0.0444863,nan,-0.400081,-0.0072,-0.0792209,-0.948468,nan,0.0211281,0.0624,-0.0052,4.90875
1026,79.9574,1000,0.0830893,0.291667,0,0.133499,1.32416,0.701092,-0.0104243,3.57593,8.88889e-05,0.0127926,0.326649,14113.8,0.544533,0.326103,-0.6,0.15,361.908,1.26075e+07,0.430407,0.0284809,0.646219,0.00224778,-2.06963,1,0.225186,nan,nan,nan,nan,-0.0766604,-0.568843,-0.052257,nan,-0.443823,-0.00728571,-0.0955765,-1.11159,nan,0.0197795,0.0568571,-0.00171429,6.01607
1027,68.011,868.545,0.0811465,0.375,0.0833333,0.133519,1.31927,1.14621,-0.0072405,3.57181,8.88889e-05,0.0116215,0.326601,13311.3,0.58119,0.341938,-0.6,0.15,362.832,1.26198e+07,0.466229,0.0237457,0.604345,0.00260727,-1.71926,0.868545,0.179382,nan,nan,nan,nan,-0.0556584,-0.403188,-0.0376939,nan,-0.377714,-0.00463636,-0.0705125,-0.869741,nan,0.0143711,0.0590909,-0.00436364,4.725
1028,74.7961,836.333,0.0778973,0.291667,0.0833333,0.133876,1.34515,1.38844,-0.00860073,3.57132,8.88889e-05,0.00892955,0.326633,13350.7,0.589438,0.330966,-0.6,0.15,363.754,1.26321e+07,0.466065,0.0216718,0.566308,0.0023772,-1.69977,0.836333,0.190189,nan,nan,nan,nan,-0.0573185,-0.421899,-0.0410621,nan,-0.36467,-0.00711111,-0.0710535,-0.86831,nan,0.0131663,0.0604444,-0.00222222,5.11667
1029,90.9281,956,0.0803368,0.416667,0.0833333,0.133353,1.34377,0.978674,-0.00822797,3.57187,8.88889e-05,0.0113264,0.326608,13801.5,0.602033,0.288304,-0.6,0.15,364.646,1.26444e+07,0.502413,0.0232288,0.637339,0.00253028,-2.00307,0.956,0.22215,nan,nan,nan,nan,-0.0704018,-0.522034,-0.0494621,nan,-0.421256,-0.0065,-0.0867626,-0.996554,nan,0.0175748,0.0693333,-0.00416667,6.27604
1030,76.3901,863.938,0.0756914,0.541667,0.125,0.138434,1.35501,0.846172,-0.0100678,3.56984,8.88889e-05,0.0137687,0.326536,15452,0.532629,0.262608,-0.6,0.15,365.443,1.26566e+07,0.388835,0.0179851,0.559451,0.00226743,-1.87398,0.863937,0.205825,nan,nan,nan,nan,-0.0676692,-0.511521,-0.0463964,nan,-0.38135,-0.00675,-0.0828271,-0.936827,nan,0.0183739,0.05475,-0.004125,5.61953
1031,84.5457,1000,0.0810206,0.416667,0,0.133507,1.33279,0.922236,-0.0106208,3.56678,8.88889e-05,0.00641069,0.326452,16332.1,0.477121,0.275262,-0.6,0.15,366.196,1.26689e+07,0.511359,0.0239562,0.674007,0.00227151,-2.10149,1,0.20817,nan,nan,nan,nan,-0.0676067,-0.521981,-0.0476094,nan,-0.439858,-0.0072,-0.088416,-1.03833,nan,0.0168601,0.064,-0.0046,6.04375
1032,74.1357,919,0.0835302,0.416667,0.0416667,0.131496,1.31259,1.14703,-0.00905458,3.56475,8.88889e-05,0.0109591,0.32646,15941.3,0.522848,0.24798,-0.6,0.15,366.969,1.26812e+07,0.440955,0.0273754,0.608425,0.00314087,-1.97438,0.919,0.209682,nan,nan,nan,nan,-0.069651,-0.525345,-0.0476599,nan,-0.404313,-0.00427273,-0.078083,-0.953747,nan,0.019479,0.0638182,-0.00490909,5.47727
1033,83.4942,1000,0.0806996,0.333333,0,0.135064,1.32645,0.861057,-0.00974846,3.5654,8.88889e-05,0.00842131,0.326459,17180.8,0.468956,0.246261,-0.6,0.15,367.685,1.26935e+07,0.470322,0.0276245,0.651523,0.00270602,-2.177,1,0.2333,nan,nan,nan,nan,-0.0782566,-0.58871,-0.0523491,nan,-0.440738,-0.006375,-0.0921782,-1.10625,nan,0.0205206,0.06275,-0.00375,6.25156
1034,68.1711,1000,0.0796168,0.291667,0,0.138194,1.3108,0.835151,-0.0089517,3.56372,8.88889e-05,0.0128198,0.326385,16781.5,0.489735,0.2425,-0.6,0.15,368.419,1.27058e+07,0.510345,0.0315758,0.717184,0.00381075,-2.03895,1,0.199557,nan,nan,nan,nan,-0.0587495,-0.423467,-0.0424165,nan,-0.432032,-0.00542857,-0.0713508,-0.943352,nan,0.0157553,0.0714286,-0.00571429,4.88036
1035,76.4912,870.389,0.0818354,0.583333,0.166667,0.132781,1.34471,0.876398,-0.0103189,3.56175,8.88889e-05,0.016663,0.326376,16367.2,0.481686,0.269085,-0.6,0.15,369.171,1.27181e+07,0.49343,0.0200404,0.586699,0.00296363,-1.91922,0.870389,0.205744,nan,nan,nan,nan,-0.0671836,-0.502536,-0.0451438,nan,-0.382322,-0.00627778,-0.0768732,-0.888143,nan,0.0160494,0.0608889,-0.00366667,5.45972
1036,57.5226,738.583,0.085571,0.333333,0.166667,0.134461,1.32134,1.01727,-0.0106403,3.56057,8.88889e-05,0.0167037,0.326306,16594.7,0.488558,0.251918,-0.6,0.15,369.912,1.27304e+07,0.262049,0.0200906,0.462164,0.00235014,-1.68264,0.738583,0.1667,nan,nan,nan,nan,-0.0633716,-0.487851,-0.0399591,nan,-0.327467,-0.003,-0.0664684,-0.800952,nan,0.0200253,0.0495,-0.00383333,4.63021
1037,85.1405,951.818,0.084605,0.416667,0.0416667,0.132114,1.33578,0.878059,-0.00981337,3.55782,8.88889e-05,0.0134115,0.326267,15181.7,0.535659,0.273737,-0.6,0.15,370.723,1.27427e+07,0.401858,0.0215321,0.598031,0.00277692,-2.17518,0.951818,0.230082,nan,nan,nan,nan,-0.0826439,-0.625506,-0.0538024,nan,-0.422229,-0.00672727,-0.08726,-1.03548,nan,0.0230236,0.0707273,-0.004,6.45
1038,97.51,1000,0.0843868,0.291667,0,0.135324,1.3293,0.870312,-0.0110041,3.55634,8.88889e-05,0.0135841,0.326204,16668.7,0.477726,0.259465,-0.6,0.15,371.462,1.27549e+07,0.515756,0.023777,0.637006,0.00296352,-2.28131,1,0.2452,nan,nan,nan,nan,-0.0805236,-0.621751,-0.0578582,nan,-0.442073,-0.00842857,-0.0942036,-1.08154,nan,0.0161287,0.0737143,-0.00171429,7.03036
1039,52.2803,886.8,0.0836777,0.333333,0.0833333,0.132464,1.3462,0.810374,-0.00858154,3.5545,8.88889e-05,0.0100829,0.326173,15533.5,0.546454,0.244612,-0.6,0.15,372.255,1.27672e+07,0.481791,0.0303091,0.606293,0.00291161,-1.93503,0.8868,0.16888,nan,nan,nan,nan,-0.0575228,-0.418256,-0.0370999,nan,-0.385883,-0.0035,-0.0656314,-0.876088,nan,0.0204917,0.0552,-0.0034,4.14375
1040,88.6476,1000,0.0858018,0.458333,0,0.132893,1.31038,0.793199,-0.0104258,3.55333,8.88889e-05,0.0108022,0.32614,17173.4,0.465363,0.250162,-0.6,0.15,372.972,1.27795e+07,0.477154,0.0275631,0.657826,0.00264895,-2.31125,1,0.234555,nan,nan,nan,nan,-0.0768068,-0.595416,-0.0543308,nan,-0.440317,-0.0117273,-0.0917891,-1.03783,nan,0.0186853,0.0669091,-0.00509091,6.57159
1041,78.5498,940.455,0.0842469,0.375,0.0833333,0.132037,1.30779,1.05013,-0.00877917,3.55287,5.92593e-05,0.0207365,0.326151,16373,0.499106,0.251399,-0.6,0.15,373.724,1.27918e+07,0.412828,0.023027,0.602951,0.00247328,-2.23696,0.940455,0.221082,nan,nan,nan,nan,-0.0789021,-0.607854,-0.0523211,nan,-0.4166,-0.00918182,-0.0902514,-1.03188,nan,0.0207142,0.0623636,-0.00490909,6.17045
1042,92.5492,943.571,0.0856422,0.25,0.0416667,0.127972,1.35628,1.00054,-0.0095482,3.55331,5.92593e-05,0.0066802,0.326171,16596.2,0.494483,0.245926,-0.6,0.15,374.466,1.28041e+07,0.450263,0.0225767,0.605689,0.00231061,-2.25296,0.943571,0.232886,nan,nan,nan,nan,-0.0797931,-0.611909,-0.0544583,nan,-0.417708,-0.00742857,-0.088192,-1.0142,nan,0.0184597,0.072,-0.00257143,6.80893
1043,69.6291,886,0.0852303,0.291667,0.0833333,0.12891,1.33218,0.926672,-0.00932186,3.55235,5.92593e-05,0.0108024,0.326082,17000.1,0.474504,0.248315,-0.6,0.15,375.19,1.28164e+07,0.520557,0.022203,0.597698,0.00271535,-1.97304,0.886,0.181633,nan,nan,nan,nan,-0.0593754,-0.449123,-0.0412952,nan,-0.385594,-0.00577778,-0.0690487,-0.896444,nan,0.0172355,0.0646667,-0.00377778,5.07222
1044,82.4448,971.333,0.0814731,0.458333,0.0416667,0.132322,1.31182,1.06353,-0.00990339,3.54827,5.92593e-05,0.0106815,0.325985,17338.9,0.465822,0.242873,-0.6,0.15,375.9,1.28287e+07,0.39746,0.0243047,0.611259,0.00313502,-2.31662,0.971333,0.235542,nan,nan,nan,nan,-0.0823822,-0.644641,-0.0551927,nan,-0.430772,-0.00625,-0.0880843,-1.06899,nan,0.0202196,0.0665,-0.00416667,6.48958
1045,64.1126,849.357,0.0787686,0.458333,0.125,0.133879,1.31568,0.939319,-0.00978291,3.54541,5.92593e-05,0.00896998,0.325937,17007.6,0.47275,0.249752,-0.6,0.15,376.623,1.2841e+07,0.438594,0.0254757,0.559256,0.00250079,-1.94954,0.849357,0.190464,nan,nan,nan,nan,-0.0644254,-0.487641,-0.0426532,nan,-0.373657,-0.00371429,-0.0703876,-0.879035,nan,0.0191378,0.053,-0.00485714,4.94375
1046,104.76,1000,0.0857779,0.208333,0,0.131805,1.32536,0.86454,-0.00887154,3.54407,5.92593e-05,0.00894812,0.325894,15841.8,0.499847,0.275823,-0.6,0.15,377.4,1.28532e+07,0.589976,0.0193396,0.65626,0.00335738,-2.2959,1,0.2694,nan,nan,nan,nan,-0.0806653,-0.625444,-0.0578391,nan,-0.440081,-0.01,-0.0850433,-1.04421,nan,0.0228255,0.0792,-0.0032,7.24
1047,66.528,926.5,0.0813044,0.666667,0.0833333,0.12718,1.28684,0.826339,-0.00883303,3.54275,5.92593e-05,0.013096,0.325885,16430.2,0.483142,0.264747,-0.6,0.15,378.15,1.28655e+07,0.471779,0.0268566,0.634225,0.00268738,-2.07608,0.9265,0.1808,nan,nan,nan,nan,-0.0589182,-0.451037,-0.0403606,nan,-0.404262,-0.00472222,-0.0695782,-0.904056,nan,0.0183957,0.0565556,-0.00322222,5.02083
1048,69.9995,814.5,0.0849301,0.125,0.0416667,0.127902,1.31771,0.938497,-0.0100633,3.54219,5.92593e-05,0.010233,0.325845,17215.2,0.469918,0.24387,-0.6,0.15,378.865,1.28778e+07,0.440795,0.0197605,0.547152,0.00309347,-1.87159,0.8145,0.2023,nan,nan,nan,nan,-0.0661541,-0.487114,-0.0445869,nan,-0.357,-0.00875,-0.0760978,-0.817748,nan,0.0185368,0.0655,-0.0045,5.12187
1049,92.232,1000,0.085026,0.583333,0,0.130237,1.35399,1.13913,-0.008637,3.54037,5.92593e-05,0.00995468,0.325797,17146.5,0.471081,0.245568,-0.6,0.15,379.583,1.28901e+07,0.491389,0.0275942,0.653852,0.00350917,-2.31632,1,0.242571,nan,nan,nan,nan,-0.0787789,-0.596043,-0.053584,nan,-0.44057,-0.00692857,-0.0847984,-1.03733,nan,0.0233887,0.0725714,-0.005,6.71607
1050,85.0206,956.083,0.0823745,0.458333,0.0416667,0.134973,1.3574,0.942054,-0.00943021,3.53912,5.92593e-05,0.0105794,0.32578,16631.6,0.49295,0.245885,-0.6,0.15,380.323,1.29024e+07,0.503017,0.0252047,0.632426,0.00373382,-2.16559,0.956083,0.233875,nan,nan,nan,nan,-0.0770932,-0.575872,-0.0507027,nan,-0.418465,-0.0055,-0.077826,-0.980165,nan,0.0192751,0.072,-0.00483333,6.16146
1051,74.2642,982.364,0.0854701,0.416667,0.0416667,0.130583,1.33639,0.745948,-0.00777019,3.53806,5.92593e-05,0.00859488,0.325736,17049.4,0.472022,0.248708,-0.6,0.15,381.045,1.29147e+07,0.594755,0.0251426,0.652383,0.00244996,-2.23688,0.982364,0.202073,nan,nan,nan,nan,-0.0685213,-0.5284,-0.045216,nan,-0.431009,-0.00709091,-0.0808562,-1.01629,nan,0.019485,0.0581818,-0.00254545,5.59318
1052,69.7343,1000,0.0844368,0.291667,0,0.12873,1.3464,0.875987,-0.00923313,3.53589,5.92593e-05,0.010993,0.325662,16822.1,0.479628,0.250841,-0.6,0.15,381.777,1.2927e+07,0.489256,0.0272229,0.66804,0.00229774,-2.2701,1,0.192443,nan,nan,nan,nan,-0.0648472,-0.493576,-0.0461424,nan,-0.437472,-0.0162857,-0.0832156,-1.01907,nan,0.0213049,0.0625714,-0.00285714,5.45714
1053,67.3552,827.154,0.081394,0.375,0.166667,0.133786,1.36379,1.24008,-0.00743432,3.53396,5.92593e-05,0.0103066,0.325656,16994.8,0.476924,0.24612,-0.6,0.15,382.501,1.29393e+07,0.45912,0.0206728,0.518051,0.00121895,-1.95142,0.827154,0.1695,nan,nan,nan,nan,-0.0626277,-0.473639,-0.0392607,nan,-0.365816,-0.00907692,-0.0754835,-0.913307,nan,0.015525,0.0398462,-0.00230769,5.20962
1054,70.4983,867.857,0.0802852,0.208333,0.0833333,0.129816,1.33468,0.927876,-0.00868801,3.53393,5.92593e-05,0.0103545,0.325654,15654.8,0.528293,0.256644,-0.6,0.15,383.287,1.29516e+07,0.492368,0.0301641,0.579495,0.00382536,-1.91526,0.867857,0.221271,nan,nan,nan,nan,-0.0688949,-0.508314,-0.0462408,nan,-0.378914,-0.0108571,-0.0669132,-0.87069,nan,0.019156,0.0734286,-0.00371429,5.10714
1055,66.1528,899.071,0.0902345,0.5,0.0833333,0.128897,1.35518,1.12198,-0.00987086,3.53306,5.92593e-05,0.0111469,0.325612,16757.3,0.486229,0.247064,-0.6,0.15,384.022,1.29638e+07,0.522136,0.0280998,0.595574,0.00218094,-2.02341,0.899071,0.17775,nan,nan,nan,nan,-0.058788,-0.449237,-0.0408314,nan,-0.392189,-0.00457143,-0.0710486,-0.897593,nan,0.0163167,0.0575714,-0.00428571,4.95089
1056,81.2341,962.778,0.0850163,0.291667,0.0833333,0.126167,1.33219,0.885446,-0.0082762,3.53067,5.92593e-05,0.00673795,0.325517,17204.7,0.47026,0.243962,-0.6,0.15,384.738,1.29761e+07,0.509243,0.0264114,0.640853,0.00373246,-2.15463,0.962778,0.229267,nan,nan,nan,nan,-0.0746278,-0.562204,-0.05065,nan,-0.41988,-0.00666667,-0.0761286,-0.968898,nan,0.0187742,0.0737778,-0.00333333,5.91389
1057,75.769,929.2,0.0850354,0.375,0.0416667,0.133445,1.32756,0.936421,-0.00799323,3.52626,5.92593e-05,0.0117466,0.32541,16986,0.471162,0.252257,-0.6,0.15,385.462,1.29884e+07,0.430176,0.0256917,0.591562,0.00260241,-2.1441,0.9292,0.20982,nan,nan,nan,nan,-0.0735174,-0.566926,-0.0509204,nan,-0.409564,-0.0064,-0.0813231,-0.961069,nan,0.0181204,0.068,-0.0054,5.8125
1058,77.1928,870.308,0.0847815,0.458333,0.0833333,0.129495,1.34,0.900273,-0.0093189,3.5226,5.92593e-05,0.00758041,0.32531,17072.3,0.470684,0.249077,-0.6,0.15,386.183,1.30007e+07,0.399433,0.0199718,0.535679,0.0028857,-2.01645,0.870308,0.2174,nan,nan,nan,nan,-0.0778421,-0.589479,-0.0507624,nan,-0.384499,-0.00969231,-0.0748509,-0.937091,nan,0.019321,0.0718462,-0.00384615,5.86731
1059,85.3232,1000,0.0745627,5,0,0.131981,1.3106,0.910392,-0.00742117,3.51983,5.92593e-05,0.00872299,0.325286,15466.3,0.512918,0.281586,-0.6,0.15,386.979,1.3013e+07,0.51817,0.0260694,0.650759,0.00293186,-2.28213,1,0.226731,nan,nan,nan,nan,-0.0753148,-0.572533,-0.0516969,nan,-0.438929,-0.00825833,-0.0846963,-1.03797,nan,0.0191797,0.0686667,-0.0044,6.30958
1060,62.6279,845,0.0875709,0.208333,0.0416667,0.130685,1.31761,0.839741,-0.00917392,3.51938,5.92593e-05,0.0104911,0.325252,15511.2,0.494291,0.297912,-0.6,0.15,387.773,1.30253e+07,0.428708,0.0247356,0.566779,0.00362866,-1.89629,0.845,0.194217,nan,nan,nan,nan,-0.0653971,-0.489653,-0.0435625,nan,-0.368697,-0.00516667,-0.0637817,-0.831315,nan,0.0196951,0.064,-0.00566667,4.75417
1061,86.6323,949.562,0.0871368,0.625,0.0416667,0.128513,1.35791,0.833599,-0.00786313,3.51702,5.92593e-05,0.012071,0.325159,12031.9,0.637452,0.383829,-0.6,0.15,388.795,1.30376e+07,0.504609,0.0236071,0.619689,0.00304981,-2.18743,0.949562,0.220669,nan,nan,nan,nan,-0.0743408,-0.57388,-0.0505207,nan,-0.416196,-0.008,-0.0794336,-0.987199,nan,0.0201186,0.070625,-0.004875,6.30156
1062,65.5378,931.083,0.0857493,0.458333,0.0416667,0.130693,1.33366,0.807727,-0.00629678,3.51385,5.92593e-05,0.00938828,0.325089,13663.3,0.582198,0.317143,-0.6,0.15,389.696,1.30499e+07,0.530642,0.0269088,0.638386,0.00358284,-2.07792,0.931083,0.184917,nan,nan,nan,nan,-0.0624791,-0.47398,-0.0420337,nan,-0.405463,-0.00425,-0.0696067,-0.916653,nan,0.0200115,0.0593333,-0.00516667,4.93958
1063,84.1281,849.111,0.0827557,0.291667,0.0833333,0.126413,1.33509,0.976268,-0.00971748,3.51232,5.92593e-05,0.00835359,0.325081,13619.7,0.583645,0.318575,-0.6,0.15,390.6,1.30621e+07,0.402509,0.0204815,0.541486,0.00301376,-1.94627,0.849111,0.209911,nan,nan,nan,nan,-0.07062,-0.537509,-0.0496125,nan,-0.373011,-0.00677778,-0.0716434,-0.871168,nan,0.0194481,0.0755556,-0.00377778,6.01528
1064,68.0907,919.5,0.0852137,0.166667,0.0833333,0.125451,1.3484,0.888402,-0.00893687,3.51286,5.92593e-05,0.00784646,0.325109,13841,0.567502,0.320297,-0.6,0.15,391.489,1.30744e+07,0.35936,0.0325764,0.571479,0.00277728,-2.09674,0.9195,0.206833,nan,nan,nan,nan,-0.0736974,-0.563763,-0.0496353,nan,-0.403852,-0.004,-0.0739908,-0.960161,nan,0.0186028,0.0686667,-0.00566667,5.45625
1065,58.4061,824.75,0.0923282,0.25,0.0833333,0.124119,1.31096,0.731054,-0.00859161,3.51256,5.92593e-05,0.00872115,0.325035,13705.5,0.564186,0.332386,-0.6,0.15,392.387,1.30867e+07,0.501199,0.0231792,0.584322,0.00325728,-1.778,0.82475,0.16635,nan,nan,nan,nan,-0.0502284,-0.366548,-0.0361633,nan,-0.355846,-0.003,-0.0563683,-0.75711,nan,0.0157634,0.05975,-0.005,4.15
