iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum
247,56.8302,1000,0.0570554,0.125,0,0.266719,1.93767,0.0240181,-0.00763887,1.75236,5.85277e-05,0.00697706,0.281316,7956.51,0.785597,0.758799,-0.1,0.02,231.153,3.03514e+06,0.169941,0.062762,0.823951,0.00249854,-0.219451,nan,3.169,nan,nan,nan,nan,-0.0392006,-0.0933092,-0.0174835,0.0113333,-0.372549,-0.00133333,-0.0577152,-0.596932,nan
248,nan,nan,0.0576917,0,0,0.262553,1.95738,0.0235436,-0.00875735,1.74636,5.85277e-05,0.0109806,0.281196,7691.32,0.756682,0.840964,-0.1,0.02,232.752,3.04742e+06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
249,36.1181,783.5,0.0579612,0.0416667,0.0416667,0.262806,1.96737,0.0577882,-0.00722156,1.74237,5.85277e-05,0.0134521,0.281163,8056.08,0.770668,0.75464,-0.1,0.02,234.283,3.05971e+06,0.150903,0.0475851,0.633749,0.00211937,-0.172078,nan,2.07225,nan,nan,nan,nan,-0.0286012,-0.0578243,-0.0127204,0.00875,-0.293648,-0.001,-0.0509847,-0.492593,nan
250,48.0724,844.75,0.0577277,0.208333,0.125,0.263106,1.94689,0.0505005,-0.0076766,1.74094,5.85277e-05,0.0123996,0.281119,9653.63,0.716191,0.556698,-0.1,0.02,235.557,3.072e+06,0.142263,0.0580814,0.692511,0.00253983,-0.182826,nan,2.68275,nan,nan,nan,nan,-0.0343292,-0.0828567,-0.0143254,0.0110625,-0.313406,-0.000625,-0.056456,-0.500765,nan
251,43.0207,830.75,0.0569161,0.125,0.0416667,0.264131,1.92944,0.044148,-0.00603707,1.73855,5.85277e-05,0.00953168,0.281073,7777.86,0.710177,0.869691,-0.1,0.02,237.139,3.08429e+06,0.181924,0.0559627,0.682341,0.00206036,-0.183396,nan,2.37038,nan,nan,nan,nan,-0.0309716,-0.0735937,-0.0137603,0.008,-0.311547,-0.0005,-0.0495641,-0.486293,nan
252,46.5956,812.5,0.0572411,0.0416667,0.0416667,0.26487,1.96155,0.0286421,-0.00735426,1.73592,5.85277e-05,0.0136096,0.281009,7861.26,0.668067,0.895041,-0.1,0.02,238.705,3.09658e+06,0.14581,0.0474164,0.658293,0.0021229,-0.17493,nan,2.613,nan,nan,nan,nan,-0.0328046,-0.0803478,-0.0152946,0.01075,-0.301874,-0.0005,-0.0471208,-0.494741,nan
253,42.6123,833,0.0564917,0.0833333,0.0833333,0.265681,1.97219,0.0494433,-0.00740555,1.73258,5.85277e-05,0.0092493,0.280946,7491.12,0.861126,0.779216,-0.1,0.02,240.349,3.10886e+06,0.168437,0.0596712,0.67546,0.00209034,-0.180787,nan,2.3505,nan,nan,nan,nan,-0.0311873,-0.0636047,-0.0114744,0.00725,-0.308093,0,-0.0574702,-0.480179,nan
254,29.4885,548,0.0566249,0.0416667,0.0416667,0.264148,1.98104,0.0390917,-0.00687215,1.73049,5.85277e-05,0.011119,0.280907,8367.1,0.70924,0.759369,-0.1,0.02,241.82,3.12115e+06,0.0928583,0.0311181,0.439533,0.00228089,-0.119966,nan,1.7025,nan,nan,nan,nan,-0.0222555,-0.0538965,-0.00985588,0.00775,-0.205824,0,-0.0360157,-0.353802,nan
255,56.2352,1000,0.057941,0.125,0,0.262919,1.92481,0.0321305,-0.00732318,1.72725,5.85277e-05,0.00933416,0.280796,7977.3,0.809204,0.731167,-0.1,0.02,243.362,3.13344e+06,0.206273,0.0669522,0.800873,0.00237119,-0.217137,nan,3.1115,nan,nan,nan,nan,-0.0402738,-0.0989385,-0.0166345,0.014,-0.373864,0,-0.0539421,-0.589419,nan
256,51.8515,912,0.0570282,0.0833333,0.0416667,0.264479,1.94659,0.037233,-0.00754666,1.72169,5.85277e-05,0.0113693,0.280667,8446.31,0.773598,0.681238,-0.1,0.02,244.819,3.14573e+06,0.165781,0.0635715,0.742031,0.00222804,-0.196244,nan,2.903,nan,nan,nan,nan,-0.0392125,-0.0938455,-0.017369,0.0135,-0.342482,-0.00166667,-0.0505889,-0.556129,nan
257,54.046,941.25,0.0564036,0.125,0.0416667,0.262796,1.94831,0.0499139,-0.00694179,1.71615,5.85277e-05,0.00822063,0.280559,8194.33,0.818895,0.680678,-0.1,0.02,246.32,3.15802e+06,0.170262,0.0531352,0.781293,0.00246194,-0.207496,nan,2.96475,nan,nan,nan,nan,-0.0378811,-0.0813942,-0.0165236,0.013375,-0.351936,-0.00125,-0.0533432,-0.533151,nan
258,nan,nan,0.0564254,0,0,0.261067,1.9317,0.0338978,-0.00638688,1.71199,5.85277e-05,0.0133322,0.280485,8161.86,0.833685,0.671854,-0.1,0.02,247.827,3.1703e+06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
259,43.23,764.5,0.0562531,0.125,0.0416667,0.263561,1.9614,0.0362653,-0.00685435,1.70931,5.85277e-05,0.00890232,0.280466,7858.28,0.82738,0.736321,-0.1,0.02,249.392,3.18259e+06,0.131406,0.0538777,0.628915,0.00199917,-0.165355,nan,2.39325,nan,nan,nan,nan,-0.0302105,-0.063692,-0.0129105,0.007875,-0.285376,-0.001,-0.0441549,-0.453123,nan
260,53.5566,916.5,0.0566957,0.125,0.125,0.266672,1.98482,0.0575235,-0.00657703,1.70821,5.85277e-05,0.0106912,0.280438,8441.79,0.773937,0.681679,-0.1,0.02,250.852,3.19488e+06,0.193855,0.0616028,0.757455,0.00241892,-0.197593,nan,2.9135,nan,nan,nan,nan,-0.0376683,-0.0804822,-0.0156187,0.01075,-0.341079,0,-0.051843,-0.537468,nan
261,55.026,954.667,0.0569646,0.0833333,0.0416667,0.260415,1.94943,0.0367414,-0.0076455,1.70625,5.85277e-05,0.0087725,0.28038,7848.31,0.765986,0.799701,-0.1,0.02,252.42,3.20717e+06,0.200053,0.0604051,0.776304,0.00265772,-0.209097,nan,3.0395,nan,nan,nan,nan,-0.0406634,-0.0934987,-0.0158246,0.012,-0.35619,-0.00166667,-0.0597829,-0.562896,nan
262,58.1721,1000,0.0566206,0.208333,0,0.264135,1.94906,0.0313498,-0.00679176,1.70277,5.85277e-05,0.0132621,0.280282,7974.46,0.795025,0.745894,-0.1,0.02,253.962,3.21946e+06,0.216017,0.0652525,0.806072,0.00233042,-0.216449,nan,3.1974,nan,nan,nan,nan,-0.0423613,-0.103411,-0.0171043,0.011,-0.374512,-0.0004,-0.05151,-0.583721,nan
263,58.8831,1000,0.0573272,0.125,0,0.261037,1.93996,0.0251297,-0.00626895,1.6985,5.85277e-05,0.00700256,0.280206,7817.35,0.764814,0.807073,-0.1,0.02,255.536,3.23174e+06,0.21809,0.0657338,0.826478,0.00248879,-0.21662,nan,3.179,nan,nan,nan,nan,-0.0395496,-0.09215,-0.0172647,0.0105,-0.371375,-0.001,-0.0566455,-0.563531,nan
264,58.0597,1000,0.0566618,0.291667,0,0.258655,1.95199,0.0253729,-0.00586556,1.6948,5.85277e-05,0.0139519,0.280111,7558.26,0.86191,0.76386,-0.1,0.02,257.165,3.24403e+06,0.216272,0.0632819,0.828173,0.00266033,-0.216086,nan,3.14786,nan,nan,nan,nan,-0.0403372,-0.0903197,-0.0165441,0.0116429,-0.371226,-0.000142857,-0.0652209,-0.567023,nan
265,49.4446,871.286,0.0569716,0.208333,0.0833333,0.260137,1.94852,0.051007,-0.00726081,1.69159,5.85277e-05,0.0106271,0.280105,8051.7,0.777204,0.748933,-0.1,0.02,258.693,3.25632e+06,0.177722,0.0594079,0.718018,0.00241515,-0.186947,nan,2.69529,nan,nan,nan,nan,-0.0336176,-0.0728472,-0.0143308,0.0106429,-0.323183,-0.00142857,-0.0573135,-0.501593,nan
266,51.5077,1000,0.0573895,0.166667,0,0.257883,1.91828,0.0409194,-0.00519994,1.69072,8.77915e-05,0.00277452,0.280053,9027.85,0.664566,0.696555,-0.1,0.02,260.058,3.26861e+06,0.220156,0.0669935,0.811085,0.00231849,-0.218014,nan,2.8665,nan,nan,nan,nan,-0.0374348,-0.0868642,-0.016081,0.0115,-0.376858,-0.0005,-0.0560251,-0.61139,nan
267,56.6553,998.283,0.0510884,14.5,0.0833333,0.29692,1.92568,0.0377494,-0.0101801,1.68638,8.77915e-05,0.0140533,0.279942,7153.78,0.882885,0.834807,-0.1,0.02,261.778,3.2809e+06,0.198903,0.065219,0.823605,0.00261322,-0.215707,nan,3.1059,nan,nan,nan,nan,-0.0395417,-0.0907112,-0.0166428,0.0116414,-0.372124,-0.000657143,-0.059783,-0.579954,nan
268,51.744,903.417,0.0581895,0.416667,0.0833333,0.267203,1.94251,0.0434672,-0.00852236,1.68119,8.77915e-05,0.0091823,0.279838,8188.05,0.843591,0.657133,-0.1,0.02,263.281,3.29318e+06,0.172564,0.0588936,0.748505,0.00250133,-0.195411,nan,2.8385,nan,nan,nan,nan,-0.03586,-0.079618,-0.0153029,0.0104167,-0.335884,-0.000416667,-0.0576754,-0.524013,nan
269,59.9012,1000,0.057085,0.208333,0,0.261902,1.94117,0.0288739,-0.00805492,1.67563,8.77915e-05,0.0165351,0.279698,9033.24,0.786951,0.573358,-0.1,0.02,264.643,3.30547e+06,0.218792,0.0724426,0.833571,0.00299189,-0.214881,nan,3.219,nan,nan,nan,nan,-0.0408763,-0.0892204,-0.0166867,0.0115,-0.372825,-0.0002,-0.0605319,-0.568014,nan
270,58.3893,1000,0.0558408,0.25,0,0.261004,1.90984,0.0321867,-0.00740026,1.66892,8.77915e-05,0.0116676,0.279573,8596.48,0.758453,0.670969,-0.1,0.02,266.074,3.31776e+06,0.19336,0.0636722,0.828652,0.00279959,-0.217616,nan,3.198,nan,nan,nan,nan,-0.0400994,-0.0961967,-0.0169238,0.0114167,-0.372501,-0.000166667,-0.0619347,-0.572997,nan
271,58.4506,1000,0.057147,0.208333,0,0.260044,1.92803,0.0305094,-0.0053635,1.66312,8.77915e-05,0.013117,0.279435,7507,0.755226,0.881646,-0.1,0.02,267.713,3.33005e+06,0.193623,0.0669551,0.827132,0.0027161,-0.214621,nan,3.183,nan,nan,nan,nan,-0.0393192,-0.0866433,-0.0174641,0.0128,-0.37074,0,-0.065327,-0.569583,nan
272,47.4499,853.667,0.0570934,0.208333,0.0416667,0.259941,1.92163,0.0285146,-0.00900438,1.65677,8.77915e-05,0.0126613,0.279294,8131.23,0.858219,0.652992,-0.1,0.02,269.228,3.34234e+06,0.163809,0.0563545,0.707301,0.00249245,-0.184782,nan,2.58575,nan,nan,nan,nan,-0.0320127,-0.0693864,-0.0128552,0.00966667,-0.316371,-0.0005,-0.0548518,-0.482119,nan
273,52.9939,940.333,0.0567103,0.0833333,0.0416667,0.259578,1.9262,0.0325361,-0.00816517,1.65156,8.77915e-05,0.00669101,0.279207,8212.03,0.812758,0.683584,-0.1,0.02,270.726,3.35462e+06,0.168902,0.0587537,0.757311,0.00261339,-0.203701,nan,2.959,nan,nan,nan,nan,-0.0392083,-0.0853588,-0.0153015,0.0113333,-0.347033,-0.001,-0.0646646,-0.551949,nan
274,58.3925,1000,0.0584312,0.0416667,0,0.26289,1.93199,0.0275858,-0.00779735,1.64803,8.77915e-05,0.0119751,0.279129,8333.2,0.744799,0.729785,-0.1,0.02,272.203,3.36691e+06,0.213271,0.0763112,0.839791,0.00307371,-0.214032,nan,3.1155,nan,nan,nan,nan,-0.0400211,-0.0796827,-0.0181292,0.012,-0.373016,0,-0.0582366,-0.557205,nan
275,57.6001,1000,0.057303,0.125,0,0.261787,1.93464,0.0251978,-0.00777892,1.64413,8.77915e-05,0.011369,0.27905,8503.81,0.686252,0.758747,-0.1,0.02,273.649,3.3792e+06,0.209438,0.0672034,0.824005,0.00253928,-0.215892,nan,3.1445,nan,nan,nan,nan,-0.0408978,-0.0894077,-0.0171803,0.0118333,-0.370748,-0.000666667,-0.059799,-0.584922,nan
276,42.3428,793.167,0.0570544,0.166667,0.0833333,0.260737,1.93738,0.0596951,-0.00728179,1.63972,8.77915e-05,0.012587,0.278929,8474.96,0.737324,0.712595,-0.1,0.02,275.101,3.39149e+06,0.136924,0.0485054,0.650528,0.00201098,-0.172214,nan,2.3615,nan,nan,nan,nan,-0.0305244,-0.0746895,-0.0129352,0.00841667,-0.293811,0,-0.0496465,-0.456925,nan
277,43.5306,743.333,0.0572691,0.0833333,0.0416667,0.262539,1.93121,0.0294747,-0.00790418,1.63409,8.77915e-05,0.0156086,0.278814,7925.24,0.777061,0.773428,-0.1,0.02,276.653,3.40378e+06,0.13442,0.0451663,0.616686,0.00192875,-0.159829,nan,2.3965,nan,nan,nan,nan,-0.0306353,-0.0700151,-0.0125038,0.00816667,-0.275781,-0.000333333,-0.0491345,-0.428107,nan
278,58.5188,1000,0.0572127,0.25,0,0.261544,1.92915,0.0255115,-0.00846549,1.62829,8.77915e-05,0.0122766,0.278676,8361.84,0.84572,0.623812,-0.1,0.02,278.124,3.41606e+06,0.197724,0.0590521,0.83453,0.00252144,-0.21499,nan,3.19025,nan,nan,nan,nan,-0.0407736,-0.0911889,-0.0166387,0.0116667,-0.371307,-0.0005,-0.0595648,-0.574841,nan
279,42.0895,716.6,0.0570506,0.125,0.0833333,0.264666,1.91723,0.0617189,-0.00868694,1.62209,8.77915e-05,0.0152855,0.27857,8553.8,0.876383,0.560171,-0.1,0.02,279.563,3.42835e+06,0.141798,0.0446272,0.589459,0.00183425,-0.155542,nan,2.3067,nan,nan,nan,nan,-0.0303579,-0.0674661,-0.0122365,0.0089,-0.266435,-0.0008,-0.0398072,-0.4162,nan
280,55.2603,1000,0.0570783,0.125,0,0.261304,1.92443,0.0316454,-0.00797687,1.61764,8.77915e-05,0.0125579,0.278479,8231.96,0.900031,0.592687,-0.1,0.02,281.057,3.44064e+06,0.213009,0.0692401,0.825357,0.00228032,-0.214359,nan,3.002,nan,nan,nan,nan,-0.0381093,-0.0867629,-0.014728,0.0103333,-0.370219,-0.000333333,-0.0610477,-0.573643,nan
281,28.4081,501,0.0579186,0.0416667,0.125,0.257812,1.9118,0.0407125,-0.00592467,1.61352,8.77915e-05,0.00830095,0.278413,8680.19,0.84344,0.572198,-0.1,0.02,282.474,3.45293e+06,0.103599,0.0337521,0.402051,0.00160678,-0.109879,nan,1.5645,nan,nan,nan,nan,-0.0205088,-0.0437243,-0.008369,0.006375,-0.184576,0,-0.0367486,-0.287675,nan
282,52.8195,1000,0.0577511,0.25,0,0.25843,1.93111,0.0283316,-0.0054473,1.60902,8.77915e-05,0.00688535,0.278277,8503.64,0.858153,0.586876,-0.1,0.02,283.92,3.46522e+06,0.203137,0.0683318,0.828264,0.00238194,-0.217224,nan,2.894,nan,nan,nan,nan,-0.0399146,-0.0919867,-0.0153272,0.0106667,-0.374253,-0.000166667,-0.056469,-0.570465,nan
283,50.1392,1000,0.0582778,0.25,0,0.258206,1.90656,0.0256945,-0.00723058,1.60173,8.77915e-05,0.00595844,0.278139,8156.02,0.881418,0.6252,-0.1,0.02,285.429,3.4775e+06,0.200088,0.0635057,0.828241,0.00232562,-0.216812,nan,2.76475,nan,nan,nan,nan,-0.0362108,-0.0884356,-0.0151895,0.01075,-0.373371,-0.000166667,-0.0603072,-0.572208,nan
284,57.2519,1000,0.0584565,0.208333,0,0.258511,1.90515,0.0250337,-0.00487425,1.59609,8.77915e-05,0.00566344,0.278025,8618.58,0.777077,0.648679,-0.1,0.02,286.856,3.48979e+06,0.205849,0.0671614,0.809143,0.00276713,-0.216074,nan,3.1461,nan,nan,nan,nan,-0.041355,-0.102308,-0.0163275,0.0109,-0.372333,0,-0.0573983,-0.57353,nan
285,52.7878,1000,0.0585219,0.0833333,0,0.262346,1.90306,0.0276372,-0.00871357,1.59083,8.77915e-05,0.0120662,0.277924,8358.76,0.834975,0.635099,-0.1,0.02,288.327,3.50208e+06,0.236357,0.0669541,0.825475,0.00205812,-0.214446,nan,2.895,nan,nan,nan,nan,-0.037269,-0.0874413,-0.0152401,0.00775,-0.368798,-0.0005,-0.0698366,-0.600671,nan
286,47.6426,823,0.0569329,0.208333,0.125,0.262356,1.92358,0.0545194,-0.00634249,1.58736,8.77915e-05,0.00919632,0.277885,8325.66,0.877273,0.598646,-0.1,0.02,289.805,3.51437e+06,0.151389,0.058214,0.673845,0.00214167,-0.178212,nan,2.61619,nan,nan,nan,nan,-0.033315,-0.074453,-0.0139805,0.0098125,-0.304553,-0.0005,-0.053387,-0.471061,nan
287,58.6869,1000,0.0568834,0.333333,0,0.264711,1.92407,0.0419643,-0.00682603,1.58449,8.77915e-05,0.0122653,0.277779,9275.29,0.777013,0.547797,-0.1,0.02,291.131,3.52666e+06,0.206372,0.063274,0.831043,0.0024973,-0.215504,nan,3.18075,nan,nan,nan,nan,-0.0410645,-0.091233,-0.0163132,0.010375,-0.371888,-0.000375,-0.0629835,-0.560607,nan
288,39.9076,783.75,0.0570478,0.125,0.0416667,0.261937,1.91206,0.0660236,-0.00702494,1.57999,8.77915e-05,0.00975543,0.277731,7941.82,0.757363,0.789889,-0.1,0.02,292.68,3.53894e+06,0.171127,0.0510561,0.642606,0.00182401,-0.170561,nan,2.18813,nan,nan,nan,nan,-0.0282883,-0.0632949,-0.0116812,0.007875,-0.29103,-0.0005,-0.0511157,-0.450762,nan
289,43.4106,753,0.0570133,0.0833333,0.0833333,0.262388,1.89284,0.0301677,-0.00835229,1.57798,8.77915e-05,0.0128658,0.277691,8531.06,0.760102,0.680282,-0.1,0.02,294.123,3.55123e+06,0.140619,0.0530499,0.61219,0.00177509,-0.160014,nan,2.37938,nan,nan,nan,nan,-0.0302566,-0.0613902,-0.0115571,0.006125,-0.276335,-0.00175,-0.0545849,-0.426718,nan
290,nan,nan,0.056724,0,0,0.262168,1.91583,0.042036,-0.00738742,1.57483,8.77915e-05,0.00893766,0.277617,9313.86,0.658831,0.660493,-0.1,0.02,295.444,3.56352e+06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
291,49.0161,844.5,0.0566035,0.166667,0.0833333,0.25843,1.91579,0.0576072,-0.00655704,1.57065,8.77915e-05,0.0119314,0.277555,8053.86,0.730518,0.79521,-0.1,0.02,296.971,3.57581e+06,0.16832,0.0552703,0.691275,0.00200284,-0.181926,nan,2.68625,nan,nan,nan,nan,-0.0352995,-0.0798325,-0.013611,0.00966667,-0.312995,-0.0005,-0.0537333,-0.484081,nan
292,46.6269,840.8,0.0559912,0.166667,0.0416667,0.262191,1.91093,0.0283877,-0.00693949,1.56623,8.77915e-05,0.0141915,0.277435,8633.22,0.771699,0.65164,-0.1,0.02,298.397,3.5881e+06,0.173155,0.0578219,0.703404,0.00210114,-0.179077,nan,2.5155,nan,nan,nan,nan,-0.031047,-0.0708853,-0.0125644,0.0082,-0.308466,-0.0004,-0.0548383,-0.47156,nan
293,48.2437,844,0.0558468,0.208333,0.0416667,0.25995,1.93172,0.0419486,-0.00743859,1.56183,8.77915e-05,0.00972313,0.277422,8781.11,0.653325,0.746042,-0.1,0.02,299.798,3.60038e+06,0.174545,0.0565204,0.695812,0.00211451,-0.183247,nan,2.6375,nan,nan,nan,nan,-0.0338612,-0.071327,-0.0125004,0.0065,-0.311405,-0.001,-0.0608955,-0.486569,nan
294,58.5054,1000,0.0576943,0.0833333,0,0.259923,1.94185,0.0341465,-0.00706605,1.56199,8.77915e-05,0.0113128,0.277457,8184.27,0.767706,0.73371,-0.1,0.02,301.301,3.61267e+06,0.23726,0.0640439,0.831518,0.00244526,-0.214469,nan,3.132,nan,nan,nan,nan,-0.0378055,-0.0718771,-0.0158814,0.0125,-0.371203,0,-0.0725796,-0.57068,nan
295,49.1925,835.75,0.05668,0.0833333,0.0833333,0.257398,1.94131,0.0370396,-0.00794925,1.56123,8.77915e-05,0.00782206,0.277426,8243.32,0.769582,0.72108,-0.1,0.02,302.794,3.62496e+06,0.17507,0.0552626,0.680245,0.00205033,-0.179781,nan,2.67038,nan,nan,nan,nan,-0.0340607,-0.0719387,-0.0131379,0.009,-0.30605,-0.00075,-0.0633918,-0.463265,nan
296,53.0765,1000,0.0579269,0.125,0,0.260564,1.93341,0.0293121,-0.00680318,1.55785,8.77915e-05,0.0107585,0.277329,9393.34,0.675685,0.632476,-0.1,0.02,304.104,3.63725e+06,0.17857,0.0596902,0.826317,0.00185408,-0.211916,nan,2.9205,nan,nan,nan,nan,-0.0375832,-0.0794113,-0.0147567,0.0065,-0.368515,0,-0.0685276,-0.558893,nan
297,59.5204,1000,0.0577986,0.0416667,0,0.258637,1.93457,0.0317979,-0.00693157,1.55162,8.77915e-05,0.0171821,0.277153,8212.65,0.857803,0.638426,-0.1,0.02,305.602,3.64954e+06,0.182501,0.067412,0.846873,0.00205434,-0.21588,nan,3.1485,nan,nan,nan,nan,-0.0385169,-0.0752744,-0.0174107,0.0135,-0.373778,0,-0.0622631,-0.501698,nan
298,52.0214,899,0.0564532,0.166667,0.0416667,0.258211,1.95339,0.053003,-0.00825179,1.54541,8.77915e-05,0.0113675,0.277111,8134.11,0.835196,0.67548,-0.1,0.02,307.115,3.66182e+06,0.173611,0.0561751,0.743689,0.00193619,-0.190916,nan,2.8392,nan,nan,nan,nan,-0.0362536,-0.0722081,-0.0140775,0.0085,-0.330959,0,-0.0643677,-0.513261,nan
299,41.9455,724.6,0.0577836,0.0833333,0.125,0.257578,1.92682,0.0510842,-0.00704763,1.54456,8.77915e-05,0.0132919,0.277081,8350.86,0.683491,0.787974,-0.1,0.02,308.588,3.67411e+06,0.144053,0.046962,0.598267,0.00204689,-0.154907,nan,2.2884,nan,nan,nan,nan,-0.029842,-0.0620568,-0.0112187,0.0076,-0.267564,0,-0.0515813,-0.412884,nan
300,57.5742,1000,0.0583103,0.0833333,0,0.256858,1.95225,0.0281024,-0.00773497,1.54284,8.77915e-05,0.0111666,0.277075,7887.26,0.812888,0.745068,-0.1,0.02,310.148,3.6864e+06,0.186713,0.0657589,0.825443,0.00195558,-0.215512,nan,3.1275,nan,nan,nan,nan,-0.0394394,-0.0857036,-0.0160742,0.00975,-0.369277,0,-0.0677039,-0.5447,nan
301,55.4476,955.25,0.058499,0.125,0.0416667,0.255748,1.93974,0.0370359,-0.00653478,1.54234,8.77915e-05,0.00828105,0.277088,8653.83,0.888757,0.531192,-0.1,0.02,314.166,3.69869e+06,0.18864,0.0632033,0.793305,0.00218621,-0.201697,nan,3.0135,nan,nan,nan,nan,-0.0392832,-0.0815632,-0.0148471,0.008,-0.350269,-0.00075,-0.0669664,-0.541078,nan
302,56.4825,966.4,0.0593779,0.166667,0.0416667,0.256093,1.95119,0.0393299,-0.00676229,1.54083,8.77915e-05,0.0076039,0.277001,8450.18,0.883621,0.570549,-0.1,0.02,315.622,3.71098e+06,0.190799,0.0678844,0.80615,0.00217751,-0.205734,nan,3.0525,nan,nan,nan,nan,-0.0374829,-0.0737689,-0.014852,0.0115,-0.353373,-0.0004,-0.0750861,-0.546192,nan
303,58.3162,975.167,0.0589915,0.208333,0.0416667,0.255109,1.93422,0.0355245,-0.007008,1.53632,8.77915e-05,0.0109415,0.27694,8478.46,0.884545,0.564775,-0.1,0.02,317.073,3.72326e+06,0.208336,0.0648448,0.806766,0.00218132,-0.206817,nan,3.136,nan,nan,nan,nan,-0.0400029,-0.0866347,-0.0154236,0.0095,-0.35885,-0.000333333,-0.074266,-0.529491,nan
304,54.5985,1000,0.0596326,0.208333,0,0.258129,1.93594,0.0250163,-0.00590133,1.53183,8.77915e-05,0.0101474,0.276787,7810.46,0.983065,0.59021,-0.1,0.02,318.651,3.73555e+06,0.190804,0.0702876,0.840067,0.00174996,-0.211684,nan,2.9529,nan,nan,nan,nan,-0.0372389,-0.0811336,-0.0142535,0.0099,-0.367297,0,-0.0700713,-0.554106,nan
305,56.6122,984,0.0586129,0.166667,0.0416667,0.258199,1.94612,0.0374989,-0.00745782,1.52456,8.77915e-05,0.0141226,0.276688,7762.44,0.9942,0.588807,-0.1,0.02,320.235,3.74784e+06,0.216351,0.066391,0.809058,0.00196655,-0.208592,nan,3.0696,nan,nan,nan,nan,-0.0415373,-0.088221,-0.0152897,0.0085,-0.361633,-0.0002,-0.0728258,-0.552956,nan
306,54.3395,992.75,0.0586126,0.291667,0.0416667,0.257193,1.95933,0.0589161,-0.00746596,1.52124,8.77915e-05,0.0104067,0.276657,8981.04,0.853279,0.514937,-0.1,0.02,321.608,3.76013e+06,0.213921,0.0666425,0.828327,0.0020621,-0.211593,nan,2.9295,nan,nan,nan,nan,-0.0366979,-0.0782396,-0.0142609,0.009,-0.362777,-0.000375,-0.0777912,-0.550741,nan
307,47.5583,877,0.05887,0.166667,0.0416667,0.259136,1.94009,0.0441966,-0.00823649,1.51902,8.77915e-05,0.00932962,0.276583,8194.07,0.893101,0.60652,-0.1,0.02,323.109,3.77242e+06,0.19604,0.0589585,0.730038,0.00179928,-0.185967,nan,2.5461,nan,nan,nan,nan,-0.030918,-0.0581599,-0.0119908,0.0084,-0.319697,0,-0.0723362,-0.484353,nan
308,46.7061,801,0.0584853,0.166667,0.125,0.259972,1.96452,0.0571311,-0.00577325,1.51585,8.77915e-05,0.0082288,0.276554,8579.36,0.82056,0.611714,-0.1,0.02,324.543,3.7847e+06,0.160996,0.060064,0.668287,0.00166885,-0.167693,nan,2.51807,nan,nan,nan,nan,-0.0328293,-0.0647,-0.0112952,0.00714286,-0.293634,-0.002,-0.0627963,-0.445979,nan
309,57.6118,1000,0.0546754,13.75,0,0.299355,1.98825,0.0951307,-0.00962215,1.5148,8.77915e-05,0.0187976,0.276543,8289.12,0.866115,0.61631,-0.1,0.02,326.027,3.79699e+06,0.202511,0.0678056,0.832599,0.00200134,-0.211369,nan,3.10303,nan,nan,nan,nan,-0.0390051,-0.0787443,-0.0150765,0.00947424,-0.365442,-0.000181818,-0.0770006,-0.55001,nan
310,42.1936,751,0.0592008,0.541667,0.208333,0.261464,1.96284,0.103224,-0.00707914,1.51498,8.77915e-05,0.0099898,0.276593,7302.28,0.901522,0.781241,-0.1,0.02,327.716,3.80928e+06,0.149267,0.0508247,0.623068,0.00156544,-0.15901,nan,2.29175,nan,nan,nan,nan,-0.0297857,-0.0603389,-0.0112825,0.00669444,-0.275274,-0.000388889,-0.0571124,-0.420298,nan
311,33.762,620.889,0.0578775,0.166667,0.208333,0.258593,1.93846,0.0745765,-0.00756248,1.5155,8.77915e-05,0.0136839,0.276565,7650.37,0.874095,0.732101,-0.1,0.02,329.325,3.82157e+06,0.144841,0.042017,0.50937,0.00142698,-0.130878,nan,1.82133,nan,nan,nan,nan,-0.0236003,-0.0451359,-0.00868356,0.00677778,-0.227746,-0.00122222,-0.0489477,-0.351452,nan
